--------------------2019-09-08 0:01:48----------------
1032 : 52
82 : 1
3202 : 1
4031 : 1
1004 : 1
4012 : 1
3002 : 8
3013 : 714
3011 : 97
1011 : 106
3014 : 705
1001 : 23
3017 : 743
4418 : 15
4419 : 2
4421 : 3
4424 : 2
4460 : 8
4426 : 1
4461 : 1
4462 : 1
4495 : 1
4004 : 1
4017 : 2
1018 : 2
81 : 12
205 : 28
3018 : 106
3010 : 9
1010 : 38
4633 : 10
1003 : 59
1006 : 102
3025 : 22
3019 : 217
3030 : 6
4629 : 19
1115 : 27
1031 : 9
1046 : 4
3024 : 86
1000 : 10
4464 : 5
1007 : 26
1048 : 17
--------------------2019-09-08 0:06:48----------------
1032 : 12
4634 : 2
82 : 2
3202 : 1
1004 : 1
3002 : 16
3013 : 689
3011 : 171
1011 : 87
3014 : 695
1001 : 14
3017 : 827
4418 : 5
4421 : 2
4424 : 2
4460 : 2
4426 : 2
4539 : 1
4631 : 1
4525 : 1
81 : 10
205 : 31
3018 : 145
3010 : 4
1010 : 33
4633 : 10
1003 : 51
1006 : 144
3025 : 52
3019 : 239
3030 : 18
4629 : 30
1115 : 3
1031 : 11
1046 : 6
3024 : 175
1000 : 7
4430 : 2
4464 : 2
1007 : 35
1048 : 8
--------------------2019-09-08 0:11:48----------------
1032 : 4
82 : 6
3202 : 6
3002 : 20
3013 : 940
3011 : 172
1011 : 81
3014 : 602
1001 : 264
3017 : 915
4460 : 1
4461 : 1
4462 : 1
4539 : 1
4631 : 1
4525 : 1
4495 : 1
4004 : 1
4017 : 1
1018 : 1
81 : 11
205 : 30
3018 : 142
3010 : 10
1010 : 47
4633 : 8
1003 : 27
1006 : 122
3025 : 55
3019 : 254
3030 : 7
4629 : 4
1115 : 3
1031 : 4
1046 : 1
3024 : 162
1000 : 11
4430 : 1
4464 : 4
1007 : 37
1048 : 1
--------------------2019/9/8 0:16:48----------------
1060 : 1
1032 : 15
4634 : 3
82 : 7
3202 : 7
1004 : 1
1002 : 1
3002 : 12
3013 : 677
3011 : 145
1011 : 87
3014 : 696
1001 : 46
3017 : 808
81 : 7
205 : 31
3018 : 104
3010 : 1
1010 : 54
4633 : 8
1003 : 52
1006 : 17
3025 : 30
3019 : 235
3030 : 17
4629 : 4
1115 : 7
1031 : 13
1046 : 1
3024 : 63
1000 : 10
1009 : 1
4464 : 8
--------------------2019/9/8 0:21:48----------------
1060 : 2
1032 : 2
1004 : 1
3002 : 18
3013 : 795
3011 : 112
1011 : 44
3014 : 847
1001 : 28
3017 : 838
4418 : 1
4421 : 5
81 : 9
205 : 31
3018 : 157
3010 : 8
1010 : 20
4633 : 6
1003 : 24
1006 : 77
3025 : 50
3019 : 288
3030 : 9
4629 : 39
1115 : 4
1031 : 13
3024 : 153
1000 : 1
4422 : 5
1048 : 2
--------------------2019/9/8 0:26:49----------------
3002 : 21
3013 : 659
3011 : 142
1011 : 34
3014 : 823
1001 : 63
3017 : 938
81 : 5
205 : 36
3018 : 240
3010 : 2
1010 : 11
4633 : 4
1003 : 60
1006 : 43
3025 : 64
3019 : 417
4629 : 1
1115 : 7
3024 : 274
1000 : 4
4464 : 3
--------------------2019/9/8 0:31:49----------------
1032 : 2
4634 : 1
4031 : 1
3002 : 20
3013 : 618
3011 : 109
1011 : 81
3014 : 868
1001 : 50
3017 : 943
4418 : 2
4460 : 5
4539 : 1
4631 : 1
4525 : 1
4004 : 2
4017 : 2
1018 : 2
81 : 7
205 : 32
3018 : 215
3010 : 3
1010 : 28
4633 : 3
1003 : 30
1006 : 32
3025 : 68
3019 : 286
1115 : 7
1031 : 1
3024 : 326
1000 : 6
4464 : 4
--------------------2019/9/8 0:36:49----------------
1032 : 4
4634 : 9
1004 : 4
4041 : 1
4039 : 1
3002 : 21
3013 : 555
3011 : 157
1011 : 114
3014 : 837
1001 : 80
3017 : 938
1025 : 3
1026 : 1
4004 : 1
4017 : 1
1018 : 1
81 : 9
205 : 34
3018 : 173
3010 : 5
1010 : 31
4633 : 5
1003 : 41
1006 : 64
3025 : 58
3019 : 248
1115 : 5
1031 : 10
1046 : 1
3024 : 258
1000 : 30
1009 : 1
4464 : 1
1030 : 2
--------------------2019/9/8 0:41:49----------------
1032 : 3
4634 : 5
1015 : 2
4031 : 1
1004 : 1
4041 : 1
3002 : 9
3013 : 480
3011 : 138
1011 : 89
3014 : 918
1001 : 12
3017 : 889
4418 : 3
4419 : 1
4421 : 1
4424 : 1
4460 : 3
4426 : 1
4461 : 1
4462 : 1
4495 : 1
4017 : 1
1018 : 1
81 : 9
205 : 25
3018 : 99
1010 : 26
4633 : 6
1003 : 8
1006 : 17
3025 : 40
3019 : 183
4629 : 4
1115 : 27
1031 : 3
1014 : 8
1046 : 4
3024 : 114
1000 : 1
4464 : 5
1048 : 27
--------------------2019/9/8 0:46:49----------------
1032 : 1
4634 : 1
4031 : 1
4012 : 1
3002 : 12
3013 : 531
3011 : 126
1011 : 81
3014 : 883
1001 : 18
3017 : 847
1025 : 1
4418 : 1
4460 : 3
1026 : 2
4468 : 1
4004 : 2
4017 : 3
1018 : 3
81 : 10
205 : 29
3018 : 102
3010 : 7
1010 : 27
4633 : 4
1003 : 55
1006 : 96
3025 : 38
3019 : 195
4629 : 7
1115 : 45
1031 : 10
1046 : 1
3024 : 100
4464 : 8
1030 : 2
1048 : 41
--------------------2019/9/8 0:51:49----------------
1015 : 6
82 : 2
3202 : 2
1004 : 1
3002 : 22
3013 : 903
3011 : 170
1011 : 192
3014 : 653
1001 : 36
3017 : 909
4539 : 1
4631 : 1
4525 : 1
4004 : 2
4017 : 4
1018 : 4
81 : 12
205 : 34
3018 : 196
3010 : 7
1010 : 42
4633 : 9
1003 : 73
1006 : 69
3025 : 55
3019 : 259
3030 : 13
4629 : 7
1115 : 25
1031 : 1
1014 : 6
1046 : 4
