--------------------2019-08-20 0:02:37----------------
4017 : 2
1018 : 2
81 : 4
4633 : 4
3013 : 697
205 : 14
3011 : 83
1010 : 6
1011 : 10
1006 : 26
4629 : 8
1050 : 4
3017 : 406
1108 : 15
1105 : 8
1001 : 14
3014 : 60
1003 : 28
3010 : 14
1102 : 1
1000 : 1
1115 : 1
1104 : 7
3030 : 1
3025 : 19
3019 : 48
3024 : 110
3018 : 52
4031 : 2
--------------------2019/8/20 0:07:37----------------
4004 : 2
4017 : 8
1018 : 5
81 : 8
4633 : 4
3013 : 395
205 : 10
3011 : 40
1010 : 6
1011 : 10
1006 : 17
4629 : 5
1050 : 5
3017 : 306
1108 : 20
1105 : 6
1001 : 36
1003 : 5
3010 : 5
1100 : 1
1102 : 2
1000 : 7
1115 : 6
1104 : 1
1101 : 2
3025 : 14
3019 : 25
3024 : 73
3018 : 34
4031 : 6
--------------------2019/8/20 0:12:37----------------
4017 : 2
1018 : 3
81 : 4
4633 : 2
3013 : 710
205 : 13
3011 : 55
1010 : 12
1011 : 22
1006 : 5
4629 : 3
1050 : 1
3017 : 355
1108 : 16
1105 : 5
1001 : 8
3010 : 6
1100 : 7
1102 : 1
1000 : 6
1115 : 2
3030 : 4
1014 : 6
4634 : 3
1015 : 1
3025 : 20
3019 : 52
3024 : 86
3018 : 45
4031 : 2
--------------------2019/8/20 0:17:37----------------
4004 : 1
4017 : 1
1018 : 1
81 : 3
4633 : 4
3013 : 430
205 : 12
3011 : 74
1010 : 8
1011 : 10
1006 : 2
1050 : 1
3017 : 363
1108 : 9
1105 : 1
1001 : 81
1000 : 1
1115 : 8
1104 : 1
3030 : 4
1009 : 1
82 : 1
3202 : 1
3025 : 21
3019 : 90
3024 : 80
3018 : 56
--------------------2019/8/20 0:22:37----------------
81 : 3
4633 : 2
3013 : 519
205 : 10
3011 : 57
1010 : 19
1011 : 26
1006 : 7
3017 : 344
1001 : 13
3010 : 49
1100 : 2
1102 : 1
1000 : 4
1115 : 1
1104 : 2
1046 : 3
1048 : 6
82 : 3
3202 : 3
3025 : 18
3019 : 53
3024 : 102
3018 : 50
--------------------2019/8/20 0:27:37----------------
3013 : 395
205 : 11
3011 : 40
3017 : 323
1001 : 13
1115 : 6
3025 : 17
3019 : 71
3024 : 70
3018 : 48
--------------------2019/8/20 0:32:37----------------
81 : 2
3013 : 290
205 : 9
3011 : 38
1006 : 1
3017 : 340
1000 : 2
3025 : 23
3019 : 91
3024 : 71
3018 : 54
--------------------2019/8/20 0:37:38----------------
3013 : 369
205 : 8
3011 : 36
3017 : 312
1001 : 3
1115 : 1
4464 : 2
3025 : 19
3019 : 64
3024 : 82
3018 : 50
--------------------2019/8/20 0:42:38----------------
4004 : 2
4017 : 2
1018 : 2
81 : 3
4633 : 1
3013 : 370
205 : 11
3011 : 50
1010 : 21
1011 : 25
1006 : 1
1050 : 1
3017 : 319
1108 : 1
1001 : 5
1000 : 1
1115 : 2
4464 : 1
1060 : 1
4634 : 1
3025 : 20
3019 : 67
3024 : 119
3018 : 58
--------------------2019/8/20 0:47:38----------------
3013 : 507
205 : 11
3011 : 63
3017 : 344
1001 : 20
1115 : 3
3025 : 24
3019 : 59
3024 : 72
3018 : 44
--------------------2019/8/20 0:52:38----------------
3013 : 409
205 : 10
3011 : 49
3017 : 345
1001 : 23
1115 : 4
3025 : 19
3019 : 75
3024 : 93
3018 : 55
--------------------2019/8/20 0:57:38----------------
4017 : 4
1018 : 4
81 : 4
4633 : 1
3013 : 265
205 : 5
3011 : 24
1010 : 2
1011 : 4
1006 : 1
4629 : 4
1050 : 3
3017 : 153
1001 : 8
1000 : 2
1115 : 2
3025 : 11
3019 : 43
3024 : 29
3018 : 23
4031 : 4
--------------------2019/8/20 1:02:38----------------
81 : 3
3013 : 428
205 : 9
3011 : 46
1010 : 20
1011 : 16
1006 : 3
3017 : 290
1001 : 6
1025 : 1
3010 : 1
1000 : 4
1115 : 2
3025 : 18
3019 : 72
3024 : 112
3018 : 54
--------------------2019/8/20 1:07:38----------------
3013 : 426
205 : 10
3011 : 44
3017 : 308
1001 : 21
1115 : 7
3025 : 20
3019 : 58
3024 : 64
3018 : 45
--------------------2019/8/20 1:12:38----------------
3013 : 314
205 : 9
3011 : 44
3017 : 350
1001 : 22
1115 : 4
3025 : 20
3019 : 85
3024 : 91
3018 : 55
--------------------2019/8/20 1:17:38----------------
4017 : 1
1018 : 1
81 : 1
4633 : 1
