--------------------2019-08-04 0:01:49----------------
81 : 3
205 : 5
1006 : 39
1010 : 25
3010 : 22
3011 : 63
1003 : 2
3030 : 1
1000 : 2
1001 : 18
1011 : 42
1050 : 2
4633 : 3
1100 : 18
1104 : 6
82 : 1
3202 : 1
1102 : 1
1051 : 1
4629 : 14
1105 : 2
1014 : 37
1015 : 2
4520 : 1
3018 : 35
1012 : 4
1013 : 4
3019 : 65
3024 : 56
3025 : 10
4531 : 1
4522 : 1
3013 : 306
3017 : 173
--------------------2019-08-04 0:06:49----------------
81 : 1
205 : 10
1006 : 23
1010 : 5
3010 : 20
3011 : 61
3030 : 1
1000 : 4
1001 : 48
1011 : 8
1050 : 1
4633 : 4
1100 : 7
1104 : 22
1051 : 1
4464 : 1
1105 : 4
4520 : 1
3018 : 96
3019 : 123
3024 : 203
3025 : 31
3013 : 169
3017 : 300
--------------------2019-08-04 0:11:50----------------
4004 : 1
4017 : 1
1018 : 1
81 : 6
205 : 10
1006 : 32
1010 : 31
3010 : 33
3011 : 53
1003 : 2
3030 : 2
1000 : 6
1001 : 35
1011 : 13
1050 : 1
4633 : 3
1100 : 5
1104 : 45
1102 : 1
4629 : 3
1105 : 5
1014 : 12
1015 : 4
4041 : 1
3018 : 90
3019 : 88
3024 : 223
3025 : 34
3013 : 224
3017 : 240
--------------------2019-08-04 0:16:50----------------
81 : 1
205 : 12
1006 : 17
1010 : 49
3010 : 15
3011 : 77
1003 : 9
3030 : 7
1001 : 13
1011 : 63
1050 : 5
4633 : 3
1104 : 10
1051 : 1
4629 : 11
4464 : 1
1115 : 2
1105 : 4
1031 : 1
4610 : 2
3018 : 94
3019 : 44
3024 : 278
3025 : 35
3013 : 266
3017 : 213
--------------------2019-08-04 0:21:50----------------
4004 : 2
4017 : 2
1018 : 2
81 : 2
205 : 13
1006 : 35
1010 : 37
3010 : 35
3011 : 74
1003 : 6
1009 : 1
3030 : 7
1000 : 15
1001 : 26
1011 : 68
1050 : 1
4633 : 8
1100 : 7
1104 : 9
82 : 4
3202 : 4
1102 : 1
1051 : 1
4629 : 2
1105 : 14
1101 : 2
1014 : 19
3018 : 68
3019 : 55
3024 : 196
3025 : 26
3013 : 617
3017 : 227
3014 : 6
--------------------2019-08-04 0:26:50----------------
81 : 1
205 : 14
1006 : 45
1010 : 52
3010 : 4
3011 : 120
1003 : 1
3030 : 5
1000 : 3
1001 : 22
1011 : 110
4633 : 8
1100 : 1
1104 : 16
82 : 2
3202 : 2
1102 : 1
1004 : 1
4629 : 3
4464 : 2
1014 : 3
1109 : 1
1106 : 1
3018 : 53
3019 : 30
3024 : 156
3025 : 32
1024 : 1
1023 : 1
3013 : 561
3017 : 212
3014 : 154
--------------------2019-08-04 0:31:50----------------
81 : 2
205 : 14
1006 : 14
1010 : 11
3010 : 2
3011 : 134
1001 : 34
1011 : 13
4633 : 4
1100 : 3
1104 : 3
1051 : 1
4629 : 1
1105 : 2
1025 : 1
3018 : 85
3019 : 121
3024 : 199
3025 : 34
3013 : 296
3017 : 232
3014 : 457
--------------------2019-08-04 0:36:50----------------
205 : 14
1006 : 15
1010 : 20
3010 : 2
3011 : 101
1001 : 41
1011 : 24
4633 : 2
1100 : 1
1104 : 25
1051 : 1
4629 : 4
1105 : 4
1002 : 1
1014 : 1
3018 : 79
3019 : 98
3024 : 197
3025 : 30
3013 : 522
3017 : 197
3014 : 234
--------------------2019-08-04 0:41:50----------------
205 : 14
1006 : 36
1010 : 7
3010 : 12
3011 : 132
1001 : 23
1011 : 10
4633 : 1
4629 : 24
1105 : 3
4610 : 3
3018 : 71
3019 : 95
3024 : 160
3025 : 30
3013 : 359
3017 : 189
3014 : 338
--------------------2019-08-04 0:46:50----------------
81 : 1
205 : 11
1006 : 12
1010 : 5
3010 : 4
3011 : 102
1001 : 17
1011 : 9
4633 : 1
4464 : 1
1105 : 17
1101 : 3
3018 : 98
3019 : 75
3024 : 264
3025 : 25
3013 : 142
3017 : 139
3014 : 232
--------------------2019-08-04 0:51:50----------------
205 : 11
1006 : 15
1010 : 9
3010 : 8
3011 : 94
1001 : 17
1011 : 19
1105 : 1
1014 : 4
1015 : 1
3018 : 54
3019 : 46
3024 : 132
3025 : 18
3013 : 403
3017 : 121
3014 : 182
--------------------2019-08-04 0:56:50----------------
81 : 1
205 : 11
1006 : 15
3010 : 2
3011 : 73
1001 : 6
4464 : 2
1105 : 1
3018 : 116
3019 : 170
3024 : 173
3025 : 35
3013 : 214
3017 : 121
3014 : 260
--------------------2019-08-04 1:01:50----------------
205 : 10
1006 : 31
3010 : 19
3011 : 48
1003 : 1
1001 : 7
4629 : 2
3018 : 77
3019 : 174
3024 : 47
3025 : 23
3013 : 378
3017 : 68
3014 : 270
--------------------2019-08-04 1:06:50----------------
81 : 2
205 : 13
1006 : 11
3010 : 21
3011 : 93
1001 : 15
1100 : 3
1105 : 2
3018 : 110
3019 : 166
3024 : 168
3025 : 33
3013 : 206
3017 : 131
3014 : 267
--------------------2019-08-04 1:11:51----------------
205 : 7
1006 : 14
1010 : 1
3010 : 4
3011 : 62
1009 : 1
1000 : 1
1001 : 3
1011 : 5
1050 : 2
4633 : 2
1104 : 1
1102 : 1
1051 : 1
1101 : 4
3018 : 40
3019 : 67
3024 : 46
3025 : 7
3013 : 231
3017 : 74
3014 : 280
--------------------2019-08-04 1:16:51----------------
81 : 1
205 : 2
1006 : 2
1010 : 10
3010 : 4
3011 : 18
3030 : 5
1001 : 2
1011 : 11
4633 : 2
4464 : 1
1032 : 2
3013 : 95
3017 : 58
3014 : 15
--------------------2019-08-04 1:21:51----------------
4004 : 1
4017 : 1
1018 : 1
81 : 2
205 : 3
1006 : 3
1010 : 2
3010 : 34
3011 : 41
1003 : 1
1001 : 2
1046 : 4
1048 : 2
1011 : 2
1050 : 1
4633 : 2
1100 : 1
1102 : 1
3013 : 145
3017 : 54
3014 : 61
--------------------2019-08-04 1:26:51----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
205 : 6
1006 : 9
1010 : 20
3010 : 9
3011 : 34
1003 : 70
3030 : 13
1000 : 2
1001 : 3
1046 : 1
1048 : 1
1011 : 17
1050 : 1
4633 : 3
4629 : 2
4464 : 1
1014 : 3
1015 : 2
1109 : 2
3013 : 277
3017 : 122
3014 : 98
--------------------2019-08-04 1:31:51----------------
4017 : 1
1018 : 1
81 : 1
205 : 6
1006 : 7
1010 : 6
3010 : 26
3011 : 35
1003 : 122
1009 : 1
3030 : 10
1001 : 11
1011 : 8
1050 : 2
4633 : 2
1100 : 2
1104 : 2
3013 : 130
3017 : 181
3014 : 167
--------------------2019-08-04 1:36:51----------------
205 : 6
1006 : 10
1010 : 7
3010 : 8
3011 : 51
1003 : 113
3030 : 1
1001 : 27
1011 : 11
4633 : 2
1100 : 24
1104 : 1
4629 : 8
1014 : 27
4520 : 1
3018 : 19
3019 : 37
3024 : 17
3025 : 7
3013 : 153
3017 : 227
3014 : 159
--------------------2019-08-04 1:41:51----------------
205 : 8
1006 : 1
3011 : 52
1003 : 98
1001 : 30
1104 : 5
3018 : 72
3019 : 74
3024 : 129
3025 : 22
3013 : 72
3017 : 156
3014 : 180
--------------------2019-08-04 1:46:51----------------
205 : 7
3011 : 59
1003 : 117
1001 : 34
4464 : 1
3018 : 68
3019 : 99
3024 : 101
3025 : 20
3013 : 125
3017 : 172
3014 : 136
--------------------2019-08-04 1:51:51----------------
205 : 9
3011 : 65
1003 : 102
1001 : 29
3018 : 58
3019 : 70
3024 : 108
3025 : 20
3013 : 190
3017 : 184
3014 : 127
--------------------2019-08-04 1:56:51----------------
205 : 7
3011 : 58
1003 : 92
1001 : 30
4464 : 1
3018 : 54
3019 : 50
3024 : 106
3025 : 20
3013 : 221
3017 : 202
3014 : 142
--------------------2019-08-04 2:01:51----------------
205 : 9
3011 : 58
1003 : 92
1001 : 25
4464 : 1
3018 : 42
3019 : 46
3024 : 70
3025 : 19
3013 : 270
3017 : 203
3014 : 172
--------------------2019-08-04 2:06:51----------------
205 : 9
3011 : 68
1003 : 108
1001 : 27
3018 : 58
3019 : 74
3024 : 101
3025 : 19
3013 : 164
3017 : 198
3014 : 155
--------------------2019-08-04 2:11:51----------------
4004 : 2
4017 : 2
1018 : 2
81 : 2
205 : 6
1006 : 3
1010 : 13
3011 : 51
1003 : 98
1009 : 1
1001 : 22
1011 : 13
1050 : 2
4633 : 4
1100 : 3
1104 : 2
4629 : 1
1101 : 1
1031 : 3
4039 : 1
4520 : 1
1032 : 1
1060 : 2
4460 : 2
3018 : 30
3019 : 39
3024 : 50
3025 : 9
3013 : 171
3017 : 169
3014 : 148
--------------------2019-08-04 2:16:51----------------
4017 : 1
1018 : 1
81 : 1
205 : 9
1006 : 12
1010 : 11
3010 : 18
3011 : 78
1003 : 109
1009 : 1
3030 : 5
1001 : 20
1011 : 25
1050 : 1
4633 : 3
1100 : 14
1102 : 1
4629 : 11
4464 : 1
1105 : 2
1014 : 15
1015 : 3
1109 : 2
3016 : 1
3015 : 1
4539 : 1
4631 : 1
4525 : 1
3013 : 362
3017 : 198
3014 : 198
--------------------2019-08-04 2:21:51----------------
205 : 10
1006 : 5
1010 : 26
3010 : 10
3011 : 74
1003 : 122
1000 : 1
1001 : 45
1011 : 17
1050 : 1
4633 : 3
3013 : 489
3017 : 300
3014 : 153
--------------------2019-08-04 2:26:51----------------
205 : 9
1006 : 6
1010 : 19
3010 : 2
3011 : 74
1003 : 116
1001 : 30
1011 : 19
4633 : 2
4629 : 4
4464 : 1
1115 : 2
3013 : 514
3017 : 206
3014 : 119
--------------------2019-08-04 2:31:51----------------
205 : 10
1006 : 5
1010 : 14
3010 : 21
3011 : 51
1003 : 88
1001 : 24
1011 : 19
4633 : 1
4629 : 1
1115 : 2
3013 : 397
3017 : 255
3014 : 190
--------------------2019-08-04 2:36:52----------------
205 : 10
1010 : 1
3010 : 3
3011 : 302
1003 : 103
1001 : 11
1011 : 1
4633 : 1
4629 : 1
3013 : 350
3017 : 219
3014 : 192
--------------------2019-08-04 2:41:52----------------
205 : 7
1006 : 2
1010 : 34
3010 : 3
3011 : 52
1003 : 106
1001 : 33
1011 : 71
4633 : 1
4464 : 1
1115 : 2
3013 : 276
3017 : 251
3014 : 153
--------------------2019-08-04 2:46:52----------------
205 : 8
1006 : 3
1010 : 12
3011 : 47
1003 : 118
3030 : 2
1000 : 2
1001 : 22
1011 : 52
4633 : 2
4464 : 2
1115 : 1
3013 : 307
3017 : 262
3014 : 154
--------------------2019-08-04 2:51:52----------------
81 : 2
205 : 7
1006 : 9
1010 : 22
3010 : 2
3011 : 53
1003 : 102
3030 : 1
1001 : 36
1011 : 27
4633 : 2
4629 : 1
1105 : 2
1031 : 2
1032 : 1
3013 : 296
3017 : 192
3014 : 147
--------------------2019-08-04 2:56:52----------------
205 : 9
1006 : 5
1010 : 7
3010 : 4
3011 : 32
1003 : 75
3030 : 1
1000 : 2
1001 : 34
1046 : 2
1011 : 3
4629 : 1
4464 : 1
1115 : 3
3013 : 410
3017 : 268
3014 : 192
--------------------2019-08-04 3:01:52----------------
205 : 8
1006 : 19
1010 : 10
3010 : 13
3011 : 62
1003 : 83
1001 : 19
1011 : 8
4633 : 1
1051 : 1
4629 : 17
3013 : 403
3017 : 228
3014 : 161
--------------------2019-08-04 3:06:52----------------
205 : 7
1006 : 5
1010 : 13
3010 : 2
3011 : 56
1003 : 104
3030 : 9
1001 : 18
1048 : 39
1011 : 14
4633 : 3
1115 : 39
1032 : 2
4539 : 1
4631 : 1
4525 : 1
3013 : 402
3017 : 128
3014 : 151
--------------------2019-08-04 3:11:52----------------
81 : 1
205 : 7
1006 : 10
1010 : 9
3010 : 3
3011 : 33
1003 : 88
1009 : 1
3030 : 3
