--------------------2019-08-19 0:02:21----------------
4017 : 1
1018 : 1
81 : 9
4633 : 4
3013 : 560
205 : 12
3011 : 90
1010 : 28
1011 : 23
1006 : 15
4629 : 4
1050 : 1
3017 : 343
1108 : 33
1105 : 5
1001 : 81
4610 : 1
1103 : 1
1003 : 1
3010 : 3
1100 : 11
1102 : 1
1000 : 7
1115 : 10
1104 : 3
3030 : 6
1014 : 11
4634 : 1
1015 : 1
82 : 2
3202 : 2
3025 : 21
3019 : 72
3024 : 86
3018 : 52
4031 : 1
545 : 2
--------------------2019-08-19 0:07:21----------------
4017 : 1
1018 : 1
81 : 5
4633 : 4
3013 : 650
205 : 13
3011 : 80
1010 : 33
1011 : 49
1006 : 9
4629 : 2
3017 : 366
1108 : 26
1105 : 7
1001 : 63
4610 : 1
4418 : 5
4419 : 1
4421 : 1
4424 : 1
4426 : 1
4460 : 2
4425 : 1
4461 : 1
4462 : 1
1003 : 1
3010 : 1
1000 : 4
1115 : 5
3030 : 12
4634 : 6
3025 : 21
3019 : 106
3024 : 48
3018 : 54
4031 : 1
--------------------2019-08-19 0:12:21----------------
4004 : 1
4017 : 2
1018 : 2
81 : 5
4633 : 2
3013 : 655
205 : 13
3011 : 75
1010 : 36
1011 : 35
1006 : 8
4629 : 2
1050 : 1
3017 : 326
1108 : 15
1105 : 5
1001 : 64
4610 : 1
3010 : 3
1000 : 3
1115 : 2
3030 : 1
4464 : 1
4634 : 29
82 : 1
3202 : 1
3025 : 21
3019 : 41
3024 : 87
3018 : 42
4031 : 4
1004 : 1
--------------------2019-08-19 0:17:21----------------
81 : 3
4633 : 2
3013 : 547
205 : 13
3011 : 87
1010 : 14
1011 : 28
1006 : 26
4629 : 2
3017 : 421
1108 : 33
1105 : 8
1001 : 60
4610 : 1
1003 : 2
3010 : 5
1000 : 1
1115 : 3
4464 : 1
1101 : 1
3025 : 20
3019 : 78
3024 : 56
3018 : 41
--------------------2019-08-19 0:22:21----------------
81 : 4
4633 : 2
3013 : 581
205 : 12
3011 : 103
1010 : 7
1011 : 19
1006 : 23
4629 : 2
3017 : 389
1108 : 35
1105 : 7
1001 : 98
4610 : 1
1003 : 2
3010 : 8
1100 : 2
1000 : 4
1115 : 3
82 : 1
3202 : 1
3025 : 22
3019 : 68
3024 : 81
3018 : 48
--------------------2019-08-19 0:27:21----------------
4004 : 1
4017 : 2
1018 : 2
81 : 8
4633 : 6
3013 : 560
205 : 12
3011 : 87
1010 : 18
1011 : 42
1006 : 11
1050 : 1
3017 : 350
1108 : 9
1105 : 1
1001 : 56
1025 : 1
1026 : 1
1030 : 2
1003 : 1
3010 : 7
1100 : 4
1000 : 9
1115 : 1
3030 : 9
1031 : 5
4464 : 2
1032 : 1
1101 : 3
4634 : 3
82 : 8
3202 : 8
3025 : 21
3019 : 56
3024 : 70
3018 : 45
4031 : 2
4041 : 1
--------------------2019-08-19 0:32:21----------------
4004 : 1
4017 : 1
1018 : 1
81 : 4
3013 : 468
205 : 9
3011 : 53
1010 : 7
1011 : 7
1006 : 1
3017 : 228
1108 : 1
1105 : 5
1001 : 59
1003 : 2
3010 : 2
1100 : 2
1102 : 1
1000 : 1
1115 : 1
1104 : 12
3030 : 25
1060 : 1
1101 : 1
4634 : 1
82 : 4
3202 : 4
3025 : 19
3019 : 63
3024 : 83
3018 : 49
4416 : 1
--------------------2019-08-19 0:37:21----------------
81 : 2
3013 : 333
205 : 8
3011 : 59
1010 : 1
1011 : 2
1050 : 1
3017 : 299
1108 : 3
1105 : 8
1001 : 29
1003 : 1
3010 : 6
1000 : 2
3030 : 26
4634 : 2
1051 : 1
3025 : 22
3019 : 83
