--------------------2019-08-12 0:02:46----------------
3018 : 42
3019 : 47
3024 : 68
3025 : 24
3013 : 238
3017 : 150
1011 : 22
3011 : 50
1001 : 50
81 : 2
205 : 6
1010 : 9
4633 : 4
1105 : 2
1108 : 2
3010 : 19
1000 : 2
--------------------2019/8/12 0:07:46----------------
3018 : 45
3019 : 55
3024 : 75
3025 : 19
3013 : 230
3017 : 165
1011 : 8
3011 : 57
1001 : 15
205 : 7
1010 : 4
4633 : 3
1105 : 15
1006 : 1
1108 : 4
3010 : 13
1104 : 12
3030 : 11
--------------------2019/8/12 0:12:46----------------
3018 : 50
3019 : 54
3024 : 93
3025 : 17
3013 : 259
3017 : 163
1011 : 1
3011 : 64
1001 : 52
81 : 1
205 : 6
1010 : 1
1105 : 5
1006 : 11
1108 : 4
3010 : 5
1100 : 4
1000 : 2
1115 : 7
1104 : 16
3030 : 3
--------------------2019/8/12 0:17:46----------------
3018 : 47
3019 : 42
3024 : 82
3025 : 21
3013 : 314
3017 : 170
3011 : 53
1001 : 30
81 : 3
205 : 7
1105 : 8
1006 : 3
1108 : 4
3010 : 6
1100 : 1
1115 : 3
1104 : 3
3030 : 1
4464 : 2
--------------------2019/8/12 0:22:46----------------
3018 : 49
3019 : 80
3024 : 65
3025 : 21
3013 : 270
3017 : 170
3011 : 63
1001 : 41
81 : 1
205 : 8
1105 : 22
1006 : 3
1108 : 4
3010 : 2
1000 : 1
1115 : 3
1104 : 10
3030 : 15
--------------------2019/8/12 0:27:46----------------
4634 : 1
3018 : 35
3019 : 42
3024 : 62
3025 : 22
3013 : 321
3017 : 166
1011 : 25
3011 : 63
1001 : 43
81 : 3
205 : 7
1010 : 9
4633 : 1
1105 : 9
1006 : 1
1108 : 3
3010 : 3
1100 : 1
1115 : 4
1104 : 2
3030 : 4
--------------------2019/8/12 0:32:46----------------
1032 : 1
4634 : 1
3018 : 45
3019 : 13
3024 : 107
3025 : 20
3013 : 289
3017 : 150
1011 : 29
3011 : 45
1001 : 10
81 : 4
205 : 6
1010 : 15
4633 : 2
1105 : 6
1108 : 2
1000 : 1
1115 : 2
3030 : 3
1031 : 5
--------------------2019/8/12 0:37:46----------------
3018 : 43
3019 : 51
3024 : 75
3025 : 18
3013 : 312
3017 : 184
3011 : 75
1001 : 22
81 : 1
205 : 8
1105 : 14
1006 : 2
1108 : 4
3010 : 4
1115 : 1
3030 : 6
--------------------2019/8/12 0:42:46----------------
1051 : 1
3018 : 44
3019 : 25
3024 : 102
3025 : 23
3013 : 266
3017 : 162
3011 : 50
1001 : 23
