--------------------2019-08-27 0:04:01----------------
4004 : 2
4017 : 1
1018 : 2
81 : 4
1050 : 1
205 : 6
1010 : 93
4633 : 4
1105 : 1
1006 : 41
1108 : 8
3010 : 4
1100 : 21
1000 : 1
1115 : 5
1104 : 9
3030 : 3
1031 : 9
1014 : 11
1060 : 8
1101 : 2
82 : 1
3202 : 1
3025 : 17
3019 : 103
3024 : 69
3018 : 53
4039 : 1
545 : 1
3002 : 8
3013 : 233
3011 : 34
1011 : 131
1001 : 23
3017 : 153
4014 : 2
--------------------2019-08-27 0:09:01----------------
4004 : 1
4017 : 2
1018 : 2
81 : 2
1050 : 1
205 : 7
1010 : 76
4633 : 3
1006 : 212
1108 : 16
3010 : 9
1100 : 14
1115 : 6
1104 : 114
3030 : 2
1060 : 5
4634 : 1
3025 : 23
3019 : 200
3024 : 46
3018 : 74
4031 : 1
3002 : 14
3013 : 156
3011 : 68
1011 : 138
1001 : 4
3017 : 112
--------------------2019-08-27 0:14:01----------------
4004 : 3
4017 : 2
1018 : 2
81 : 2
1050 : 2
205 : 5
1010 : 52
4633 : 8
1105 : 1
4629 : 1
1006 : 73
1108 : 4
1003 : 2
3010 : 1
1100 : 1
1102 : 1
1115 : 1
1104 : 104
3030 : 2
1046 : 6
1009 : 1
1110 : 1
1060 : 4
1101 : 1
4634 : 1
82 : 5
3202 : 5
3025 : 22
3019 : 144
3024 : 13
3018 : 52
4012 : 1
3002 : 10
3013 : 196
3011 : 24
1011 : 85
3014 : 1
1001 : 7
3017 : 86
4418 : 7
4014 : 2
4426 : 1
1103 : 1
--------------------2019/8/27 0:19:01----------------
81 : 1
205 : 5
1010 : 41
4633 : 3
1105 : 7
1006 : 32
1108 : 7
3010 : 1
1100 : 15
1115 : 3
1104 : 6
1060 : 16
3025 : 15
3019 : 49
3024 : 27
3018 : 31
545 : 1
3002 : 10
3013 : 176
3011 : 19
1011 : 64
1001 : 11
3017 : 87
--------------------2019/8/27 0:24:01----------------
205 : 3
1010 : 4
4633 : 3
1105 : 3
1006 : 11
1108 : 5
3010 : 12
1115 : 5
1104 : 19
1009 : 1
4464 : 1
3025 : 17
3019 : 87
3024 : 1
3018 : 37
3002 : 11
3013 : 119
3011 : 29
1011 : 4
1001 : 17
3017 : 68
--------------------2019/8/27 0:29:01----------------
4004 : 1
81 : 1
205 : 4
4633 : 1
1105 : 9
1006 : 5
1108 : 8
3010 : 5
1000 : 1
1115 : 3
1104 : 2
3030 : 1
3025 : 16
3019 : 63
3024 : 41
3018 : 41
3002 : 9
3013 : 144
3011 : 30
1001 : 15
3017 : 57
--------------------2019/8/27 0:34:01----------------
4017 : 1
1018 : 1
81 : 2
1050 : 1
205 : 2
1010 : 1
4633 : 1
1105 : 1
1006 : 24
1108 : 6
1100 : 9
1104 : 33
82 : 2
3202 : 2
3025 : 9
3019 : 101
3024 : 14
3018 : 39
4031 : 1
3002 : 8
3013 : 17
3011 : 22
1011 : 28
1001 : 205
3017 : 60
--------------------2019/8/27 0:39:01----------------
4004 : 1
4017 : 1
1018 : 1
81 : 3
1050 : 1
205 : 4
1010 : 5
1105 : 2
1006 : 13
1108 : 6
3010 : 3
1000 : 3
1115 : 4
1104 : 14
4464 : 1
82 : 2
3202 : 2
3025 : 16
3019 : 130
3018 : 47
3002 : 9
3013 : 134
3011 : 29
1011 : 13
1001 : 19
3017 : 55
--------------------2019/8/27 0:44:01----------------
4531 : 1
4522 : 1
4414 : 3
4004 : 5
4017 : 1
1018 : 1
81 : 3
205 : 7
1010 : 29
4633 : 5
1006 : 16
1108 : 9
1003 : 5
3010 : 3
1100 : 2
1102 : 1
1000 : 2
1115 : 7
1104 : 8
1031 : 2
1009 : 1
4464 : 1
1110 : 1
1060 : 7
1032 : 2
82 : 7
3202 : 7
3025 : 17
3019 : 107
3018 : 42
4039 : 3
4416 : 3
4520 : 2
4562 : 1
4500 : 1
3002 : 9
3013 : 279
3011 : 57
1011 : 47
3014 : 237
1001 : 74
3017 : 53
4418 : 11
--------------------2019/8/27 0:49:02----------------
4004 : 1
4017 : 3
1018 : 3
81 : 4
1050 : 1
205 : 11
1010 : 23
4633 : 3
1105 : 1
1006 : 74
1108 : 20
1003 : 1
3010 : 2
1100 : 21
1115 : 1
1104 : 50
3030 : 4
1009 : 1
1110 : 3
1060 : 5
82 : 2
3202 : 2
3025 : 18
3019 : 193
3024 : 31
3018 : 61
4031 : 1
4013 : 1
4012 : 2
3002 : 12
3013 : 217
3011 : 84
1011 : 93
3014 : 258
1001 : 31
3017 : 90
--------------------2019/8/27 0:54:02----------------
1050 : 1
205 : 10
1010 : 22
4633 : 4
1105 : 3
1006 : 50
1108 : 31
1003 : 3
3010 : 7
1100 : 2
1102 : 2
1000 : 2
1115 : 1
1104 : 54
3030 : 1
4634 : 1
82 : 3
3202 : 3
3025 : 1
3019 : 198
3024 : 39
3018 : 40
3002 : 2
3013 : 246
3011 : 121
1011 : 28
3014 : 265
1001 : 31
3017 : 157
--------------------2019/8/27 0:59:02----------------
205 : 9
1010 : 15
4633 : 4
1105 : 6
1006 : 55
1108 : 20
1003 : 3
3010 : 4
1000 : 1
1104 : 21
3030 : 1
1009 : 1
82 : 2
3202 : 2
3025 : 5
3019 : 19
3024 : 80
3018 : 34
3002 : 3
3013 : 249
3011 : 72
1011 : 12
3014 : 448
1001 : 18
3017 : 105
--------------------2019/8/27 1:04:02----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
1050 : 1
205 : 8
1010 : 18
4633 : 4
3010 : 3
1009 : 1
4039 : 1
3013 : 243
3011 : 91
1011 : 29
3014 : 247
1001 : 18
3017 : 80
--------------------2019/8/27 1:09:02----------------
205 : 6
1010 : 6
4633 : 4
3010 : 3
4464 : 1
3013 : 209
3011 : 75
1011 : 7
3014 : 360
1001 : 36
3017 : 63
4418 : 4
--------------------2019/8/27 1:14:02----------------
4017 : 1
1018 : 1
81 : 1
205 : 8
1010 : 4
3010 : 10
1000 : 1
4464 : 1
1060 : 2
82 : 1
3202 : 1
4031 : 1
3013 : 191
3011 : 45
1011 : 5
3014 : 470
1001 : 35
3017 : 56
--------------------2019/8/27 1:19:02----------------
4017 : 1
1018 : 1
81 : 1
1050 : 2
205 : 9
1010 : 11
4633 : 5
1006 : 3
1003 : 3
3010 : 1
1100 : 6
1102 : 3
1000 : 1
1104 : 1
1014 : 6
1009 : 1
1060 : 7
82 : 4
3202 : 4
3025 : 16
3024 : 116
3018 : 48
3013 : 257
3011 : 117
1011 : 13
3014 : 288
1001 : 40
3017 : 99
--------------------2019/8/27 1:24:02----------------
1050 : 1
205 : 8
1010 : 11
4633 : 2
1105 : 2
1006 : 1
1003 : 11
3010 : 8
1100 : 12
1000 : 5
1104 : 1
3030 : 1
1046 : 6
1009 : 1
1106 : 2
3025 : 10
3019 : 121
3024 : 79
3018 : 46
545 : 1
3013 : 207
3011 : 102
1011 : 21
3014 : 97
1001 : 37
3017 : 101
--------------------2019/8/27 1:29:02----------------
4017 : 1
1018 : 1
81 : 1
1050 : 1
205 : 7
1010 : 3
4633 : 1
1105 : 3
1003 : 2
3010 : 3
1100 : 12
1102 : 15
1000 : 14
1009 : 1
1101 : 1
1106 : 10
3025 : 12
3019 : 154
3024 : 37
3018 : 48
545 : 1
3013 : 141
3011 : 100
1011 : 6
3014 : 7
1001 : 54
3017 : 95
--------------------2019/8/27 1:34:02----------------
205 : 6
1010 : 12
4633 : 6
1105 : 1
1006 : 1
1100 : 1
1000 : 1
1060 : 3
3025 : 9
3019 : 74
3024 : 40
3018 : 26
3013 : 322
3011 : 133
1011 : 34
1001 : 12
3017 : 91
--------------------2019/8/27 1:39:02----------------
205 : 8
1010 : 7
4633 : 2
1006 : 1
3010 : 4
1100 : 4
1102 : 1
1000 : 3
1101 : 1
1106 : 1
3025 : 9
3019 : 61
3024 : 58
3018 : 39
3013 : 379
3011 : 84
1011 : 17
1001 : 19
3017 : 116
--------------------2019/8/27 1:44:02----------------
205 : 6
1105 : 1
3010 : 2
1100 : 3
1102 : 4
1000 : 4
4464 : 2
82 : 3
3202 : 3
1106 : 1
3025 : 5
3019 : 32
3024 : 65
3018 : 33
3013 : 384
3011 : 83
1001 : 156
3017 : 102
--------------------2019/8/27 1:49:02----------------
205 : 6
1105 : 1
3010 : 1
1100 : 4
1102 : 6
1000 : 1
1106 : 6
3025 : 7
3019 : 81
3024 : 17
3018 : 35
545 : 1
3013 : 386
3011 : 106
1001 : 15
3017 : 101
--------------------2019/8/27 1:54:02----------------
81 : 1
205 : 8
1010 : 7
4633 : 2
1105 : 1
1003 : 8
3010 : 6
1100 : 2
1102 : 8
1000 : 16
3030 : 1
1101 : 1
1106 : 3
3025 : 8
3019 : 89
3024 : 43
3018 : 43
3013 : 315
3011 : 145
1011 : 13
1001 : 14
3017 : 103
--------------------2019/8/27 1:59:02----------------
205 : 7
1010 : 6
4633 : 2
1003 : 1
3010 : 6
1100 : 1
1000 : 10
4464 : 1
1060 : 6
3025 : 11
3019 : 42
3024 : 47
3018 : 31
3013 : 354
3011 : 96
1011 : 8
1001 : 17
3017 : 102
--------------------2019/8/27 2:04:02----------------
205 : 7
1003 : 1
3010 : 3
1000 : 5
82 : 1
3202 : 1
3025 : 6
3019 : 67
3024 : 31
3018 : 36
3013 : 296
3011 : 63
1001 : 12
3017 : 93
--------------------2019/8/27 2:09:03----------------
205 : 4
1010 : 6
4633 : 2
3010 : 1
1000 : 1
1104 : 1
1106 : 1
3025 : 5
3019 : 40
3024 : 29
3018 : 22
1002 : 2
3013 : 289
3011 : 48
1011 : 6
1001 : 10
3017 : 97
--------------------2019/8/27 2:14:03----------------
205 : 5
4633 : 1
4464 : 2
3025 : 7
3019 : 52
3024 : 17
3018 : 24
3013 : 293
3011 : 39
1001 : 11
3017 : 95
--------------------2019/8/27 2:19:03----------------
205 : 3
3025 : 9
3019 : 32
3024 : 30
3018 : 23
3013 : 66
3011 : 15
1001 : 14
3017 : 119
--------------------2019/8/27 2:24:03----------------
205 : 5
3025 : 9
3019 : 21
3024 : 49
3018 : 26
3013 : 284
3011 : 37
1001 : 1
3017 : 95
--------------------2019/8/27 2:29:03----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
1050 : 1
205 : 3
1010 : 1
3010 : 1
3025 : 7
3019 : 16
3024 : 57
3018 : 26
3013 : 111
3011 : 22
1001 : 5
3017 : 112
--------------------2019/8/27 2:34:03----------------
81 : 1
205 : 7
1006 : 2
1003 : 2
3010 : 4
1100 : 2
1102 : 2
1000 : 2
1106 : 2
3025 : 8
3019 : 45
3024 : 64
3018 : 41
3013 : 404
3011 : 69
1011 : 1
3014 : 3
1001 : 104
3017 : 120
--------------------2019/8/27 2:39:03----------------
205 : 7
1006 : 1
1100 : 1
1102 : 1
1000 : 2
1101 : 1
3025 : 5
3019 : 53
3024 : 58
3018 : 37
3013 : 372
3011 : 83
1001 : 101
3017 : 117
--------------------2019/8/27 2:44:03----------------
205 : 7
4633 : 1
1003 : 2
3010 : 8
1100 : 2
1000 : 7
4464 : 2
1101 : 1
1106 : 1
3025 : 6
3019 : 11
3024 : 47
3018 : 19
3013 : 370
3011 : 83
1001 : 261
3017 : 93
--------------------2019/8/27 2:49:03----------------
205 : 2
3025 : 8
3019 : 13
3024 : 59
3018 : 25
3013 : 24
3011 : 10
3017 : 106
--------------------2019/8/27 2:54:03----------------
205 : 6
3025 : 9
3019 : 11
3024 : 59
3018 : 24
3013 : 295
3011 : 30
1001 : 5
3017 : 94
--------------------2019/8/27 2:59:03----------------
81 : 1
205 : 2
1010 : 6
4633 : 1
3010 : 1
1100 : 2
1102 : 1
1000 : 21
1101 : 1
3025 : 8
3019 : 9
3024 : 38
3018 : 16
3013 : 109
3011 : 21
1011 : 9
1001 : 9
3017 : 100
--------------------2019/8/27 3:04:03----------------
205 : 5
3025 : 12
3019 : 26
3024 : 62
3018 : 30
3013 : 254
3011 : 34
1001 : 5
3017 : 116
--------------------2019/8/27 3:09:03----------------
205 : 6
3025 : 9
3019 : 34
3024 : 39
3018 : 28
3013 : 288
3011 : 31
1001 : 7
3017 : 116
--------------------2019/8/27 3:14:03----------------
205 : 4
4464 : 2
3025 : 8
3019 : 20
3024 : 46
3018 : 21
3013 : 214
3011 : 37
1001 : 9
3017 : 103
--------------------2019/8/27 3:19:03----------------
205 : 6
3025 : 10
3019 : 14
3024 : 55
3018 : 25
3013 : 282
3011 : 43
1001 : 5
3017 : 114
--------------------2019/8/27 3:24:03----------------
205 : 5
3025 : 9
3019 : 32
3024 : 42
3018 : 26
3013 : 283
3011 : 33
1001 : 9
3017 : 107
--------------------2019/8/27 3:29:03----------------
205 : 4
3025 : 10
3019 : 21
3024 : 46
3018 : 26
3013 : 275
3011 : 42
1001 : 14
3017 : 109
--------------------2019/8/27 3:34:03----------------
205 : 6
3025 : 4
3019 : 23
3024 : 50
3018 : 24
3013 : 292
3011 : 40
1001 : 1
