--------------------2019-07-30 0:04:43----------------
4004 : 3
4017 : 2
1018 : 2
81 : 2
3013 : 100
205 : 4
4633 : 6
1010 : 26
1011 : 17
3014 : 277
1006 : 3
3010 : 6
3011 : 19
1003 : 1
1001 : 6
3017 : 6
1050 : 5
1100 : 1
1104 : 9
1051 : 1
1115 : 2
1105 : 1
1014 : 2
4031 : 2
--------------------2019-07-30 0:09:43----------------
4004 : 2
4017 : 1
1018 : 1
81 : 2
3013 : 271
205 : 4
4633 : 2
1010 : 21
1011 : 36
3014 : 11
1006 : 2
3011 : 29
1003 : 5
1000 : 3
1001 : 6
3017 : 52
1100 : 2
1104 : 1
1115 : 1
1105 : 3
1014 : 2
1015 : 1
1012 : 1
1013 : 1
--------------------2019-07-30 0:14:44----------------
3013 : 197
205 : 4
4633 : 5
1010 : 21
1011 : 31
3014 : 3
1006 : 8
3010 : 7
3011 : 30
1003 : 1
3030 : 1
1001 : 4
3017 : 120
1050 : 11
1100 : 1
1104 : 1
82 : 1
3202 : 1
1051 : 1
1007 : 87
1115 : 30
1014 : 11
1015 : 1
3018 : 1
--------------------2019-07-30 0:19:44----------------
3013 : 209
205 : 3
1010 : 27
1011 : 46
3014 : 3
1006 : 2
3010 : 1
3011 : 4
3017 : 126
1100 : 3
1104 : 3
1014 : 10
3018 : 1
--------------------2019-07-30 0:24:44----------------
3013 : 110
205 : 2
4633 : 3
1010 : 21
1011 : 31
3014 : 71
1006 : 1
3010 : 1
3011 : 8
1003 : 12
1001 : 2
3017 : 46
4464 : 1
3019 : 2
3025 : 1
1107 : 1
--------------------2019-07-30 0:29:44----------------
81 : 1
3013 : 98
205 : 3
4633 : 3
1010 : 36
1011 : 73
3014 : 86
1006 : 1
3010 : 1
3011 : 10
1003 : 63
1001 : 8
3017 : 88
1102 : 3
4629 : 2
1105 : 1
1106 : 7
4610 : 1
--------------------2019-07-30 0:34:44----------------
4004 : 1
4017 : 1
1018 : 1
81 : 2
3013 : 153
205 : 3
4633 : 2
1010 : 27
1011 : 61
3010 : 12
3011 : 60
3017 : 32
1100 : 12
4629 : 1
1002 : 1
1014 : 11
--------------------2019-07-30 0:39:44----------------
81 : 2
3013 : 116
205 : 2
4633 : 1
1010 : 28
1011 : 67
3014 : 14
1006 : 3
3010 : 6
3011 : 30
1003 : 1
3030 : 4
3017 : 29
1046 : 3
1048 : 1
1100 : 1
1104 : 6
1002 : 1
1014 : 1
--------------------2019-07-30 0:44:44----------------
3013 : 115
205 : 3
4633 : 1
1010 : 56
1011 : 90
3014 : 46
1006 : 2
3011 : 2
1003 : 8
3030 : 10
3017 : 47
1100 : 5
4464 : 1
1115 : 1
1014 : 8
1015 : 1
--------------------2019-07-30 0:49:44----------------
4004 : 2
4017 : 1
1018 : 1
81 : 1
3013 : 97
205 : 3
4633 : 4
1010 : 33
1011 : 68
4012 : 1
3014 : 168
1006 : 3
3010 : 3
3011 : 10
1003 : 24
3030 : 1
3017 : 105
1110 : 1
1104 : 1
4629 : 1
1105 : 1
3018 : 1
3025 : 1
--------------------2019-07-30 0:54:44----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 275
205 : 6
4633 : 6
1010 : 83
1011 : 107
3014 : 161
1006 : 16
3010 : 2
3011 : 57
1003 : 21
1009 : 1
1000 : 1
1001 : 3
3017 : 51
1046 : 1
1048 : 3
1050 : 2
1100 : 1
1104 : 1
82 : 1
3202 : 1
1102 : 1
4629 : 6
4464 : 1
1105 : 2
4446 : 1
1253 : 1
--------------------2019-07-30 0:59:44----------------
4017 : 1
1018 : 1
81 : 2
3013 : 297
205 : 6
4633 : 3
1010 : 18
1011 : 29
3014 : 160
1006 : 20
3010 : 17
3011 : 85
1003 : 2
1009 : 1
1001 : 9
3017 : 18
1048 : 2
1050 : 1
82 : 1
3202 : 1
4629 : 24
1115 : 1
--------------------2019-07-30 1:04:44----------------
81 : 7
3013 : 100
205 : 2
4633 : 1
1010 : 31
1011 : 29
3014 : 71
1006 : 9
3010 : 2
3011 : 60
1003 : 19
3030 : 1
1000 : 26
1001 : 53
3017 : 52
1104 : 2
82 : 1
3202 : 1
1102 : 2
4629 : 1
1115 : 4
--------------------2019-07-30 1:09:44----------------
4004 : 2
4017 : 1
1018 : 1
81 : 3
3013 : 209
205 : 4
4633 : 2
1010 : 14
1011 : 12
3014 : 6
