--------------------2019-08-23 0:03:29----------------
81 : 1
3013 : 645
205 : 16
3011 : 65
1011 : 19
1006 : 47
3017 : 282
1108 : 51
1105 : 10
1001 : 37
3010 : 5
1000 : 5
1115 : 9
1104 : 7
3030 : 7
1060 : 1
3025 : 36
3019 : 298
3024 : 68
3018 : 130
3002 : 20
--------------------2019-08-23 0:08:29----------------
81 : 2
3013 : 359
205 : 14
3011 : 53
1006 : 14
3017 : 352
1108 : 33
1105 : 6
1001 : 25
3014 : 44
3010 : 1
1102 : 1
1000 : 3
1115 : 5
3030 : 4
1046 : 2
1048 : 1
1060 : 1
3025 : 39
3019 : 249
3024 : 150
3018 : 159
3002 : 22
--------------------2019-08-23 0:13:29----------------
3013 : 451
205 : 13
3011 : 68
1011 : 31
1006 : 28
3017 : 267
1108 : 30
1105 : 8
1001 : 34
3014 : 15
3010 : 8
1100 : 8
1102 : 1
1000 : 2
1115 : 4
1104 : 1
3030 : 7
1060 : 1
1101 : 1
3025 : 39
3019 : 293
3024 : 86
3018 : 146
3002 : 23
--------------------2019-08-23 0:18:29----------------
81 : 2
4633 : 1
3013 : 377
205 : 12
3011 : 63
1006 : 10
3017 : 286
1108 : 15
1105 : 8
1001 : 35
3010 : 2
1000 : 5
1115 : 8
1104 : 13
3030 : 7
4464 : 2
3025 : 25
3019 : 216
3024 : 104
3018 : 113
3002 : 12
--------------------2019-08-23 0:23:29----------------
81 : 1
3013 : 343
205 : 9
3011 : 39
3017 : 286
1108 : 6
1105 : 6
1001 : 3
4539 : 2
4631 : 2
4525 : 1
4534 : 2
4537 : 1
3010 : 1
1000 : 1
1115 : 1
3030 : 4
4464 : 2
3025 : 19
3019 : 215
3024 : 41
3018 : 90
3002 : 9
--------------------2019-08-23 0:28:29----------------
81 : 1
3013 : 170
205 : 12
3011 : 41
1006 : 2
3017 : 289
1108 : 5
1105 : 4
1001 : 16
3010 : 2
1000 : 1
1115 : 1
3030 : 5
4464 : 2
1101 : 1
3025 : 18
3019 : 242
3024 : 116
3018 : 125
3002 : 12
--------------------2019-08-23 0:33:30----------------
81 : 2
3013 : 421
205 : 11
3011 : 40
1006 : 7
3017 : 285
1108 : 5
1105 : 5
1001 : 68
3010 : 3
1000 : 6
1115 : 4
3030 : 3
3025 : 16
3019 : 260
3024 : 65
3018 : 113
3002 : 11
--------------------2019-08-23 0:38:30----------------
3013 : 260
205 : 10
3011 : 47
1010 : 1
1006 : 3
4629 : 1
3017 : 297
1108 : 5
1105 : 5
1001 : 38
1000 : 1
1115 : 6
3030 : 4
3025 : 19
3019 : 238
3024 : 74
3018 : 106
3002 : 11
--------------------2019-08-23 0:43:30----------------
3013 : 333
205 : 10
3011 : 29
1010 : 1
1006 : 4
3017 : 274
1108 : 5
1105 : 3
1001 : 2
3010 : 1
3030 : 2
3025 : 16
3019 : 202
3024 : 59
3018 : 91
3002 : 12
--------------------2019-08-23 0:48:30----------------
81 : 1
3013 : 244
205 : 11
3011 : 41
1006 : 3
3017 : 310
1108 : 3
1105 : 5
1001 : 17
1000 : 1
1115 : 3
3030 : 5
4464 : 2
3025 : 14
3019 : 250
3024 : 125
3018 : 129
3002 : 8
--------------------2019-08-23 0:53:30----------------
81 : 6
4633 : 1
3013 : 399
205 : 11
3011 : 72
1006 : 10
4629 : 1
3017 : 234
1108 : 2
1105 : 4
1001 : 96
1100 : 6
1000 : 16
1115 : 11
3030 : 3
4464 : 2
82 : 1
3202 : 1
3025 : 16
3019 : 220
3024 : 54
3018 : 95
3002 : 12
--------------------2019-08-23 0:58:30----------------
81 : 4
3013 : 227
205 : 8
3011 : 38
1010 : 13
1011 : 48
1006 : 2
4629 : 1
3017 : 227
1001 : 2
4418 : 1
3010 : 2
1115 : 2
1031 : 5
4464 : 2
1032 : 2
1101 : 6
4634 : 2
82 : 2
3202 : 2
3025 : 15
3019 : 244
3024 : 75
3018 : 111
3002 : 13
--------------------2019-08-23 1:03:30----------------
81 : 1
4633 : 1
3013 : 340
205 : 10
3011 : 31
1010 : 6
1011 : 12
1006 : 2
4629 : 5
3017 : 194
1108 : 1
1105 : 1
1001 : 4
1100 : 7
1000 : 3
3030 : 1
3025 : 14
3019 : 226
3024 : 51
3018 : 97
3002 : 11
--------------------2019-08-23 1:08:30----------------
4004 : 4
4017 : 5
1018 : 5
81 : 5
4633 : 2
3013 : 94
205 : 4
3011 : 25
1010 : 10
1011 : 7
1006 : 5
4629 : 6
1050 : 2
3017 : 155
1001 : 6
1003 : 1
1000 : 3
3030 : 5
1009 : 2
3025 : 1
3019 : 31
3024 : 86
3018 : 38
--------------------2019-08-23 1:13:30----------------
81 : 2
4633 : 1
3013 : 344
205 : 8
3011 : 72
1010 : 3
1011 : 8
1006 : 8
4629 : 17
3017 : 230
1108 : 1
1105 : 1
1001 : 19
1003 : 3
3010 : 2
1100 : 7
1000 : 1
1115 : 4
3030 : 6
1101 : 7
3019 : 93
3024 : 74
3018 : 53
--------------------2019-08-23 1:18:30----------------
4004 : 2
4017 : 2
1018 : 2
81 : 4
4633 : 1
3013 : 460
205 : 9
3011 : 60
1006 : 9
4629 : 1
1050 : 1
3017 : 198
1105 : 4
1001 : 40
1003 : 2
1000 : 1
1115 : 8
3030 : 13
1009 : 2
4464 : 1
3019 : 49
3024 : 91
3018 : 44
--------------------2019-08-23 1:23:30----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 468
205 : 9
3011 : 110
1006 : 5
3017 : 223
1108 : 5
1105 : 4
1001 : 10
1003 : 2
3010 : 9
1000 : 1
1115 : 3
1104 : 2
3030 : 9
1009 : 1
4464 : 1
1106 : 1
3025 : 14
3019 : 23
3024 : 174
3018 : 68
3002 : 7
--------------------2019-08-23 1:28:30----------------
81 : 2
3013 : 354
205 : 12
3011 : 41
1006 : 1
3017 : 260
1108 : 6
1105 : 14
1001 : 8
3010 : 2
3030 : 7
4464 : 1
1060 : 1
3025 : 20
3019 : 49
3024 : 305
3018 : 119
4416 : 1
3002 : 10
--------------------2019-08-23 1:33:30----------------
4004 : 1
4017 : 1
1018 : 1
81 : 4
