--------------------2019-08-18 0:02:04----------------
81 : 1
4633 : 2
3013 : 601
205 : 13
3011 : 76
1010 : 6
1011 : 9
1006 : 3
3017 : 409
1108 : 15
1105 : 2
1001 : 50
1003 : 2
3010 : 6
1000 : 3
1115 : 7
3025 : 16
3019 : 43
3024 : 60
3018 : 33
--------------------2019-08-18 0:07:04----------------
81 : 1
4633 : 1
3013 : 601
205 : 12
3011 : 83
1010 : 2
1011 : 3
1006 : 2
3017 : 466
1108 : 10
1105 : 1
1001 : 87
1115 : 6
1009 : 2
4464 : 2
3025 : 22
3019 : 59
3024 : 49
3018 : 40
--------------------2019-08-18 0:12:04----------------
3013 : 368
205 : 11
3011 : 74
3017 : 341
1001 : 44
1115 : 4
3025 : 23
3019 : 45
3024 : 75
3018 : 44
--------------------2019-08-18 0:17:04----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
4633 : 1
3013 : 571
205 : 10
3011 : 70
1010 : 5
1011 : 2
3017 : 288
1001 : 31
3010 : 1
1115 : 5
4464 : 1
3025 : 16
3019 : 67
3024 : 26
3018 : 31
--------------------2019-08-18 0:22:04----------------
81 : 6
3013 : 415
205 : 9
3011 : 56
1010 : 10
1011 : 19
1006 : 2
3017 : 303
1108 : 1
1001 : 36
1003 : 1
1000 : 9
1115 : 4
3030 : 4
1110 : 2
4634 : 6
82 : 1
3202 : 1
3025 : 18
3019 : 53
3024 : 58
3018 : 40
--------------------2019-08-18 0:27:04----------------
4004 : 2
4017 : 2
1018 : 1
81 : 1
4633 : 1
3013 : 442
205 : 11
3011 : 63
1010 : 1
1011 : 4
1050 : 1
3017 : 341
1001 : 40
1000 : 1
1115 : 3
1060 : 1
3025 : 21
3019 : 25
3024 : 90
3018 : 38
--------------------2019-08-18 0:32:05----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
4633 : 2
3013 : 469
205 : 10
3011 : 64
1010 : 8
1011 : 13
1006 : 13
4629 : 13
1050 : 1
3017 : 340
1108 : 2
1105 : 1
1001 : 55
3010 : 1
1000 : 1
1115 : 4
3025 : 16
3019 : 42
3024 : 61
3018 : 36
--------------------2019-08-18 0:37:05----------------
81 : 1
3013 : 630
205 : 12
3011 : 99
1010 : 1
1011 : 3
3017 : 363
1108 : 4
1105 : 6
1001 : 51
3010 : 3
1115 : 12
4464 : 2
3025 : 16
3019 : 42
3024 : 48
3018 : 30
--------------------2019-08-18 0:42:05----------------
81 : 2
3013 : 459
205 : 10
3011 : 90
1006 : 9
3017 : 405
1108 : 4
1105 : 4
1001 : 67
1003 : 2
3010 : 9
1000 : 6
1115 : 4
3025 : 19
3019 : 50
3024 : 71
3018 : 42
--------------------2019-08-18 0:47:05----------------
81 : 3
4633 : 3
3013 : 467
205 : 11
3011 : 83
1010 : 16
1011 : 55
1006 : 9
3017 : 342
1108 : 3
1105 : 1
1001 : 31
3010 : 8
1000 : 7
1115 : 4
4464 : 1
4634 : 5
3025 : 17
3019 : 61
3024 : 54
3018 : 38
--------------------2019-08-18 0:52:05----------------
81 : 3
3013 : 448
205 : 10
3011 : 74
1010 : 3
1011 : 9
1006 : 10
3017 : 368
1108 : 11
1105 : 4
1001 : 71
3010 : 6
1115 : 9
4634 : 3
3025 : 19
3019 : 53
3024 : 24
3018 : 29
--------------------2019-08-18 0:57:05----------------
3013 : 331
205 : 9
3011 : 93
1006 : 5
4629 : 1
3017 : 356
1108 : 6
1105 : 3
1001 : 71
3010 : 13
1000 : 2
1115 : 11
3030 : 1
3025 : 15
3019 : 44
3024 : 33
3018 : 28
--------------------2019-08-18 1:02:05----------------
81 : 2
4633 : 1
3013 : 554
205 : 12
3011 : 113
1010 : 3
1011 : 5
1006 : 4
3017 : 367
1108 : 2
1105 : 3
1001 : 51
3010 : 4
1100 : 1
1102 : 1
1000 : 8
1115 : 13
4464 : 1
3025 : 22
3019 : 43
3024 : 57
3018 : 33
--------------------2019-08-18 1:07:05----------------
81 : 5
3013 : 477
205 : 11
3011 : 83
1010 : 7
1011 : 21
3017 : 312
1001 : 21
1100 : 1
1102 : 1
1000 : 2
1115 : 3
4464 : 2
1060 : 3
1101 : 3
4634 : 6
3025 : 19
3019 : 57
3024 : 59
3018 : 39
--------------------2019-08-18 1:12:05----------------
81 : 1
3013 : 484
205 : 9
3011 : 67
3017 : 305
1108 : 1
1001 : 51
1115 : 7
3025 : 23
3019 : 31
3024 : 85
3018 : 40
--------------------2019-08-18 1:17:05----------------
3013 : 394
205 : 11
3011 : 81
3017 : 311
1001 : 43
1115 : 3
4464 : 1
3025 : 21
3019 : 45
3024 : 73
3018 : 41
--------------------2019-08-18 1:22:05----------------
3013 : 311
205 : 7
3011 : 61
1006 : 21
3017 : 200
1001 : 17
1000 : 7
3030 : 2
3025 : 19
3019 : 42
3024 : 59
3018 : 33
--------------------2019-08-18 1:27:05----------------
81 : 4
4633 : 1
3013 : 444
205 : 8
3011 : 53
1010 : 13
1011 : 40
3017 : 214
1108 : 7
1105 : 1
1001 : 19
3010 : 9
1000 : 2
1115 : 2
1031 : 4
1032 : 2
4634 : 2
3025 : 14
3019 : 50
3024 : 35
3018 : 28
--------------------2019-08-18 1:32:05----------------
4633 : 3
3013 : 339
205 : 8
3011 : 69
1010 : 3
1011 : 6
1006 : 8
4629 : 1
3017 : 269
1108 : 4
1105 : 7
1001 : 55
3010 : 19
1104 : 12
3030 : 7
3025 : 19
3019 : 69
3024 : 42
3018 : 38
--------------------2019-08-18 1:37:05----------------
81 : 1
4633 : 3
3013 : 303
205 : 8
3011 : 64
1010 : 11
1011 : 25
1006 : 9
3017 : 259
1108 : 2
1105 : 2
1001 : 31
3010 : 10
1100 : 23
1000 : 1
1115 : 1
1104 : 4
3030 : 1
1014 : 16
4464 : 2
1101 : 1
1015 : 1
3025 : 21
3019 : 50
3024 : 76
3018 : 44
--------------------2019-08-18 1:42:05----------------
4633 : 3
3013 : 512
205 : 9
3011 : 78
1010 : 6
1011 : 10
1006 : 7
4629 : 6
3017 : 207
1108 : 1
1105 : 1
1001 : 22
3010 : 12
3025 : 19
3019 : 49
3024 : 51
3018 : 36
--------------------2019-08-18 1:47:06----------------
4633 : 1
3013 : 539
205 : 11
3011 : 78
1010 : 1
1011 : 2
1006 : 2
4629 : 4
3017 : 242
1108 : 3
1105 : 2
1001 : 25
4610 : 1
3010 : 4
1104 : 2
3030 : 4
4464 : 1
3025 : 18
3019 : 41
3024 : 53
3018 : 32
--------------------2019-08-18 1:52:06----------------
81 : 2
4633 : 1
3013 : 375
205 : 9
3011 : 66
1010 : 1
1011 : 2
1006 : 2
4629 : 2
3017 : 318
1108 : 4
1105 : 2
1001 : 49
3010 : 1
1104 : 1
3025 : 18
3019 : 71
3024 : 65
3018 : 44
--------------------2019-08-18 1:57:06----------------
4633 : 1
3013 : 527
205 : 10
3011 : 65
1010 : 1
1011 : 2
1006 : 1
4629 : 3
3017 : 273
1108 : 3
1105 : 2
1001 : 35
3030 : 1
1060 : 1
3025 : 18
3019 : 45
3024 : 52
3018 : 35
--------------------2019-08-18 2:02:06----------------
81 : 2
4633 : 1
3013 : 520
205 : 10
3011 : 67
1010 : 1
1011 : 2
4629 : 2
3017 : 237
1108 : 3
1105 : 2
1001 : 19
4610 : 1
3010 : 2
1000 : 2
3030 : 1
3025 : 20
3019 : 58
3024 : 66
3018 : 44
--------------------2019-08-18 2:07:06----------------
4633 : 1
3013 : 744
205 : 12
3011 : 68
1010 : 2
1011 : 4
1006 : 2
4629 : 6
3017 : 185
1108 : 1
1001 : 14
4610 : 1
4464 : 2
3025 : 14
3019 : 61
3024 : 36
3018 : 31
--------------------2019-08-18 2:12:06----------------
81 : 6
4633 : 3
3013 : 319
205 : 8
3011 : 60
1010 : 11
1011 : 18
1006 : 13
1050 : 1
3017 : 267
1108 : 2
1001 : 44
1100 : 4
1000 : 1
1115 : 1
1031 : 2
1032 : 1
4634 : 1
1051 : 1
3025 : 24
3019 : 53
3024 : 62
3018 : 40
--------------------2019-08-18 2:17:06----------------
4633 : 3
3013 : 554
205 : 10
3011 : 91
1010 : 12
1011 : 13
3017 : 228
1108 : 1
1105 : 1
1001 : 27
3010 : 16
1104 : 2
3030 : 11
4464 : 1
3025 : 20
3019 : 51
3024 : 50
3018 : 38
--------------------2019-08-18 2:22:06----------------
81 : 1
3013 : 512
205 : 10
3011 : 66
1006 : 1
3017 : 271
1108 : 4
1105 : 4
1001 : 31
3010 : 2
1000 : 1
1115 : 2
1104 : 19
3025 : 20
3019 : 76
3024 : 37
3018 : 38
--------------------2019-08-18 2:27:06----------------
81 : 4
3013 : 315
205 : 9
3011 : 84
1006 : 5
3017 : 294
1108 : 4
1105 : 6
1001 : 75
3010 : 2
1000 : 5
1115 : 3
3030 : 7
3025 : 20
3019 : 55
3024 : 64
3018 : 40
--------------------2019-08-18 2:32:06----------------
81 : 5
3013 : 313
205 : 8
3011 : 63
3017 : 308
1108 : 4
1105 : 1
1001 : 32
3010 : 1
1000 : 4
1101 : 1
3025 : 22
3019 : 64
3024 : 48
3018 : 37
--------------------2019-08-18 2:37:06----------------
81 : 2
3013 : 455
205 : 9
3011 : 49
1006 : 19
3017 : 272
1108 : 5
1001 : 23
1100 : 1
1000 : 6
4464 : 2
1101 : 1
3025 : 16
3019 : 39
3024 : 30
3018 : 23
--------------------2019-08-18 2:42:06----------------
81 : 2
3013 : 270
205 : 7
3011 : 72
1006 : 2
3017 : 233
1108 : 4
1105 : 1
1001 : 61
3010 : 6
1100 : 2
1000 : 1
1115 : 4
1104 : 6
3030 : 2
3025 : 15
3019 : 61
3024 : 43
3018 : 36
--------------------2019-08-18 2:47:06----------------
81 : 5
3013 : 424
205 : 10
3011 : 69
1006 : 5
3017 : 302
1108 : 4
1105 : 8
1001 : 46
1100 : 4
1000 : 1
1115 : 4
1104 : 2
3030 : 3
4464 : 1
1101 : 3
3025 : 20
3019 : 73
3024 : 52
3018 : 41
--------------------2019-08-18 2:52:06----------------
3013 : 280
205 : 8
3011 : 61
1006 : 2
3017 : 308
1108 : 5
1105 : 8
1001 : 37
3030 : 8
1101 : 2
3025 : 19
3019 : 52
3024 : 58
3018 : 39
--------------------2019-08-18 2:57:06----------------
3013 : 414
205 : 8
3011 : 69
3017 : 274
1108 : 4
1105 : 5
1001 : 21
3010 : 1
1104 : 22
3030 : 5
3025 : 14
3019 : 34
3024 : 59
3018 : 29
--------------------2019-08-18 3:02:06----------------
81 : 2
4633 : 1
3013 : 309
205 : 9
3011 : 57
1010 : 5
1011 : 20
1006 : 1
3017 : 252
1108 : 3
1105 : 4
1001 : 45
1102 : 1
1115 : 3
3030 : 4
3025 : 20
3019 : 69
3024 : 61
3018 : 43
--------------------2019-08-18 3:07:06----------------
4004 : 1
4017 : 1
1018 : 1
81 : 8
4633 : 1
3013 : 413
205 : 8
3011 : 75
1010 : 46
1011 : 49
1006 : 4
1050 : 1
3017 : 213
1108 : 1
1105 : 2
1001 : 17
3010 : 3
1115 : 2
1031 : 7
4464 : 2
1032 : 3
4634 : 4
82 : 1
3202 : 1
3025 : 18
3019 : 83
3024 : 33
3018 : 33
--------------------2019-08-18 3:12:06----------------
4633 : 2
3013 : 442
205 : 9
3011 : 66
1010 : 14
1011 : 37
1006 : 8
4629 : 14
3017 : 222
1108 : 1
1105 : 1
1001 : 44
3010 : 1
3025 : 23
3019 : 85
3024 : 53
3018 : 38
--------------------2019-08-18 3:17:07----------------
4633 : 1
3013 : 431
205 : 9
3011 : 78
1010 : 10
1011 : 36
1006 : 6
4629 : 9
3017 : 257
1001 : 21
4464 : 1
3025 : 21
3019 : 43
3024 : 77
3018 : 42
--------------------2019-08-18 3:22:07----------------
4633 : 2
3013 : 392
205 : 9
3011 : 65
1010 : 8
1011 : 20
1006 : 3
4629 : 3
3017 : 297
1001 : 31
1000 : 2
3025 : 19
3019 : 54
3024 : 75
3018 : 44
--------------------2019-08-18 3:27:07----------------
81 : 1
4633 : 3
3013 : 497
205 : 10
3011 : 64
1010 : 3
1011 : 8
1006 : 6
3017 : 236
1108 : 2
1105 : 2
1001 : 21
3010 : 7
3030 : 2
3025 : 16
3019 : 36
3024 : 42
3018 : 26
--------------------2019-08-18 3:32:07----------------
81 : 1
3013 : 395
205 : 11
3011 : 94
1010 : 1
1011 : 3
1006 : 1
3017 : 291
1108 : 5
1105 : 9
1001 : 62
