--------------------2019-07-31 0:03:11----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 101
205 : 2
1006 : 25
1010 : 9
3010 : 3
3011 : 4
3030 : 3
1001 : 3
3017 : 36
1046 : 5
1048 : 1
1011 : 17
4633 : 1
4629 : 31
1105 : 3
1060 : 1
--------------------2019-07-31 0:08:11----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 112
205 : 1
1006 : 6
1010 : 1
3010 : 7
3011 : 7
3017 : 22
1011 : 2
1050 : 1
4633 : 1
4629 : 13
--------------------2019-07-31 0:13:11----------------
3013 : 148
205 : 2
1006 : 1
1010 : 12
3010 : 5
3011 : 13
1001 : 3
3017 : 46
1011 : 26
4633 : 4
1100 : 1
82 : 1
3202 : 1
1102 : 1
4629 : 1
1105 : 1
1101 : 1
1108 : 29
--------------------2019-07-31 0:18:12----------------
3013 : 22
205 : 1
1010 : 8
3011 : 2
3017 : 7
1011 : 12
4633 : 2
4629 : 3
4610 : 1
--------------------2019-07-31 0:23:12----------------
3013 : 34
205 : 1
1006 : 6
1010 : 3
3010 : 2
3011 : 6
3030 : 3
3017 : 10
1011 : 5
4464 : 1
1105 : 2
--------------------2019-07-31 0:28:12----------------
4004 : 2
4017 : 2
1018 : 2
81 : 2
3013 : 65
205 : 1
1006 : 11
1010 : 14
3010 : 8
3011 : 12
1003 : 3
3030 : 2
1000 : 11
1001 : 6
3017 : 68
1011 : 51
1050 : 1
4633 : 2
1100 : 3
1104 : 8
1102 : 2
1105 : 2
1106 : 1
--------------------2019-07-31 0:33:12----------------
4017 : 1
1018 : 1
81 : 3
3013 : 90
205 : 1
3014 : 27
1006 : 1
1010 : 16
3011 : 6
1003 : 8
1009 : 1
1000 : 24
1001 : 6
3017 : 19
1011 : 42
1050 : 1
4633 : 2
1051 : 1
--------------------2019-07-31 0:38:12----------------
3013 : 190
205 : 3
3014 : 7
1006 : 12
1010 : 10
3010 : 31
3011 : 31
1003 : 4
3017 : 24
1046 : 8
1011 : 14
1050 : 1
4633 : 2
4629 : 11
--------------------2019-07-31 0:43:12----------------
3013 : 41
205 : 1
3014 : 29
1006 : 5
1010 : 4
3011 : 22
1003 : 54
1009 : 1
1000 : 34
1001 : 21
3017 : 31
1011 : 56
--------------------2019/7/31 0:48:12----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 84
205 : 1
1006 : 1
1010 : 8
3011 : 2
3017 : 5
1011 : 10
1050 : 1
4633 : 2
82 : 2
3202 : 2
4629 : 2
1105 : 1
1108 : 2
--------------------2019/7/31 0:53:12----------------
4004 : 2
4017 : 1
1018 : 1
81 : 2
3013 : 236
205 : 4
1010 : 2
3010 : 12
3011 : 17
1001 : 10
3017 : 97
1011 : 3
1050 : 1
4633 : 1
82 : 1
3202 : 1
1051 : 1
4629 : 1
1115 : 4
1105 : 1
1108 : 30
4039 : 1
--------------------2019/7/31 0:58:12----------------
3013 : 98
205 : 4
1006 : 19
3010 : 5
3011 : 62
1000 : 1
1001 : 66
3017 : 61
1046 : 2
1048 : 1
1011 : 1
1105 : 3
1108 : 4
3018 : 28
3019 : 42
3024 : 39
3025 : 13
--------------------2019/7/31 1:03:12----------------
81 : 1
3013 : 128
205 : 2
1006 : 18
1010 : 7
3010 : 14
3011 : 18
1000 : 1
1001 : 1
3017 : 36
1048 : 1
1011 : 9
4633 : 1
1108 : 2
3018 : 10
3019 : 22
3024 : 7
3025 : 5
--------------------2019/7/31 1:08:12----------------
3013 : 63
205 : 1
1006 : 7
1010 : 4
3011 : 13
1001 : 1
3017 : 13
1011 : 3
4633 : 1
82 : 1
3202 : 1
1105 : 4
1108 : 2
3018 : 9
3019 : 23
3025 : 4
--------------------2019/7/31 1:13:12----------------
3013 : 58
205 : 4
1006 : 12
1010 : 1
3011 : 136
3030 : 6
1001 : 5
3017 : 32
1011 : 3
4633 : 1
1100 : 1
1102 : 1
1115 : 2
1105 : 2
1108 : 4
1106 : 1
3018 : 34
3019 : 90
3024 : 3
3025 : 21
--------------------2019/7/31 1:18:12----------------
4004 : 1
4017 : 1
1018 : 1
81 : 3
3013 : 125
205 : 5
1006 : 10
1010 : 5
3011 : 72
3030 : 3
1000 : 5
1001 : 31
3017 : 49
1011 : 2
1050 : 1
1115 : 3
1108 : 15
3018 : 45
3019 : 119
3024 : 11
3025 : 17
--------------------2019/7/31 1:23:12----------------
81 : 2
3013 : 120
205 : 4
1006 : 12
3010 : 2
3011 : 56
3030 : 6
1001 : 15
3017 : 57
1115 : 6
1105 : 1
1108 : 9
3018 : 41
3019 : 92
3024 : 21
3025 : 21
--------------------2019/7/31 1:28:13----------------
3013 : 15
205 : 3
1006 : 1
3011 : 113
1001 : 2
3017 : 22
4633 : 1
4464 : 1
1115 : 1
1108 : 9
3018 : 30
3019 : 75
3024 : 5
3025 : 13
--------------------2019/7/31 1:33:13----------------
--------------------2019/7/31 1:38:13----------------
--------------------2019/7/31 1:43:13----------------
--------------------2019/7/31 1:48:13----------------
--------------------2019/7/31 1:53:13----------------
--------------------2019/7/31 1:58:13----------------
--------------------2019/7/31 2:03:13----------------
--------------------2019/7/31 2:08:13----------------
--------------------2019/7/31 2:13:13----------------
4017 : 1
1018 : 1
81 : 1
3013 : 14
1006 : 4
1010 : 1
1009 : 1
3017 : 1
1011 : 2
1050 : 1
4629 : 9
--------------------2019/7/31 2:18:13----------------
3013 : 183
205 : 3
1006 : 3
1010 : 1
3010 : 10
3011 : 24
3030 : 1
1001 : 21
3017 : 42
1011 : 3
4633 : 1
1115 : 4
1105 : 4
1108 : 2
--------------------2019/7/31 2:23:13----------------
3013 : 112
205 : 2
3010 : 1
3011 : 11
3030 : 8
1000 : 1
1001 : 17
3017 : 29
1115 : 7
1105 : 8
1108 : 3
--------------------2019/7/31 2:28:13----------------
4017 : 1
1018 : 1
81 : 1
3013 : 142
205 : 2
1006 : 4
1010 : 1
3010 : 3
3011 : 25
1009 : 1
1001 : 50
3017 : 54
1011 : 3
1050 : 1
4633 : 1
1115 : 8
1105 : 5
1108 : 4
--------------------2019/7/31 2:33:13----------------
3013 : 142
205 : 2
1006 : 2
3010 : 13
3011 : 43
1000 : 1
1001 : 45
3017 : 41
1046 : 1
1048 : 1
1115 : 11
1105 : 5
1108 : 5
--------------------2019/7/31 2:38:13----------------
4017 : 1
1018 : 1
81 : 1
3013 : 128
205 : 2
1006 : 3
1010 : 1
3010 : 8
3011 : 10
1009 : 1
1001 : 10
3017 : 37
1046 : 2
1048 : 2
1011 : 3
1050 : 1
4633 : 1
1104 : 1
1115 : 5
1105 : 4
1108 : 3
--------------------2019/7/31 2:43:13----------------
81 : 1
3013 : 219
205 : 3
1006 : 4
3010 : 7
3011 : 16
1001 : 18
3017 : 36
1115 : 10
1105 : 4
1108 : 3
--------------------2019/7/31 2:48:13----------------
4017 : 1
1018 : 1
81 : 1
3013 : 107
205 : 2
1006 : 5
1010 : 2
3010 : 24
3011 : 34
1009 : 1
1000 : 3
1001 : 25
3017 : 29
1011 : 8
1050 : 1
4633 : 1
1100 : 4
1104 : 1
1115 : 5
1105 : 3
1101 : 4
1108 : 2
--------------------2019/7/31 2:53:13----------------
3013 : 163
205 : 2
3010 : 10
3011 : 18
1000 : 1
1001 : 20
3017 : 35
1115 : 12
1105 : 3
1108 : 4
--------------------2019/7/31 2:58:13----------------
4017 : 1
1018 : 1
81 : 1
3013 : 169
205 : 2
1010 : 1
3010 : 9
3011 : 14
1009 : 1
1001 : 16
3017 : 21
1011 : 3
1050 : 1
4633 : 1
1100 : 6
1115 : 5
--------------------2019/7/31 3:03:14----------------
3013 : 169
205 : 2
1006 : 3
3010 : 11
3011 : 12
1001 : 5
3017 : 19
1105 : 1
1108 : 1
--------------------2019/7/31 3:08:14----------------
4017 : 1
1018 : 1
81 : 1
3013 : 83
205 : 1
1006 : 4
1010 : 6
3010 : 11
3011 : 6
1009 : 1
1001 : 13
3017 : 17
1011 : 14
1050 : 1
4633 : 3
1100 : 10
1115 : 4
1105 : 2
1031 : 3
1014 : 10
1015 : 1
1108 : 1
1032 : 1
--------------------2019/7/31 3:13:14----------------
4017 : 1
1018 : 1
81 : 1
