--------------------2019-09-05 0:03:07----------------
81 : 6
205 : 56
1010 : 21
4633 : 5
4629 : 10
1006 : 43
1003 : 87
3010 : 21
1000 : 6
1115 : 2
3030 : 23
1031 : 2
4464 : 1
1060 : 1
3025 : 106
3019 : 736
3024 : 240
3018 : 315
1004 : 1
3002 : 25
3013 : 1652
3011 : 390
1011 : 31
3014 : 947
1001 : 70
3017 : 1277
--------------------2019/9/5 0:08:07----------------
1034 : 2
4004 : 2
4017 : 3
1018 : 3
81 : 5
205 : 53
1010 : 29
4633 : 7
4629 : 7
1006 : 20
1003 : 99
3010 : 12
1000 : 5
1115 : 3
3030 : 9
1031 : 4
1046 : 6
1048 : 1
1009 : 1
4464 : 2
4634 : 1
82 : 1
3202 : 1
3025 : 97
3019 : 693
3024 : 204
3018 : 293
4031 : 2
1004 : 1
4039 : 1
4012 : 1
3002 : 25
3013 : 1738
3011 : 338
1011 : 85
3014 : 906
1001 : 45
3017 : 1268
4539 : 1
4631 : 1
4525 : 1
--------------------2019/9/5 0:13:07----------------
4004 : 2
4017 : 3
1018 : 3
81 : 13
205 : 62
1010 : 22
4633 : 12
4629 : 16
1006 : 39
1003 : 84
3010 : 62
1000 : 10
1115 : 5
3030 : 2
1046 : 7
1048 : 1
1009 : 1
4464 : 1
3025 : 103
3019 : 567
3024 : 234
3018 : 282
1004 : 1
4012 : 1
3002 : 23
3013 : 2134
3011 : 348
1011 : 62
3014 : 1237
1001 : 43
3017 : 1328
1012 : 3
1013 : 1
--------------------2019/9/5 0:18:07----------------
1030 : 2
4004 : 1
4017 : 2
1018 : 1
81 : 12
205 : 56
1010 : 30
4633 : 6
4629 : 2
1006 : 68
1003 : 113
3010 : 22
1000 : 16
1115 : 41
3030 : 11
1048 : 40
4464 : 4
4634 : 7
82 : 1
3202 : 1
3025 : 93
3019 : 512
3024 : 258
3018 : 249
4031 : 1
1004 : 2
545 : 1
3002 : 19
3013 : 1542
3011 : 286
1011 : 50
3014 : 1157
1001 : 95
3017 : 1468
1025 : 1
4418 : 5
1026 : 1
--------------------2019/9/5 0:23:07----------------
1024 : 1
1023 : 1
4004 : 1
4017 : 1
1018 : 1
81 : 9
205 : 51
1010 : 43
4633 : 8
1006 : 180
1003 : 129
3010 : 9
1000 : 5
1115 : 25
3030 : 14
1031 : 2
1014 : 6
1048 : 20
4464 : 9
1032 : 2
4634 : 11
1015 : 3
82 : 4
3202 : 4
3025 : 79
3019 : 515
3024 : 187
3018 : 248
1004 : 4
3002 : 15
3013 : 1504
3011 : 236
1011 : 84
3014 : 703
1001 : 118
3017 : 1430
4460 : 2
--------------------2019/9/5 0:28:07----------------
4430 : 2
4433 : 2
81 : 2
205 : 47
1010 : 22
4633 : 6
1006 : 37
1003 : 157
3010 : 4
1000 : 5
1115 : 25
3030 : 20
1046 : 5
1048 : 26
4464 : 3
4634 : 7
82 : 3
3202 : 3
3025 : 82
3019 : 479
3024 : 228
3018 : 242
1004 : 4
3002 : 9
3013 : 1262
3011 : 285
1011 : 48
3014 : 973
1001 : 52
3017 : 1420
4414 : 2
--------------------2019/9/5 0:33:07----------------
4430 : 5
4431 : 1
4433 : 2
4412 : 2
4004 : 1
4017 : 2
1018 : 2
81 : 17
205 : 51
1010 : 17
4633 : 6
4629 : 1
1006 : 74
1003 : 189
3010 : 19
1000 : 5
1115 : 4
3030 : 17
1031 : 4
1009 : 1
4464 : 1
4634 : 5
82 : 1
3202 : 1
3025 : 77
3019 : 453
3024 : 210
3018 : 228
4031 : 1
4039 : 1
545 : 1
3002 : 9
3013 : 1342
3011 : 224
1011 : 38
3014 : 1036
1001 : 51
3017 : 1435
4418 : 2
4414 : 2
--------------------2019/9/5 0:38:07----------------
