--------------------2019-08-10 0:03:26----------------
81 : 3
1006 : 7
3013 : 316
205 : 9
1010 : 11
1011 : 24
3017 : 182
3011 : 89
4633 : 3
3010 : 11
1032 : 1
1000 : 9
1115 : 3
1105 : 4
1031 : 2
1108 : 43
4634 : 3
3018 : 61
3019 : 78
3024 : 107
3025 : 17
1001 : 75
--------------------2019-08-10 0:08:27----------------
81 : 5
1006 : 7
3013 : 259
205 : 7
1010 : 24
1011 : 45
3017 : 175
3011 : 70
4633 : 3
3010 : 14
1003 : 3
3030 : 5
1000 : 13
1100 : 4
1102 : 1
1004 : 2
1051 : 1
1115 : 4
1105 : 6
1101 : 2
1108 : 17
4634 : 1
3018 : 61
3019 : 79
3024 : 109
3025 : 19
1001 : 162
--------------------2019-08-10 0:13:27----------------
4004 : 1
4017 : 2
1018 : 2
81 : 2
1006 : 6
3013 : 262
205 : 7
1050 : 2
1010 : 11
1011 : 8
3017 : 228
3011 : 73
4633 : 1
3010 : 8
1003 : 1
1009 : 2
3030 : 10
1000 : 2
1100 : 4
1104 : 6
1102 : 1
1004 : 1
4464 : 1
1105 : 13
1014 : 3
1015 : 2
1108 : 8
3018 : 58
3019 : 102
3024 : 69
3025 : 24
1001 : 24
--------------------2019-08-10 0:18:27----------------
81 : 1
1006 : 24
3013 : 285
205 : 10
1010 : 4
1011 : 4
3017 : 254
3011 : 64
4633 : 2
3010 : 8
3030 : 3
1000 : 2
1104 : 3
1115 : 9
1105 : 9
1108 : 4
3018 : 58
3019 : 102
3024 : 87
3025 : 17
3014 : 12
1001 : 39
--------------------2019-08-10 0:23:27----------------
4004 : 1
4017 : 3
1018 : 2
81 : 2
1006 : 5
3013 : 203
205 : 5
1050 : 1
1010 : 10
1011 : 12
3017 : 166
3011 : 54
4633 : 2
3010 : 15
3030 : 8
4629 : 2
1115 : 2
1105 : 9
1108 : 3
4031 : 3
4041 : 1
3018 : 38
3019 : 40
3024 : 68
3025 : 12
1001 : 5
--------------------2019-08-10 0:28:27----------------
4017 : 2
1018 : 1
81 : 2
1006 : 4
3013 : 105
205 : 2
1010 : 9
1011 : 2
3017 : 27
3011 : 8
4633 : 1
3010 : 4
1003 : 1
3030 : 2
1000 : 1
1004 : 1
4629 : 7
1105 : 1
1108 : 2
4031 : 2
1001 : 10
--------------------2019-08-10 0:33:27----------------
4004 : 3
4017 : 4
1018 : 2
81 : 2
1006 : 5
3013 : 135
205 : 2
1050 : 1
1010 : 31
1011 : 20
3017 : 50
3011 : 14
4633 : 5
3010 : 10
1003 : 1
1104 : 2
1004 : 1
4629 : 1
1105 : 2
1108 : 5
4031 : 1
4041 : 1
1001 : 16
--------------------2019/8/10 0:38:27----------------
4017 : 2
1018 : 2
81 : 3
1006 : 19
3013 : 48
205 : 1
1050 : 1
1010 : 18
1011 : 33
3017 : 16
3011 : 16
4633 : 2
3010 : 1
1003 : 1
1009 : 2
1000 : 11
1104 : 5
1004 : 1
1051 : 1
4629 : 7
1108 : 1
4634 : 2
1001 : 71
--------------------2019/8/10 0:43:27----------------
4004 : 1
4017 : 1
1018 : 1
81 : 4
1006 : 8
3013 : 208
205 : 3
1050 : 1
1010 : 25
1011 : 17
3017 : 63
3011 : 30
4633 : 1
3010 : 9
1003 : 1
3030 : 1
1000 : 1
1004 : 1
4629 : 4
1105 : 3
1108 : 17
4634 : 10
1001 : 14
--------------------2019/8/10 0:48:27----------------
1006 : 20
3013 : 263
205 : 4
1010 : 33
1011 : 21
3017 : 96
3011 : 36
4633 : 3
3010 : 15
1003 : 2
3030 : 2
1000 : 1
1004 : 2
1105 : 2
1101 : 1
1108 : 37
1001 : 7
--------------------2019/8/10 0:53:27----------------
4004 : 1
4017 : 1
1018 : 1
81 : 2
1006 : 2
3013 : 275
205 : 5
1010 : 8
1011 : 7
3017 : 156
3011 : 36
3010 : 14
1000 : 3
1046 : 6
1100 : 3
1104 : 1
1115 : 3
1105 : 5
1108 : 60
1001 : 28
--------------------2019/8/10 0:58:27----------------
4004 : 1
4017 : 2
1018 : 2
81 : 7
1006 : 13
3013 : 370
205 : 9
1050 : 2
1010 : 3
1011 : 6
3017 : 223
3011 : 86
4633 : 1
3010 : 18
1009 : 2
1000 : 8
1046 : 2
1104 : 3
1115 : 2
1105 : 2
1108 : 29
4031 : 1
3018 : 45
3019 : 62
3024 : 81
3025 : 19
1001 : 60
--------------------2019/8/10 1:03:27----------------
81 : 1
1006 : 3
3013 : 385
205 : 10
1010 : 3
1011 : 3
3017 : 258
3011 : 78
3010 : 1
1000 : 3
1104 : 3
1115 : 6
3018 : 38
3019 : 44
3024 : 74
3025 : 18
3014 : 131
1001 : 14
--------------------2019/8/10 1:08:27----------------
81 : 1
3013 : 179
205 : 6
1010 : 2
1011 : 7
3017 : 238
3011 : 37
4633 : 2
4464 : 1
1115 : 6
1105 : 1
1108 : 15
3018 : 62
3019 : 95
3024 : 92
3025 : 20
3014 : 10
1001 : 13
--------------------2019/8/10 1:13:27----------------
81 : 4
3013 : 314
205 : 5
1010 : 4
1011 : 6
3017 : 171
3011 : 32
4633 : 1
3010 : 9
1000 : 3
1115 : 3
1105 : 2
1108 : 46
3024 : 3
3025 : 1
1001 : 20
--------------------2019/8/10 1:18:27----------------
81 : 2
3013 : 293
205 : 6
3017 : 195
3011 : 30
3010 : 8
1003 : 1
1000 : 6
1115 : 5
1105 : 5
1108 : 55
1001 : 22
--------------------2019/8/10 1:23:27----------------
81 : 2
1006 : 9
3013 : 303
205 : 5
1010 : 3
1011 : 7
3017 : 122
3011 : 53
4633 : 2
3010 : 14
1000 : 2
1115 : 2
1105 : 4
1108 : 57
1001 : 93
--------------------2019/8/10 1:28:27----------------
81 : 5
1006 : 1
3013 : 303
205 : 5
1010 : 8
1011 : 19
3017 : 157
3011 : 29
4633 : 1
3010 : 10
1000 : 4
4464 : 1
1115 : 6
1105 : 2
1108 : 33
1001 : 42
--------------------2019/8/10 1:33:27----------------
81 : 6
1006 : 1
3013 : 295
205 : 5
1010 : 10
1011 : 12
3017 : 169
3011 : 37
3010 : 14
1000 : 1
1115 : 4
1105 : 6
1108 : 59
4634 : 3
1001 : 39
--------------------2019/8/10 1:38:27----------------
4017 : 1
1018 : 1
81 : 2
1006 : 9
3013 : 301
205 : 7
1050 : 1
3017 : 221
3011 : 49
4633 : 1
3010 : 18
1003 : 3
1000 : 2
1100 : 1
1102 : 1
4464 : 1
1115 : 5
1105 : 2
1108 : 49
4031 : 1
4460 : 2
3018 : 27
3019 : 36
3024 : 54
3025 : 8
1001 : 68
--------------------2019/8/10 1:43:27----------------
81 : 2
1006 : 9
3013 : 232
205 : 8
1010 : 23
1011 : 54
3017 : 180
3011 : 49
4633 : 2
3010 : 14
1032 : 1
4629 : 2
1115 : 1
1105 : 2
1031 : 5
1108 : 41
4610 : 1
4634 : 1
3018 : 59
3019 : 87
3024 : 99
3025 : 19
1001 : 8
--------------------2019/8/10 1:48:27----------------
81 : 4
1006 : 6
3013 : 468
205 : 10
1010 : 3
1011 : 6
3017 : 217
3011 : 99
4633 : 2
3010 : 20
3030 : 1
1000 : 11
1104 : 6
1051 : 2
1115 : 3
1105 : 2
1108 : 9
3018 : 54
3019 : 32
3024 : 124
3025 : 21
1001 : 46
--------------------2019/8/10 1:53:28----------------
81 : 3
1006 : 5
3013 : 425
205 : 11
1050 : 1
1010 : 1
1011 : 2
3017 : 225
3011 : 100
4633 : 1
3010 : 40
1003 : 5
3030 : 2
1000 : 11
1004 : 1
1115 : 6
1105 : 8
1108 : 63
3018 : 59
3019 : 72
3024 : 102
3025 : 16
1001 : 109
--------------------2019/8/10 1:58:28----------------
81 : 9
1006 : 15
3013 : 374
205 : 9
1010 : 5
1011 : 8
3017 : 208
3011 : 59
4633 : 1
3010 : 13
1003 : 1
3030 : 5
1000 : 3
1100 : 4
4464 : 1
1115 : 4
1105 : 7
1101 : 1
1108 : 49
3018 : 57
3019 : 80
3024 : 87
3025 : 20
1001 : 83
--------------------2019/8/10 2:03:28----------------
81 : 7
1006 : 5
3013 : 260
205 : 6
1010 : 34
1011 : 59
3017 : 217
3011 : 88
4633 : 1
3010 : 8
3030 : 6
1000 : 4
1115 : 3
1105 : 3
1108 : 3
3018 : 55
3019 : 69
3024 : 97
3025 : 19
3014 : 15
1001 : 22
--------------------2019/8/10 2:08:28----------------
81 : 1
1006 : 12
3013 : 352
205 : 10
1010 : 18
1011 : 19
3017 : 276
3011 : 67
4633 : 2
3010 : 13
1003 : 2
3030 : 6
1000 : 1
1100 : 2
4464 : 2
1115 : 2
1105 : 9
1101 : 1
1108 : 5
3018 : 58
3019 : 97
3024 : 81
3025 : 19
3014 : 16
1001 : 22
--------------------2019/8/10 2:13:28----------------
81 : 6
1006 : 3
3013 : 431
205 : 10
1010 : 13
1011 : 19
3017 : 183
3011 : 95
4633 : 2
3010 : 16
3030 : 7
1000 : 2
4629 : 1
1115 : 3
1105 : 11
1108 : 19
4634 : 6
3018 : 52
3019 : 58
3024 : 97
3025 : 22
3014 : 7
1001 : 20
--------------------2019/8/10 2:18:28----------------
81 : 3
1006 : 4
3013 : 276
205 : 9
3017 : 264
3011 : 99
3010 : 19
3030 : 1
1100 : 11
1115 : 3
1105 : 14
1108 : 87
3018 : 56
3019 : 82
3024 : 84
3025 : 22
1001 : 81
--------------------2019/8/10 2:23:28----------------
81 : 5
