--------------------2019-08-11 0:03:31----------------
81 : 1
3013 : 638
205 : 14
3017 : 384
3011 : 125
1105 : 9
4629 : 4
1006 : 8
1004 : 1
1108 : 5
1003 : 1
3010 : 11
1001 : 36
1109 : 2
3018 : 36
3019 : 63
3024 : 36
3025 : 24
1000 : 2
1115 : 5
1104 : 18
--------------------2019-08-11 0:08:31----------------
81 : 5
3013 : 486
205 : 12
3017 : 407
3011 : 96
4633 : 1
1105 : 4
4629 : 1
1006 : 24
1004 : 1
1108 : 4
1003 : 2
3010 : 6
1001 : 56
3018 : 44
3019 : 62
3024 : 63
3025 : 19
1100 : 3
1102 : 3
1000 : 1
1115 : 4
1104 : 23
3030 : 1
--------------------2019-08-11 0:13:31----------------
4004 : 1
81 : 13
1050 : 1
3013 : 315
205 : 8
3017 : 224
3011 : 39
1010 : 23
4633 : 3
1011 : 57
1006 : 15
1003 : 1
3010 : 2
1001 : 17
1009 : 1
4464 : 2
1101 : 1
4039 : 1
1032 : 2
4634 : 2
3018 : 58
3019 : 32
3024 : 131
3025 : 22
1100 : 2
1000 : 4
1115 : 3
1104 : 25
1031 : 22
1046 : 1
--------------------2019-08-11 0:18:31----------------
4017 : 1
1018 : 1
81 : 4
1050 : 1
3013 : 334
205 : 8
3017 : 310
3011 : 118
1010 : 5
4633 : 3
1011 : 4
1105 : 8
1006 : 10
1004 : 2
1108 : 5
1003 : 2
3010 : 7
1001 : 61
3018 : 48
3019 : 73
3024 : 65
3025 : 24
1000 : 3
1115 : 9
1104 : 12
3030 : 2
1031 : 2
1046 : 2
--------------------2019-08-11 0:23:31----------------
4017 : 1
1018 : 1
81 : 3
1050 : 1
3013 : 306
205 : 8
3017 : 214
3011 : 74
1010 : 7
4633 : 1
1011 : 22
1105 : 3
1006 : 18
1004 : 2
1108 : 2
1003 : 2
3010 : 3
1001 : 56
1009 : 1
82 : 1
4464 : 1
1101 : 1
1015 : 3
4634 : 2
3018 : 64
3019 : 37
3024 : 151
3025 : 21
4414 : 1
4430 : 1
1100 : 19
1000 : 2
1115 : 6
3030 : 1
1014 : 14
--------------------2019-08-11 0:28:31----------------
81 : 10
1050 : 2
3013 : 499
205 : 12
3017 : 286
3011 : 103
1010 : 1
1011 : 1
1105 : 2
1006 : 23
1004 : 1
1108 : 1
1003 : 1
3010 : 6
1001 : 74
4464 : 1
3018 : 40
3019 : 63
3024 : 42
3025 : 24
1100 : 6
1000 : 9
1115 : 4
1104 : 1
3030 : 2
1031 : 1
--------------------2019-08-11 0:33:31----------------
81 : 2
3013 : 381
205 : 9
3017 : 321
3011 : 69
1105 : 7
1006 : 4
1004 : 1
1108 : 5
1003 : 1
3010 : 1
1001 : 41
3018 : 45
3019 : 61
3024 : 75
3025 : 20
1000 : 1
1115 : 6
3030 : 1
--------------------2019/8/11 0:38:31----------------
1050 : 3
3013 : 343
205 : 8
3017 : 284
3011 : 53
1010 : 2
4633 : 1
1011 : 3
1105 : 5
1006 : 3
1004 : 1
1108 : 3
1003 : 1
3010 : 7
1001 : 33
1051 : 1
3018 : 38
3019 : 22
3024 : 94
3025 : 20
1115 : 3
--------------------2019/8/11 0:43:31----------------
4004 : 2
4017 : 2
1018 : 1
81 : 12
1050 : 1
3013 : 182
205 : 5
3017 : 155
3011 : 77
1010 : 5
4633 : 1
1011 : 11
1105 : 4
1006 : 40
1004 : 1
1108 : 4
1003 : 1
3010 : 5
1001 : 167
4012 : 1
4464 : 1
3018 : 28
3019 : 7
3024 : 80
3025 : 7
1100 : 1
1000 : 19
1115 : 5
1104 : 1
--------------------2019/8/11 0:48:32----------------
1018 : 1
81 : 5
3013 : 432
205 : 12
3017 : 218
3011 : 83
1010 : 30
4633 : 3
1011 : 66
1105 : 2
4629 : 2
1006 : 18
1108 : 2
1003 : 2
