--------------------2019-08-15 0:03:38----------------
1109 : 1
4031 : 2
3018 : 80
3019 : 159
3024 : 67
3025 : 38
3013 : 471
3017 : 323
1011 : 2
3011 : 60
1001 : 27
4004 : 2
4017 : 2
205 : 11
1010 : 1
4633 : 1
4629 : 1
1006 : 2
1108 : 7
1003 : 2
1115 : 9
1104 : 1
--------------------2019-08-15 0:08:38----------------
82 : 1
3202 : 1
4031 : 2
4039 : 3
4041 : 2
4634 : 7
3019 : 4
3013 : 114
3017 : 106
3014 : 1
1011 : 52
3011 : 1
4004 : 9
4017 : 11
1018 : 3
81 : 3
1050 : 2
205 : 2
1010 : 19
4633 : 2
1006 : 1
1108 : 1
3030 : 2
--------------------2019-08-15 0:13:38----------------
4012 : 1
4031 : 3
3018 : 13
3019 : 36
3025 : 4
3013 : 96
3017 : 47
1011 : 136
3011 : 10
4004 : 4
4017 : 7
1018 : 5
81 : 5
1050 : 2
205 : 2
1010 : 29
4633 : 3
4629 : 2
1108 : 1
3010 : 1
1100 : 7
1104 : 1
1009 : 1
--------------------2019-08-15 0:18:38----------------
4031 : 2
4039 : 1
1106 : 1
4041 : 1
3013 : 70
3017 : 103
1011 : 58
1001 : 2
4004 : 2
4017 : 4
1018 : 2
81 : 2
1050 : 1
205 : 1
1010 : 8
4633 : 1
1100 : 3
1102 : 1
1104 : 15
--------------------2019-08-15 0:23:38----------------
4031 : 6
4041 : 2
3018 : 9
3019 : 16
3024 : 15
3025 : 4
3013 : 63
3017 : 105
3014 : 1
1011 : 3
3011 : 7
4004 : 2
4017 : 7
1018 : 4
81 : 5
1050 : 2
205 : 2
1010 : 3
4633 : 3
1006 : 10
1000 : 1
1104 : 16
3030 : 3
1009 : 1
--------------------2019-08-15 0:28:38----------------
1109 : 1
545 : 1
4634 : 3
3013 : 45
3017 : 78
1011 : 20
4004 : 3
4017 : 2
1018 : 2
81 : 7
1050 : 2
205 : 1
1010 : 10
4633 : 1
4629 : 1
1006 : 4
1003 : 1
1100 : 1
1000 : 7
1104 : 2
1009 : 2
--------------------2019-08-15 0:33:38----------------
3013 : 87
3017 : 117
3014 : 2
1011 : 14
3011 : 1
4004 : 3
4017 : 2
1018 : 2
81 : 2
205 : 2
1010 : 8
4633 : 1
1105 : 1
3010 : 4
1104 : 6
--------------------2019-08-15 0:38:38----------------
4031 : 1
4634 : 6
3013 : 224
3017 : 64
1011 : 44
3011 : 41
1001 : 22
4017 : 4
1018 : 4
81 : 11
1050 : 2
205 : 5
1010 : 20
4633 : 2
1105 : 2
4629 : 6
1006 : 11
1108 : 2
1003 : 2
3010 : 12
1100 : 5
1000 : 9
1104 : 4
1046 : 1
1048 : 2
1009 : 2
--------------------2019-08-15 0:43:39----------------
1051 : 1
1101 : 4
1015 : 2
4031 : 1
3013 : 340
3017 : 100
1011 : 24
3011 : 45
1001 : 12
4017 : 4
1018 : 4
81 : 5
1050 : 3
205 : 5
1010 : 12
4633 : 1
4629 : 1
1006 : 3
1003 : 4
3010 : 43
1100 : 13
1102 : 4
1104 : 3
3030 : 3
1046 : 1
1014 : 3
1048 : 1
1009 : 3
--------------------2019-08-15 0:48:39----------------
3013 : 328
3017 : 227
1011 : 10
3011 : 58
1001 : 32
4017 : 1
1018 : 1
81 : 2
1050 : 1
205 : 5
1010 : 13
4633 : 3
1105 : 2
1006 : 16
1108 : 2
3010 : 6
1000 : 1
1009 : 1
--------------------2019-08-15 0:53:39----------------
3013 : 218
3017 : 130
1011 : 63
3011 : 25
1001 : 23
81 : 3
205 : 5
1010 : 17
4633 : 5
1105 : 1
1006 : 10
1108 : 1
3010 : 15
1100 : 3
1000 : 5
1104 : 3
3030 : 1
--------------------2019-08-15 0:58:39----------------
1004 : 7
1101 : 8
4031 : 3
4039 : 1
4041 : 2
1103 : 8
4634 : 5
3013 : 111
3017 : 42
1011 : 31
3011 : 8
1001 : 2
4004 : 5
4017 : 9
1018 : 5
81 : 7
1050 : 3
205 : 2
1010 : 28
4633 : 2
1105 : 1
4629 : 3
1006 : 1
1108 : 1
1031 : 2
1009 : 2
--------------------2019/8/15 1:03:39----------------
3013 : 184
3017 : 181
1011 : 7
3011 : 23
1001 : 22
205 : 4
1010 : 4
4633 : 4
1105 : 8
1006 : 3
1108 : 11
3010 : 20
1104 : 23
3030 : 1
--------------------2019/8/15 1:08:39----------------
82 : 2
1109 : 1
1060 : 1
4539 : 2
4631 : 2
4525 : 3
4534 : 1
4537 : 1
3013 : 188
3017 : 196
1011 : 25
3011 : 29
1001 : 24
4004 : 2
4017 : 2
1018 : 2
81 : 2
205 : 4
1010 : 48
4633 : 2
1105 : 9
1006 : 1
1108 : 35
3010 : 16
1115 : 1
1104 : 10
3030 : 1
1046 : 2
--------------------2019/8/15 1:13:39----------------
545 : 1
3018 : 11
3019 : 10
3024 : 21
3025 : 6
3013 : 166
3017 : 225
1011 : 28
3011 : 22
1001 : 28
4004 : 1
4017 : 1
1018 : 1
81 : 4
1050 : 1
205 : 5
1010 : 14
4633 : 2
1105 : 2
1006 : 28
1000 : 3
1115 : 1
--------------------2019/8/15 1:18:39----------------
3018 : 59
3019 : 112
3024 : 69
3025 : 21
3013 : 355
3017 : 427
1011 : 9
3011 : 70
1001 : 26
81 : 1
205 : 11
1010 : 9
4633 : 3
1006 : 1
3010 : 1
1115 : 3
--------------------2019/8/15 1:23:39----------------
1101 : 2
1015 : 1
4634 : 2
3018 : 53
3019 : 88
3024 : 74
3025 : 18
3013 : 339
3017 : 288
1011 : 52
3011 : 60
1001 : 5
81 : 3
1050 : 1
205 : 9
1010 : 32
4633 : 8
4629 : 6
1006 : 5
1003 : 1
3010 : 8
1100 : 17
1102 : 1
1000 : 1
1104 : 1
1046 : 1
1014 : 9
1048 : 1
--------------------2019/8/15 1:28:39----------------
1101 : 3
1032 : 2
1103 : 3
3018 : 43
3019 : 56
3024 : 75
3025 : 18
3013 : 701
3017 : 262
1011 : 11
3011 : 92
1001 : 14
4017 : 1
1018 : 1
81 : 3
1050 : 1
205 : 13
1010 : 8
4633 : 4
1105 : 1
4629 : 18
1006 : 10
1108 : 2
1003 : 2
3010 : 12
1000 : 17
1115 : 3
1031 : 2
1009 : 2
4464 : 1
--------------------2019/8/15 1:33:39----------------
1004 : 2
3018 : 54
3019 : 89
3024 : 76
3025 : 22
3013 : 516
3017 : 211
1011 : 25
3011 : 83
1001 : 27
4017 : 1
1018 : 1
81 : 1
1050 : 1
205 : 10
1010 : 14
4633 : 4
1105 : 4
4629 : 10
1006 : 4
1108 : 3
1003 : 1
3010 : 11
1100 : 4
1102 : 4
1000 : 1
1104 : 4
3030 : 7
1007 : 78
--------------------2019/8/15 1:38:39----------------
1002 : 3
1015 : 2
3018 : 51
3019 : 70
3024 : 85
3025 : 21
3013 : 379
3017 : 234
1011 : 11
3011 : 87
205 : 10
1010 : 8
4633 : 3
1105 : 7
4629 : 2
1006 : 15
1108 : 5
3010 : 2
1100 : 1
1102 : 1
1104 : 3
3030 : 2
1014 : 2
--------------------2019/8/15 1:43:40----------------
1051 : 1
3018 : 51
3019 : 59
3024 : 87
3025 : 21
3013 : 286
3017 : 265
1011 : 8
3011 : 61
1001 : 14
205 : 7
1010 : 3
4633 : 3
1105 : 6
4629 : 1
1006 : 3
1108 : 3
3010 : 7
1100 : 4
1102 : 3
1009 : 3
4464 : 1
--------------------2019/8/15 1:48:40----------------
1101 : 2
3018 : 56
3019 : 102
3024 : 68
3025 : 19
3013 : 214
3017 : 303
1011 : 16
3011 : 57
1001 : 7
4004 : 1
4017 : 1
1018 : 1
81 : 2
1050 : 1
205 : 9
1010 : 10
1105 : 4
1006 : 2
1108 : 3
1003 : 1
3010 : 1
--------------------2019/8/15 1:53:40----------------
1106 : 5
3018 : 51
3019 : 76
3024 : 77
3025 : 19
3013 : 243
3017 : 294
1011 : 2
3011 : 65
1001 : 12
81 : 3
205 : 9
1010 : 1
4633 : 1
1105 : 5
1108 : 3
3010 : 1
1100 : 9
1102 : 9
1000 : 2
1115 : 1
--------------------2019/8/15 1:58:40----------------
1101 : 1
3018 : 48
3019 : 45
3024 : 103
3025 : 23
3013 : 233
3017 : 324
1011 : 2
3011 : 57
1001 : 21
205 : 6
1010 : 1
4633 : 1
1105 : 4
1006 : 1
1108 : 3
1003 : 1
3010 : 8
1000 : 1
3030 : 1
--------------------2019/8/15 2:03:40----------------
3018 : 58
3019 : 95
3024 : 77
3025 : 22
3013 : 232
3017 : 338
1011 : 3
3011 : 39
1001 : 5
81 : 1
205 : 9
1010 : 2
4633 : 2
1105 : 3
1006 : 3
1108 : 4
1100 : 2
1102 : 2
1046 : 5
1048 : 1
4464 : 1
--------------------2019/8/15 2:08:40----------------
3018 : 56
3019 : 69
3024 : 96
3025 : 20
3013 : 320
3017 : 301
1011 : 2
3011 : 47
1001 : 10
205 : 10
1010 : 1
4633 : 1
4629 : 2
1108 : 4
3010 : 2
1104 : 7
3030 : 1
--------------------2019/8/15 2:13:40----------------
3018 : 50
3019 : 80
3024 : 77
3025 : 20
3013 : 431
3017 : 289
3011 : 67
1001 : 61
81 : 1
205 : 10
1105 : 4
1006 : 9
1108 : 4
3010 : 2
1000 : 4
1115 : 9
1104 : 9
3030 : 1
4464 : 1
--------------------2019/8/15 2:18:40----------------
3018 : 46
3019 : 64
3024 : 60
3025 : 22
3013 : 469
3017 : 266
3011 : 79
1001 : 16
81 : 5
205 : 9
1105 : 7
1006 : 4
1108 : 4
3010 : 3
1000 : 4
1115 : 2
1104 : 6
3030 : 2
4464 : 1
--------------------2019/8/15 2:23:40----------------
1051 : 2
4634 : 5
3018 : 50
3019 : 47
3024 : 100
3025 : 19
3013 : 319
3017 : 220
1011 : 38
3011 : 84
1001 : 21
4017 : 1
1018 : 1
81 : 9
1050 : 1
205 : 9
1010 : 14
4633 : 2
1105 : 1
4629 : 1
1006 : 4
1108 : 1
3010 : 2
1000 : 3
1009 : 1
--------------------2019/8/15 2:28:40----------------
3018 : 50
3019 : 81
3024 : 71
3025 : 18
3013 : 189
3017 : 300
1011 : 2
3011 : 52
1001 : 4
1050 : 2
205 : 6
1010 : 1
4633 : 1
1105 : 5
1108 : 3
3010 : 1
3030 : 6
--------------------2019/8/15 2:33:40----------------
3018 : 53
3019 : 89
3024 : 66
3025 : 21
3013 : 246
3017 : 285
3011 : 92
1001 : 53
81 : 3
205 : 9
1105 : 6
1006 : 12
1108 : 4
3010 : 1
1000 : 2
1115 : 4
3030 : 3
4464 : 1
--------------------2019/8/15 2:38:40----------------
1051 : 1
3018 : 49
3019 : 55
3024 : 90
3025 : 19
3013 : 370
3017 : 270
3011 : 63
1001 : 25
81 : 2
205 : 9
1105 : 6
1006 : 7
1108 : 4
3010 : 14
1000 : 2
1115 : 3
1104 : 9
3030 : 4
--------------------2019/8/15 2:43:40----------------
3018 : 45
3019 : 83
3024 : 60
3025 : 20
3013 : 416
3017 : 273
3011 : 79
1001 : 24
81 : 4
1050 : 2
205 : 10
1105 : 3
1006 : 10
1108 : 4
3010 : 13
1115 : 3
3030 : 6
4464 : 1
--------------------2019/8/15 2:48:40----------------
1051 : 1
4634 : 7
3018 : 52
3019 : 76
3024 : 79
3025 : 21
3013 : 283
3017 : 233
1011 : 36
3011 : 63
1001 : 6
4017 : 1
1018 : 1
81 : 4
1050 : 2
205 : 8
1010 : 13
4633 : 2
1006 : 4
3010 : 3
3030 : 4
1009 : 1
--------------------2019/8/15 2:53:40----------------
3018 : 53
1012 : 2
1013 : 2
3019 : 71
3024 : 82
3025 : 22
3013 : 218
3017 : 232
1011 : 3
3011 : 74
1001 : 55
81 : 3
205 : 8
1010 : 1
1105 : 7
1006 : 29
1108 : 2
3010 : 1
1000 : 12
1115 : 6
3030 : 6
1031 : 1
--------------------2019/8/15 2:58:40----------------
1101 : 3
3018 : 57
3019 : 83
3024 : 79
3025 : 24
3013 : 435
3017 : 240
3011 : 54
1001 : 10
81 : 1
205 : 9
1105 : 2
1006 : 3
1108 : 1
3010 : 1
1100 : 1
1000 : 1
1115 : 1
1104 : 1
3030 : 1
--------------------2019/8/15 3:03:40----------------
1051 : 1
3018 : 47
3019 : 67
3024 : 78
3025 : 22
3013 : 289
3017 : 302
3011 : 84
1001 : 55
81 : 5
1050 : 1
205 : 8
1105 : 3
1006 : 15
1108 : 5
1000 : 4
1115 : 4
3030 : 1
4464 : 1
--------------------2019/8/15 3:08:41----------------
4634 : 4
3018 : 57
3019 : 72
3024 : 94
3025 : 18
3013 : 272
3017 : 298
1011 : 40
3011 : 42
1001 : 4
81 : 4
205 : 9
