--------------------2019-09-10 0:03:56----------------
1015 : 2
3011 : 33
1011 : 17
3014 : 413
1001 : 16
4418 : 4
4460 : 2
4004 : 4
4017 : 4
1018 : 4
81 : 11
205 : 18
3010 : 2
1010 : 5
4633 : 3
1003 : 25
1006 : 120
3019 : 648
3030 : 6
4629 : 2
1014 : 2
1000 : 45
4430 : 2
3017 : 241
3013 : 291
--------------------2019/9/10 0:08:56----------------
1060 : 5
3011 : 143
1011 : 26
3014 : 691
1001 : 127
4004 : 16
4017 : 16
1018 : 16
81 : 27
205 : 36
3018 : 69
3010 : 2
1010 : 14
4633 : 4
1003 : 74
1006 : 155
3025 : 23
3019 : 609
3030 : 11
4629 : 9
1115 : 5
1046 : 13
3024 : 55
1000 : 8
1048 : 6
3017 : 514
3013 : 673
3002 : 1
--------------------2019/9/10 0:13:56----------------
1060 : 3
82 : 4
3202 : 4
4416 : 1
3011 : 259
1011 : 66
3014 : 390
1001 : 41
4418 : 10
4419 : 1
1019 : 1
4004 : 4
4017 : 5
1018 : 5
81 : 20
205 : 37
3018 : 121
3010 : 16
1010 : 43
4633 : 26
1003 : 42
1006 : 116
3025 : 38
3019 : 489
3030 : 22
4629 : 2
1115 : 1
1031 : 1
1014 : 15
1046 : 5
3024 : 84
1000 : 8
4430 : 1
1009 : 1
1007 : 10
1048 : 35
3017 : 860
3013 : 865
3002 : 2
--------------------2019/9/10 0:18:56----------------
1032 : 1
4416 : 4
3011 : 163
1011 : 52
3014 : 67
1001 : 52
4418 : 3
4421 : 1
4424 : 1
1019 : 1
4460 : 6
1020 : 3
4414 : 3
4415 : 2
81 : 6
205 : 25
3018 : 151
3010 : 10
1010 : 43
4633 : 6
1003 : 29
1006 : 45
3025 : 58
3019 : 603
3030 : 34
1115 : 5
1031 : 6
1046 : 3
4412 : 1
3024 : 81
1000 : 8
4430 : 6
4433 : 1
1048 : 18
3017 : 922
3013 : 950
3002 : 11
4634 : 2
--------------------2019/9/10 0:23:56----------------
1032 : 4
1004 : 1
3011 : 190
1011 : 110
3014 : 156
1001 : 28
4418 : 7
4419 : 1
4421 : 2
4424 : 1
4539 : 1
4631 : 1
4004 : 2
4017 : 2
1018 : 2
81 : 8
205 : 30
3018 : 187
3010 : 5
1010 : 67
4633 : 7
1003 : 18
1006 : 23
3025 : 50
3019 : 616
3030 : 36
4629 : 4
1115 : 6
1031 : 17
1046 : 2
3024 : 178
1000 : 12
4430 : 5
4420 : 1
1048 : 3
3017 : 1090
3013 : 386
3002 : 11
4634 : 5
--------------------2019/9/10 0:28:56----------------
1032 : 15
82 : 3
3202 : 2
3011 : 120
1011 : 98
3014 : 454
1001 : 39
4418 : 6
4414 : 1
4004 : 2
4017 : 2
1018 : 2
81 : 11
205 : 32
3018 : 143
3010 : 9
1010 : 51
4633 : 7
1003 : 61
1006 : 44
3025 : 40
3019 : 454
3030 : 32
4629 : 3
1115 : 7
1031 : 17
1046 : 3
3024 : 202
1000 : 2
4430 : 2
4464 : 1
1048 : 17
3017 : 1234
3013 : 628
3002 : 10
--------------------2019/9/10 0:33:56----------------
1032 : 35
82 : 1
3011 : 175
1011 : 41
3014 : 417
1001 : 29
4418 : 2
4539 : 2
4631 : 2
4525 : 2
4017 : 2
1018 : 2
81 : 9
205 : 44
3018 : 191
3010 : 2
1010 : 20
4633 : 3
1003 : 58
1006 : 26
3025 : 64
3019 : 552
3030 : 22
4629 : 10
1115 : 2
1031 : 1
1014 : 2
1046 : 2
3024 : 193
1000 : 16
4430 : 4
1009 : 2
4464 : 3
1048 : 1
3017 : 1316
3013 : 1357
3002 : 9
--------------------2019/9/10 0:38:56----------------
1060 : 1
1032 : 2
1004 : 2
1002 : 1
4520 : 1
3011 : 164
1011 : 39
3014 : 732
1001 : 46
1025 : 1
4418 : 2
4539 : 1
4631 : 1
4525 : 1
4534 : 2
4531 : 1
4522 : 1
81 : 12
205 : 48
3018 : 263
3010 : 18
1010 : 30
4633 : 9
1003 : 90
1006 : 73
3025 : 84
3019 : 408
3030 : 29
4629 : 21
1115 : 7
1031 : 3
1046 : 8
3024 : 244
1000 : 11
4430 : 2
4464 : 15
1024 : 1
1023 : 1
4535 : 1
1271 : 4
1048 : 4
3017 : 1274
3013 : 1748
3002 : 10
--------------------2019/9/10 0:43:56----------------
4416 : 1
3011 : 236
1011 : 29
3014 : 896
1001 : 43
1019 : 1
81 : 8
205 : 51
3018 : 272
3010 : 19
1010 : 12
4633 : 4
1003 : 91
1006 : 42
3025 : 84
3019 : 420
3030 : 21
4629 : 10
1115 : 4
1046 : 2
3024 : 222
1000 : 2
4430 : 1
4464 : 3
1048 : 1
1022 : 1
3017 : 1357
3013 : 1766
3002 : 13
--------------------2019/9/10 0:48:56----------------
1060 : 1
4416 : 2
3011 : 253
1011 : 47
3014 : 935
1001 : 91
1019 : 1
1020 : 1
4004 : 1
4017 : 2
1018 : 1
81 : 11
205 : 53
3018 : 305
3010 : 15
1010 : 17
4633 : 3
1003 : 107
1006 : 111
3025 : 96
3019 : 530
3030 : 4
4629 : 6
1115 : 8
4412 : 1
3024 : 191
1000 : 3
1009 : 2
3017 : 1383
3013 : 1541
3002 : 16
--------------------2019/9/10 0:53:56----------------
1032 : 1
82 : 2
3202 : 2
1004 : 2
4416 : 2
545 : 2
3011 : 278
1011 : 132
3014 : 648
1001 : 67
1012 : 2
1013 : 2
4539 : 1
4631 : 1
4525 : 1
4004 : 3
4017 : 4
1018 : 4
81 : 13
205 : 48
3018 : 245
3010 : 43
1010 : 52
4633 : 10
1003 : 86
1006 : 91
3025 : 72
3019 : 417
3030 : 20
4629 : 9
1115 : 12
1031 : 7
3024 : 179
1000 : 2
4430 : 2
1009 : 2
4464 : 1
4637 : 2
3017 : 1276
3013 : 1707
3002 : 19
4634 : 3
--------------------2019/9/10 0:58:56----------------
1032 : 1
82 : 1
3202 : 1
4416 : 1
3011 : 275
1011 : 134
3014 : 633
1001 : 46
4418 : 7
4539 : 2
4631 : 2
4525 : 1
4610 : 1
1016 : 2
81 : 7
205 : 50
3018 : 264
3010 : 13
1010 : 57
4633 : 8
1003 : 63
1006 : 117
3025 : 73
3019 : 480
3030 : 14
4629 : 7
1115 : 9
1031 : 2
3024 : 159
1000 : 8
4430 : 1
4464 : 1
3017 : 1258
3013 : 1897
3002 : 17
--------------------2019/9/10 1:03:56----------------
1032 : 6
4416 : 3
3011 : 270
1011 : 56
3014 : 846
1001 : 59
4460 : 4
4495 : 1
4017 : 1
1018 : 1
81 : 8
205 : 46
3018 : 260
3010 : 6
1010 : 31
4633 : 6
1003 : 74
1006 : 106
3025 : 82
3019 : 400
3030 : 13
4629 : 29
1115 : 16
1031 : 3
1046 : 2
3024 : 169
1000 : 5
4430 : 1
1009 : 1
4464 : 5
1048 : 1
3017 : 1360
3013 : 1540
3002 : 21
--------------------2019/9/10 1:08:56----------------
1032 : 1
82 : 1
3202 : 1
3011 : 264
1011 : 196
3014 : 595
1001 : 129
81 : 4
205 : 52
3018 : 192
3010 : 14
1010 : 19
4633 : 5
1003 : 91
1006 : 87
3025 : 62
3019 : 347
3030 : 14
4629 : 20
1115 : 9
3024 : 186
1000 : 3
4430 : 1
4464 : 13
3017 : 1281
3013 : 1955
3002 : 13
--------------------2019/9/10 1:13:56----------------
3011 : 281
1011 : 74
3014 : 615
1001 : 47
4004 : 1
4017 : 2
1018 : 2
81 : 8
205 : 47
3018 : 242
3010 : 21
1010 : 27
4633 : 6
1003 : 114
1006 : 63
3025 : 77
3019 : 454
3030 : 20
1115 : 5
1031 : 1
3024 : 158
1000 : 4
4430 : 1
1009 : 1
4464 : 3
3017 : 1322
3013 : 1662
3002 : 25
--------------------2019/9/10 1:18:57----------------
1060 : 3
3011 : 235
1011 : 17
3014 : 773
1001 : 42
1012 : 10
1013 : 9
4539 : 1
4631 : 1
4525 : 1
81 : 16
205 : 49
3018 : 220
3010 : 21
1010 : 11
4633 : 6
1003 : 139
1006 : 75
3025 : 65
3019 : 570
3030 : 30
4629 : 2
1115 : 3
3024 : 190
1000 : 1
4430 : 1
3017 : 1478
3013 : 1476
3002 : 20
--------------------2019/9/10 1:23:57----------------
3011 : 213
1011 : 39
3014 : 769
1001 : 53
81 : 14
205 : 56
3018 : 252
3010 : 33
1010 : 16
4633 : 6
1003 : 76
1006 : 149
3025 : 70
3019 : 696
3030 : 11
4629 : 26
1115 : 2
3024 : 150
1000 : 8
4430 : 1
4464 : 3
3017 : 1396
3013 : 1975
3002 : 23
--------------------2019/9/10 1:28:57----------------
1060 : 1
1032 : 1
1015 : 1
82 : 1
3202 : 1
4031 : 2
3011 : 197
1011 : 93
3014 : 787
1001 : 62
4418 : 3
4017 : 2
1018 : 2
81 : 19
205 : 50
3018 : 191
3010 : 19
1010 : 45
4633 : 5
1003 : 30
1006 : 103
3025 : 61
3019 : 537
3030 : 16
4629 : 18
1115 : 6
1031 : 1
1014 : 9
1046 : 6
3024 : 120
1000 : 5
1009 : 1
4464 : 1
1007 : 3
3017 : 1393
3013 : 1797
3002 : 19
4634 : 4
--------------------2019/9/10 1:33:57----------------
1032 : 2
1015 : 3
4416 : 1
3011 : 192
1011 : 87
3014 : 920
1001 : 45
4418 : 2
81 : 9
205 : 48
3018 : 242
3010 : 9
1010 : 36
4633 : 8
1003 : 105
1006 : 117
3025 : 80
3019 : 567
3030 : 26
4629 : 9
1115 : 12
1031 : 8
1014 : 27
1046 : 6
3024 : 210
1000 : 1
4430 : 1
4464 : 5
1048 : 1
3017 : 1551
