--------------------2019-08-16 0:03:56----------------
1051 : 1
3018 : 73
3019 : 122
3024 : 104
3025 : 33
3013 : 334
3017 : 138
1011 : 17
3011 : 49
1001 : 3
81 : 2
1050 : 1
205 : 9
1010 : 6
4633 : 1
1105 : 3
4629 : 1
1006 : 4
1108 : 3
3010 : 3
1100 : 1
1000 : 1
--------------------2019-08-16 0:08:56----------------
3018 : 78
3019 : 108
3024 : 104
3025 : 37
3013 : 436
3017 : 198
1011 : 24
3011 : 67
1001 : 26
81 : 2
205 : 10
1010 : 9
4633 : 2
1105 : 5
4629 : 9
1006 : 11
1108 : 2
3010 : 7
1100 : 4
1000 : 1
1115 : 3
1104 : 6
3030 : 1
--------------------2019-08-16 0:13:56----------------
82 : 1
3018 : 69
3019 : 108
3024 : 94
3025 : 30
4539 : 1
4631 : 1
4525 : 1
3013 : 512
3017 : 225
1011 : 37
3011 : 73
1001 : 3
4004 : 1
4017 : 1
1018 : 1
81 : 2
1050 : 1
205 : 11
1010 : 16
4633 : 3
1105 : 3
4629 : 1
1006 : 9
1108 : 2
3010 : 2
1100 : 1
1115 : 1
3030 : 2
4464 : 1
--------------------2019-08-16 0:18:56----------------
1060 : 3
3018 : 93
3019 : 156
3024 : 131
3025 : 43
3013 : 393
3017 : 301
1011 : 3
3011 : 80
1001 : 37
81 : 1
205 : 11
1010 : 1
1105 : 6
1006 : 5
1108 : 13
1003 : 1
3010 : 13
1000 : 2
1115 : 1
1104 : 1
3030 : 4
1046 : 7
1048 : 1
--------------------2019-08-16 0:23:56----------------
1106 : 1
3018 : 92
3019 : 148
3024 : 110
3025 : 38
3013 : 410
3017 : 315
3011 : 100
1001 : 66
205 : 12
1105 : 7
4629 : 1
1006 : 12
1108 : 25
3010 : 21
1100 : 1
1102 : 1
1000 : 1
3030 : 1
4464 : 1
--------------------2019-08-16 0:28:56----------------
1101 : 1
3018 : 83
3019 : 144
3024 : 87
3025 : 34
3013 : 442
3017 : 287
3011 : 109
1001 : 139
205 : 13
1105 : 5
4629 : 2
1006 : 26
1108 : 27
3010 : 21
1100 : 1
1102 : 2
1000 : 11
1115 : 8
3030 : 2
4464 : 2
--------------------2019-08-16 0:33:56----------------
3018 : 59
3019 : 135
3024 : 50
3025 : 26
4539 : 1
4631 : 1
4525 : 1
4430 : 1
3013 : 229
3017 : 262
1011 : 20
3011 : 87
1001 : 62
81 : 2
205 : 8
1010 : 6
4633 : 1
1105 : 7
1006 : 3
1108 : 6
3010 : 10
1000 : 3
1115 : 3
3030 : 3
--------------------2019-08-16 0:38:56----------------
1101 : 3
1032 : 1
4634 : 4
3018 : 12
3032 : 2
3019 : 34
3025 : 4
3013 : 131
3017 : 187
1011 : 14
3011 : 21
1001 : 15
81 : 2
205 : 5
1010 : 10
4633 : 2
1105 : 6
1006 : 1
1108 : 12
1003 : 1
3010 : 4
1100 : 2
1102 : 1
1115 : 1
3030 : 3
1031 : 5
--------------------2019-08-16 0:43:56----------------
82 : 1
3202 : 1
3018 : 27
3019 : 69
3025 : 13
3013 : 269
3017 : 149
1011 : 12
3011 : 69
1001 : 134
81 : 2
205 : 5
1010 : 6
4633 : 2
1105 : 8
1006 : 14
1108 : 20
3010 : 10
1000 : 8
1115 : 2
3030 : 3
4464 : 2
--------------------2019-08-16 0:48:56----------------
82 : 4
3202 : 2
1101 : 1
3018 : 11
3019 : 32
3025 : 8
4414 : 2
4430 : 2
3013 : 247
3017 : 141
1011 : 20
3011 : 32
1001 : 28
81 : 2
205 : 5
1010 : 26
4633 : 2
1105 : 2
4629 : 3
1006 : 3
1108 : 7
1003 : 1
3010 : 11
1100 : 1
1102 : 1
1000 : 4
1115 : 5
3030 : 3
--------------------2019-08-16 0:53:56----------------
3018 : 40
3019 : 122
3025 : 22
3013 : 530
3017 : 223
3011 : 39
1001 : 70
205 : 10
1105 : 3
1006 : 8
1108 : 14
3010 : 2
1100 : 1
1102 : 2
1115 : 5
4464 : 1
--------------------2019-08-16 0:58:56----------------
1101 : 12
1106 : 3
3013 : 96
3017 : 76
1011 : 40
3011 : 24
1001 : 87
81 : 6
205 : 3
1010 : 16
4633 : 3
1105 : 4
1006 : 14
1108 : 2
3010 : 1
1100 : 13
1000 : 8
1115 : 2
3030 : 4
4464 : 1
--------------------2019-08-16 1:03:56----------------
1101 : 3
1106 : 1
1032 : 4
1025 : 1
4634 : 2
1026 : 6
1030 : 2
3013 : 16
3017 : 18
1011 : 26
3011 : 3
81 : 4
1010 : 10
4633 : 1
1006 : 2
1003 : 4
1100 : 2
1102 : 2
1115 : 1
1031 : 6
--------------------2019-08-16 1:08:56----------------
1101 : 5
4031 : 1
4634 : 12
3018 : 26
3019 : 50
3024 : 37
3025 : 8
3013 : 19
3017 : 45
1011 : 25
3011 : 11
1001 : 4
4017 : 2
1018 : 2
81 : 4
1050 : 2
205 : 2
1010 : 8
4633 : 1
4629 : 2
1006 : 31
1100 : 37
1000 : 4
1104 : 1
3030 : 1
1009 : 1
--------------------2019-08-16 1:13:56----------------
1101 : 1
545 : 2
3018 : 60
3019 : 73
3024 : 109
3025 : 18
3013 : 293
3017 : 225
3011 : 43
1001 : 19
4017 : 1
1018 : 1
81 : 1
1050 : 1
205 : 7
4629 : 1
1006 : 5
1000 : 1
1104 : 1
3030 : 4
1009 : 1
--------------------2019-08-16 1:18:56----------------
3018 : 49
3019 : 55
3024 : 94
3025 : 22
3013 : 430
3017 : 256
1011 : 40
3011 : 67
1001 : 76
205 : 10
1010 : 13
4633 : 1
1105 : 2
1006 : 7
1108 : 1
3010 : 18
3030 : 1
--------------------2019-08-16 1:23:57----------------
3018 : 62
3019 : 99
3024 : 87
3025 : 17
3013 : 298
3017 : 249
1011 : 46
3011 : 51
1001 : 63
205 : 9
1010 : 18
4633 : 3
1105 : 4
1006 : 4
1108 : 2
3010 : 9
--------------------2019-08-16 1:28:57----------------
3018 : 63
3019 : 64
3024 : 134
3025 : 15
3013 : 304
3017 : 322
1011 : 9
3011 : 55
1001 : 53
205 : 8
1010 : 4
4633 : 1
1006 : 1
1115 : 5
--------------------2019-08-16 1:33:57----------------
3018 : 56
3019 : 36
3024 : 134
3025 : 24
3013 : 343
3017 : 337
3011 : 62
1001 : 55
205 : 11
1000 : 1
1115 : 2
--------------------2019-08-16 1:38:57----------------
3018 : 61
3019 : 102
3024 : 81
3025 : 19
3013 : 357
3017 : 338
3011 : 62
1001 : 78
81 : 2
205 : 10
1006 : 2
4464 : 2
--------------------2019-08-16 1:43:57----------------
3018 : 46
3019 : 49
3024 : 89
3025 : 20
3013 : 496
3017 : 304
3011 : 60
1001 : 71
205 : 10
1115 : 6
1104 : 2
4464 : 1
--------------------2019-08-16 1:48:57----------------
3018 : 53
3019 : 86
3024 : 76
3025 : 22
3013 : 347
3017 : 315
3011 : 65
1001 : 33
81 : 3
205 : 10
1006 : 2
1000 : 6
1115 : 2
--------------------2019-08-16 1:53:57----------------
3018 : 54
3019 : 75
3024 : 93
3025 : 18
3013 : 306
3017 : 319
3011 : 64
1001 : 57
205 : 9
1115 : 6
--------------------2019-08-16 1:58:57----------------
3018 : 64
3019 : 78
3024 : 121
3025 : 19
3013 : 455
3017 : 276
1011 : 3
3011 : 50
1001 : 46
81 : 1
205 : 10
1010 : 1
4633 : 1
--------------------2019-08-16 2:03:57----------------
3018 : 59
3019 : 70
3024 : 99
3025 : 24
3013 : 403
3017 : 325
1011 : 19
3011 : 84
1001 : 65
4004 : 1
4017 : 1
1018 : 1
81 : 2
1050 : 1
205 : 11
