--------------------2019-08-26 0:03:44----------------
81 : 1
205 : 9
1105 : 3
1006 : 28
1108 : 25
3010 : 9
1100 : 11
1102 : 1
1115 : 3
1104 : 3
3030 : 1
1060 : 2
1101 : 1
3025 : 22
3019 : 91
3024 : 65
3018 : 52
3002 : 11
3013 : 361
3011 : 55
1011 : 15
1001 : 31
3017 : 233
--------------------2019-08-26 0:08:44----------------
81 : 1
205 : 7
1010 : 2
4633 : 1
1105 : 6
1006 : 36
1108 : 26
1003 : 1
3010 : 14
1115 : 8
1104 : 14
3030 : 4
4464 : 1
1060 : 4
3025 : 17
3019 : 44
3024 : 72
3018 : 43
3002 : 12
3013 : 348
3011 : 39
1011 : 13
1001 : 47
3017 : 228
--------------------2019-08-26 0:13:44----------------
81 : 1
205 : 7
1105 : 3
1006 : 101
1108 : 43
3010 : 1
1100 : 2
1115 : 5
1104 : 48
3030 : 7
4464 : 3
3025 : 16
3019 : 62
3024 : 61
3018 : 45
3002 : 10
3013 : 312
3011 : 28
1011 : 15
1001 : 17
3017 : 217
--------------------2019-08-26 0:18:44----------------
4004 : 1
4017 : 1
1018 : 1
81 : 3
205 : 10
1010 : 31
4633 : 2
1105 : 4
1006 : 22
1108 : 29
1003 : 19
3010 : 7
1100 : 6
1000 : 2
1115 : 3
1104 : 4
3030 : 6
1046 : 2
1048 : 1
1060 : 4
3025 : 20
3019 : 19
3024 : 106
3018 : 47
3002 : 12
3013 : 395
3011 : 48
1011 : 35
3014 : 5
1001 : 57
3017 : 242
--------------------2019-08-26 0:23:44----------------
81 : 5
1050 : 1
205 : 14
1010 : 36
4633 : 1
1105 : 3
1006 : 58
1108 : 32
1003 : 31
3010 : 6
1100 : 4
1102 : 6
1000 : 4
1115 : 3
1104 : 10
3030 : 5
1110 : 1
1101 : 4
3025 : 17
3019 : 80
3024 : 91
3018 : 57
545 : 1
3002 : 9
3013 : 728
3011 : 107
1011 : 31
3014 : 60
1001 : 407
3017 : 237
3016 : 1
--------------------2019-08-26 0:28:44----------------
81 : 4
205 : 8
1010 : 15
1105 : 4
1006 : 50
1108 : 25
1003 : 17
3010 : 1
1100 : 5
1102 : 1
1000 : 6
1115 : 6
1104 : 40
3030 : 2
1048 : 1
1060 : 1
3025 : 17
3019 : 16
3024 : 93
3018 : 42
3002 : 9
3013 : 438
3011 : 58
1011 : 26
3014 : 36
1001 : 841
3017 : 216
--------------------2019-08-26 0:33:44----------------
4004 : 2
4017 : 2
1018 : 2
81 : 3
1050 : 1
205 : 10
1010 : 28
4633 : 4
1105 : 4
1006 : 33
1108 : 29
1003 : 34
3010 : 7
1100 : 2
1102 : 4
1000 : 3
1115 : 6
1104 : 31
3030 : 8
1031 : 2
1046 : 2
1048 : 1
1060 : 4
1101 : 2
3025 : 15
3019 : 53
3024 : 88
3018 : 51
3002 : 11
3013 : 503
3011 : 76
1011 : 59
3014 : 25
1001 : 30
3017 : 177
