--------------------2019-08-21 0:02:55----------------
4004 : 1
4017 : 1
1018 : 1
81 : 2
3013 : 431
205 : 12
3011 : 62
1010 : 10
1011 : 20
1006 : 59
3017 : 397
1108 : 17
1105 : 4
1001 : 32
1003 : 8
3010 : 1
1100 : 11
1102 : 3
1000 : 15
1115 : 3
1104 : 21
3030 : 29
1046 : 7
1014 : 12
1048 : 3
4464 : 1
1101 : 2
82 : 4
3202 : 4
3025 : 28
3019 : 109
3024 : 145
3018 : 88
3002 : 12
--------------------2019-08-21 0:07:55----------------
81 : 1
4633 : 2
3013 : 496
205 : 12
3011 : 56
1010 : 17
1011 : 16
1006 : 154
3017 : 377
1001 : 9
1025 : 1
1026 : 1
1030 : 2
1003 : 6
3010 : 1
1100 : 20
1102 : 5
1000 : 12
1115 : 2
1104 : 76
3030 : 26
1032 : 2
82 : 3
3202 : 3
3025 : 16
3019 : 86
3024 : 106
3018 : 65
4520 : 1
3002 : 11
--------------------2019-08-21 0:12:55----------------
4633 : 3
3013 : 493
205 : 11
3011 : 47
1010 : 10
1011 : 19
1006 : 43
3017 : 352
1001 : 21
4531 : 1
4539 : 1
4631 : 1
4525 : 2
4534 : 2
4537 : 1
4532 : 1
1003 : 2
3010 : 2
1000 : 5
1115 : 2
3030 : 3
1031 : 1
1009 : 2
4464 : 1
1110 : 3
1032 : 3
3025 : 21
3019 : 71
3024 : 118
3018 : 59
3002 : 12
--------------------2019-08-21 0:17:55----------------
81 : 1
4633 : 2
3013 : 264
205 : 8
3011 : 37
1010 : 4
1011 : 8
1006 : 13
3017 : 251
4531 : 1
4522 : 1
4539 : 2
4631 : 2
4525 : 2
4534 : 3
4537 : 1
4535 : 1
4433 : 1
3010 : 2
1000 : 2
3025 : 19
3019 : 86
3024 : 95
3018 : 61
4520 : 1
3002 : 12
--------------------2019-08-21 0:22:55----------------
81 : 2
4633 : 2
3013 : 452
205 : 12
3011 : 55
1010 : 12
1011 : 15
1006 : 11
3017 : 316
1108 : 10
1105 : 6
1001 : 53
3010 : 6
1100 : 2
1000 : 4
1115 : 9
1104 : 2
3030 : 3
1060 : 5
3025 : 25
3019 : 132
3024 : 101
3018 : 78
3002 : 10
--------------------2019-08-21 0:27:55----------------
81 : 3
3013 : 208
205 : 7
3011 : 39
1010 : 10
1011 : 11
1006 : 7
3017 : 359
1108 : 7
1105 : 3
1001 : 14
3010 : 2
1104 : 18
3030 : 3
4464 : 3
1060 : 3
3025 : 18
3019 : 71
3024 : 113
3018 : 60
3002 : 12
--------------------2019-08-21 0:32:55----------------
3013 : 265
205 : 9
3011 : 36
3017 : 346
1108 : 4
1105 : 7
4531 : 1
4539 : 2
4631 : 2
4525 : 2
4534 : 1
4537 : 1
3010 : 1
1104 : 13
3030 : 7
4464 : 1
3025 : 17
3019 : 91
3024 : 80
3018 : 57
3002 : 11
--------------------2019-08-21 0:37:55----------------
81 : 2
4633 : 1
3013 : 223
205 : 8
3011 : 51
1006 : 3
3017 : 356
1108 : 10
1105 : 8
1001 : 32
3010 : 3
1000 : 1
1115 : 3
1104 : 16
3030 : 7
3025 : 22
3019 : 64
3024 : 112
3018 : 56
3002 : 10
--------------------2019/8/21 0:42:55----------------
3013 : 238
205 : 9
3011 : 22
3017 : 301
1108 : 3
1105 : 8
1001 : 3
1115 : 1
3030 : 4
3025 : 1
3019 : 71
3024 : 141
3018 : 68
3002 : 1
--------------------2019/8/21 0:47:55----------------
81 : 2
4633 : 1
3013 : 217
205 : 6
3011 : 31
4629 : 1
3017 : 241
1108 : 5
1105 : 7
1001 : 2
3010 : 6
1000 : 1
3030 : 4
3019 : 60
3024 : 47
3018 : 33
--------------------2019/8/21 0:52:55----------------
3013 : 261
205 : 4
3011 : 22
1006 : 1
3017 : 142
1108 : 4
1105 : 5
1001 : 41
3010 : 3
1115 : 9
1104 : 2
3030 : 6
--------------------2019/8/21 0:57:55----------------
81 : 4
3013 : 146
205 : 5
3011 : 5
1010 : 13
1011 : 14
1006 : 23
4629 : 2
3017 : 188
1108 : 4
1105 : 6
1003 : 1
1100 : 1
1102 : 1
1000 : 1
1104 : 1
3030 : 5
4464 : 3
1101 : 3
4634 : 1
3019 : 1
--------------------2019/8/21 1:02:55----------------
81 : 1
3013 : 182
205 : 6
3011 : 49
1006 : 4
3017 : 349
1108 : 9
1105 : 6
1001 : 2
1003 : 1
1000 : 3
1104 : 1
3030 : 4
4464 : 1
1101 : 1
3025 : 22
3019 : 74
3024 : 95
3018 : 51
3002 : 11
--------------------2019/8/21 1:07:55----------------
81 : 3
3013 : 509
205 : 11
3011 : 52
1010 : 10
1011 : 39
1006 : 21
4629 : 4
3017 : 327
1108 : 5
1105 : 6
1001 : 26
3010 : 3
1100 : 6
1000 : 2
1115 : 4
1104 : 16
3030 : 5
4634 : 1
3025 : 24
3019 : 82
3024 : 81
3018 : 53
3002 : 12
--------------------2019/8/21 1:12:56----------------
81 : 4
3013 : 563
205 : 14
3011 : 80
1011 : 3
1006 : 11
3017 : 415
1108 : 55
1105 : 19
1001 : 36
3010 : 7
1100 : 1
1000 : 5
1115 : 8
1104 : 2
3030 : 2
3025 : 32
3019 : 112
3024 : 120
3018 : 73
3002 : 11
--------------------2019/8/21 1:17:56----------------
81 : 5
4633 : 1
3013 : 322
205 : 10
3011 : 62
1011 : 6
1006 : 7
4629 : 1
3017 : 417
1108 : 21
1105 : 10
1001 : 1
3010 : 3
1100 : 8
1104 : 6
3030 : 8
3025 : 22
3019 : 89
3024 : 126
3018 : 66
3002 : 11
--------------------2019/8/21 1:22:56----------------
81 : 2
4633 : 1
3013 : 347
205 : 14
3011 : 96
1010 : 2
1011 : 5
1006 : 23
4629 : 3
3017 : 434
1108 : 42
1105 : 13
1001 : 18
3010 : 12
1100 : 1
1000 : 1
1115 : 3
1104 : 3
3030 : 3
1106 : 1
3025 : 33
3019 : 146
3024 : 129
3018 : 85
3002 : 11
--------------------2019/8/21 1:27:56----------------
81 : 1
4633 : 1
3013 : 759
205 : 14
3011 : 80
1010 : 1
1011 : 1
1006 : 10
3017 : 368
1108 : 37
1105 : 5
1001 : 31
3010 : 6
1100 : 2
1000 : 1
1115 : 8
1104 : 8
3030 : 1
1014 : 21
4464 : 3
1101 : 1
3025 : 33
3019 : 119
3024 : 131
3018 : 69
3002 : 10
--------------------2019/8/21 1:32:56----------------
81 : 5
4633 : 1
3013 : 539
205 : 13
3011 : 79
1010 : 3
1011 : 15
1006 : 33
3017 : 307
1108 : 31
1105 : 6
1001 : 126
1003 : 1
3010 : 3
1100 : 18
1000 : 5
1115 : 14
1104 : 26
3030 : 4
1014 : 1
4464 : 1
1060 : 1
4634 : 2
1051 : 1
3025 : 34
3019 : 117
3024 : 150
3018 : 94
3002 : 13
--------------------2019/8/21 1:37:56----------------
81 : 6
4633 : 2
3013 : 518
205 : 14
3011 : 77
1010 : 15
1011 : 81
1006 : 51
1050 : 1
3017 : 303
1108 : 45
1105 : 3
1001 : 34
3014 : 40
1003 : 1
1100 : 6
1102 : 1
1000 : 3
1115 : 8
1104 : 13
1031 : 2
1032 : 1
1101 : 15
4634 : 1
3025 : 45
3019 : 75
3024 : 153
3018 : 99
3002 : 10
--------------------2019/8/21 1:42:56----------------
81 : 1
4633 : 2
3013 : 241
205 : 10
3011 : 68
1010 : 17
1011 : 40
1006 : 27
4629 : 1
1050 : 1
3017 : 264
1108 : 24
1105 : 3
1001 : 11
3010 : 12
1100 : 14
1000 : 2
1115 : 5
1104 : 32
3030 : 2
1101 : 1
3025 : 39
3019 : 213
3024 : 118
3018 : 111
3002 : 12
--------------------2019/8/21 1:47:56----------------
81 : 3
4633 : 2
3013 : 295
205 : 10
3011 : 75
1010 : 5
1011 : 18
1006 : 29
3017 : 271
1108 : 29
1105 : 4
1001 : 56
3010 : 17
1100 : 10
1102 : 1
1000 : 4
1115 : 2
1104 : 29
3030 : 3
4634 : 1
3025 : 40
3019 : 83
3024 : 173
3018 : 90
3002 : 6
--------------------2019/8/21 1:52:56----------------
81 : 3
4633 : 3
3013 : 359
205 : 13
3011 : 69
1010 : 9
1011 : 33
1006 : 19
4629 : 1
3017 : 357
1108 : 36
1105 : 7
1001 : 22
