--------------------2019-09-09 0:02:05----------------
1060 : 1
1032 : 1
82 : 5
3202 : 5
4012 : 1
3002 : 13
3013 : 1768
3011 : 635
1011 : 103
3014 : 1450
1001 : 214
3017 : 1333
1012 : 2
1013 : 2
4017 : 2
1018 : 2
81 : 13
205 : 64
3018 : 223
3010 : 20
1010 : 34
4633 : 9
1003 : 294
1006 : 82
3025 : 71
3019 : 468
3030 : 4
1115 : 2
1031 : 8
3024 : 279
1000 : 8
1009 : 2
4464 : 3
--------------------2019-09-09 0:07:05----------------
4634 : 4
1015 : 1
3002 : 12
3013 : 1875
3011 : 539
1011 : 103
3014 : 1473
1001 : 134
3017 : 1315
1012 : 15
1013 : 15
81 : 11
205 : 63
3018 : 238
3010 : 16
1010 : 33
4633 : 6
1003 : 367
1006 : 121
3025 : 83
3019 : 635
3030 : 2
4629 : 14
1115 : 2
1014 : 16
3024 : 118
1000 : 12
4464 : 4
--------------------2019-09-09 0:12:06----------------
1032 : 2
4634 : 2
1015 : 2
3002 : 10
3013 : 2753
3011 : 580
1011 : 156
3014 : 1531
1001 : 73
3017 : 1410
4004 : 1
4017 : 1
1018 : 1
81 : 18
205 : 70
3018 : 192
3010 : 5
1010 : 64
4633 : 11
1003 : 372
1006 : 38
3025 : 67
3019 : 571
3030 : 7
4629 : 11
1115 : 4
1031 : 5
1014 : 21
1046 : 6
3024 : 151
1000 : 1
1009 : 1
4464 : 2
1007 : 18
--------------------2019-09-09 0:17:06----------------
1060 : 2
1032 : 2
1015 : 2
82 : 1
3202 : 1
3002 : 12
3013 : 3210
3011 : 331
1011 : 154
3014 : 1799
1001 : 77
3017 : 1607
1012 : 2
1013 : 1
4004 : 1
4017 : 3
1018 : 3
81 : 15
205 : 79
3018 : 250
3010 : 10
1010 : 54
4633 : 14
1003 : 413
1006 : 32
3025 : 88
3019 : 452
3030 : 12
4629 : 29
1115 : 4
1031 : 5
1014 : 20
1046 : 4
3024 : 257
1000 : 7
4430 : 1
1009 : 2
4464 : 2
1048 : 6
--------------------2019-09-09 0:22:06----------------
1060 : 2
1015 : 2
4416 : 2
3002 : 11
3013 : 2820
3011 : 542
1011 : 81
3014 : 1875
1001 : 165
3017 : 1738
4004 : 1
4017 : 1
1018 : 1
81 : 12
205 : 82
3018 : 258
3010 : 28
1010 : 24
4633 : 8
1003 : 401
1006 : 140
3025 : 77
3019 : 576
3030 : 17
4629 : 13
1115 : 7
1014 : 20
3024 : 289
1000 : 4
4430 : 1
4464 : 8
--------------------2019-09-09 0:27:06----------------
1015 : 3
3002 : 10
3013 : 3220
3011 : 610
1011 : 55
3014 : 1378
1001 : 250
3017 : 1685
4539 : 1
4631 : 1
4525 : 1
81 : 5
205 : 80
3018 : 235
3010 : 28
1010 : 20
4633 : 5
1003 : 388
1006 : 96
3025 : 79
3019 : 630
3030 : 21
4629 : 9
1115 : 10
1014 : 21
3024 : 230
1000 : 6
4464 : 1
1048 : 1
--------------------2019-09-09 0:32:06----------------
1015 : 2
4416 : 1
3002 : 11
3013 : 3723
3011 : 455
1011 : 126
3014 : 1488
1001 : 102
3017 : 1577
4017 : 1
1018 : 1
81 : 14
205 : 81
3018 : 202
3010 : 19
1010 : 34
4633 : 10
1003 : 402
1006 : 112
3025 : 65
3019 : 319
3030 : 23
4629 : 29
1115 : 6
1014 : 24
1046 : 1
3024 : 234
4430 : 1
1009 : 1
4464 : 3
1048 : 2
--------------------2019-09-09 0:37:06----------------
1060 : 1
1032 : 2
1015 : 2
3002 : 13
3013 : 2171
3011 : 522
1011 : 118
3014 : 1445
1001 : 99
3017 : 1679
1012 : 13
1013 : 12
4539 : 3
4631 : 3
4525 : 5
81 : 12
205 : 71
3018 : 247
3010 : 16
1010 : 38
4633 : 9
1003 : 357
1006 : 135
3025 : 80
3019 : 644
3030 : 15
4629 : 18
1115 : 9
1031 : 2
1014 : 25
3024 : 190
1000 : 3
4464 : 4
4527 : 2
--------------------2019-09-09 0:42:06----------------
1015 : 2
3002 : 10
3013 : 1834
3011 : 577
1011 : 106
3014 : 1141
1001 : 87
3017 : 1622
1012 : 8
1013 : 8
4017 : 1
1018 : 1
81 : 11
205 : 61
3018 : 269
3010 : 12
1010 : 32
4633 : 9
1003 : 336
1006 : 73
3025 : 95
3019 : 734
3030 : 3
4629 : 8
1115 : 9
1014 : 20
3024 : 209
1000 : 1
1009 : 1
4464 : 2
--------------------2019-09-09 0:47:06----------------
1032 : 3
1015 : 2
4416 : 1
3002 : 13
3013 : 1672
3011 : 664
1011 : 72
3014 : 1094
1001 : 199
3017 : 1580
81 : 7
205 : 66
3018 : 294
3010 : 19
1010 : 31
4633 : 7
1003 : 461
1006 : 149
3025 : 98
3019 : 643
3030 : 3
4629 : 12
1115 : 6
1031 : 3
1014 : 24
3024 : 358
1000 : 3
4464 : 4
1007 : 35
1048 : 1
--------------------2019-09-09 0:52:06----------------
1015 : 2
3002 : 14
3013 : 1508
3011 : 393
1011 : 83
3014 : 1335
1001 : 108
3017 : 1690
81 : 9
205 : 59
3018 : 305
3010 : 10
1010 : 22
4633 : 6
1003 : 316
1006 : 71
3025 : 93
3019 : 541
3030 : 8
4629 : 9
1115 : 8
1014 : 20
3024 : 361
1000 : 1
4464 : 8
1048 : 1
--------------------2019-09-09 0:57:06----------------
1032 : 1
4634 : 1
1015 : 2
3002 : 20
3013 : 1678
3011 : 395
1011 : 124
3014 : 1342
1001 : 181
3017 : 1652
81 : 9
205 : 66
3018 : 303
3010 : 9
1010 : 37
4633 : 8
1003 : 316
1006 : 225
3025 : 98
3019 : 587
3030 : 8
4629 : 15
1115 : 13
1031 : 2
1014 : 20
3024 : 333
4464 : 1
--------------------2019-09-09 1:02:06----------------
1032 : 1
1015 : 2
3002 : 12
3013 : 1750
3011 : 372
1011 : 138
3014 : 1405
1001 : 92
3017 : 1637
81 : 10
205 : 61
3018 : 279
3010 : 19
