--------------------2019-08-05 0:02:08----------------
81 : 2
205 : 5
1006 : 7
1010 : 14
3010 : 10
3011 : 62
3030 : 6
1000 : 2
1001 : 8
1011 : 29
4633 : 2
1100 : 28
4629 : 3
1105 : 2
1014 : 32
1015 : 7
3018 : 21
3019 : 35
3024 : 37
3025 : 11
3013 : 267
3017 : 98
--------------------2019-08-05 0:07:08----------------
205 : 5
1006 : 4
3010 : 8
3011 : 42
3030 : 8
1001 : 313
1104 : 7
4629 : 1
1105 : 3
3018 : 40
3019 : 47
3024 : 69
3025 : 12
4539 : 2
4631 : 2
4525 : 2
4534 : 1
3013 : 175
3017 : 123
--------------------2019-08-05 0:12:08----------------
81 : 2
205 : 6
1006 : 7
1010 : 1
3010 : 4
3011 : 41
1003 : 2
3030 : 18
1000 : 1
1001 : 53
1011 : 2
4633 : 1
1100 : 3
1102 : 2
4629 : 2
1105 : 1
1103 : 2
3018 : 30
3019 : 50
3024 : 35
3025 : 14
3013 : 255
3017 : 144
--------------------2019-08-05 0:17:08----------------
81 : 2
205 : 5
1006 : 12
1010 : 4
3010 : 6
3011 : 31
3030 : 6
1001 : 319
1011 : 3
4633 : 1
1100 : 1
4629 : 2
1105 : 5
3018 : 29
3019 : 66
3024 : 26
3025 : 10
3013 : 233
3017 : 105
--------------------2019-08-05 0:22:08----------------
81 : 1
205 : 5
1006 : 6
1010 : 4
3010 : 3
3011 : 20
3030 : 18
1000 : 1
1001 : 113
1011 : 6
4633 : 2
1104 : 4
4629 : 2
1105 : 2
3018 : 50
3019 : 44
3024 : 102
3025 : 15
3013 : 206
3017 : 138
--------------------2019-08-05 0:27:08----------------
4004 : 1
4017 : 1
1018 : 1
81 : 4
205 : 7
1006 : 30
1010 : 4
3010 : 8
3011 : 41
3030 : 6
1001 : 175
1011 : 3
4633 : 1
1104 : 1
4629 : 1
4464 : 2
1105 : 2
1101 : 5
3018 : 64
3019 : 3
3024 : 171
3025 : 16
4539 : 1
4631 : 1
4525 : 1
3013 : 175
3017 : 114
--------------------2019-08-05 0:32:08----------------
4004 : 2
4017 : 1
1018 : 1
81 : 2
205 : 6
1006 : 20
1010 : 42
3010 : 3
3011 : 27
1003 : 2
3030 : 4
