--------------------2019-08-08 0:02:52----------------
81 : 6
1006 : 22
3013 : 724
205 : 20
1050 : 1
3017 : 592
3011 : 174
3010 : 17
1003 : 3
3030 : 18
1000 : 16
1100 : 14
1115 : 2
1105 : 23
1108 : 10
3018 : 88
3019 : 140
3024 : 119
3025 : 45
1001 : 115
--------------------2019-08-08 0:07:52----------------
4004 : 2
4017 : 1
1018 : 1
81 : 9
1006 : 37
3013 : 462
205 : 9
82 : 1
3202 : 1
1050 : 2
1010 : 24
1011 : 70
3017 : 336
3011 : 86
4633 : 3
3010 : 6
1003 : 2
3030 : 4
1000 : 27
1104 : 8
1051 : 1
4464 : 1
1115 : 1
1105 : 8
1101 : 15
1108 : 5
4039 : 1
4041 : 1
3018 : 63
3019 : 72
3024 : 112
3025 : 22
1271 : 16
1001 : 63
--------------------2019-08-08 0:12:52----------------
81 : 5
1006 : 64
3013 : 329
205 : 11
1010 : 6
1011 : 9
3017 : 303
3011 : 58
4633 : 1
3010 : 4
1003 : 3
3030 : 4
1000 : 2
1100 : 12
1115 : 2
1105 : 10
1031 : 4
1108 : 2
4634 : 4
3018 : 60
3019 : 82
3024 : 106
3025 : 22
1001 : 66
--------------------2019-08-08 0:17:52----------------
81 : 3
3013 : 369
205 : 9
1010 : 6
1011 : 17
3017 : 259
3011 : 54
4633 : 1
3030 : 1
4464 : 1
1105 : 4
1108 : 3
3018 : 54
3019 : 67
3024 : 99
3025 : 17
1001 : 39
--------------------2019-08-08 0:22:52----------------
81 : 6
3013 : 238
205 : 8
1010 : 13
1011 : 38
3017 : 245
3011 : 45
4633 : 1
1000 : 1
4464 : 1
1101 : 12
1031 : 2
4634 : 7
3018 : 59
3019 : 78
3024 : 93
3025 : 23
1001 : 33
--------------------2019-08-08 0:27:53----------------
3013 : 403
205 : 9
3017 : 313
3011 : 49
1104 : 9
4464 : 1
1115 : 2
3018 : 57
3019 : 61
3024 : 117
3025 : 21
1001 : 47
--------------------2019-08-08 0:32:53----------------
3013 : 328
205 : 10
3017 : 315
3011 : 49
1115 : 3
3018 : 53
3019 : 76
3024 : 75
3025 : 23
1001 : 39
--------------------2019-08-08 0:37:53----------------
1006 : 2
3013 : 309
205 : 9
3017 : 341
3011 : 45
4464 : 1
1115 : 4
3018 : 59
3019 : 85
3024 : 86
3025 : 23
1001 : 26
--------------------2019-08-08 0:42:53----------------
81 : 1
1006 : 1
3013 : 267
205 : 8
3017 : 273
3011 : 41
1000 : 1
1115 : 2
3018 : 56
3019 : 74
3024 : 94
3025 : 22
1001 : 34
--------------------2019-08-08 0:47:53----------------
3013 : 214
205 : 8
3017 : 246
3011 : 39
1003 : 2
4464 : 1
1115 : 1
3018 : 55
3019 : 70
3024 : 99
3025 : 21
1001 : 30
--------------------2019-08-08 0:52:53----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
1006 : 3
3013 : 260
205 : 7
1010 : 3
1011 : 4
3017 : 214
3011 : 40
4012 : 1
1003 : 5
1046 : 5
1110 : 1
1104 : 2
4464 : 1
1115 : 2
1060 : 1
3018 : 60
3019 : 93
3024 : 83
3025 : 20
3014 : 26
1001 : 35
--------------------2019-08-08 0:57:53----------------
1006 : 5
3013 : 230
205 : 9
1050 : 1
1010 : 4
1011 : 2
3017 : 141
3011 : 53
4633 : 2
1003 : 5
1100 : 2
1104 : 1
1102 : 2
4464 : 1
1108 : 2
3018 : 55
3019 : 41
3024 : 115
3025 : 20
3014 : 166
1001 : 16
--------------------2019-08-08 1:02:53----------------
81 : 1
3013 : 246
205 : 6
82 : 1
3202 : 1
1010 : 43
1011 : 48
3017 : 212
3011 : 44
4633 : 1
4418 : 1
1000 : 1
1100 : 1
1102 : 1
1115 : 2
3018 : 56
3019 : 101
3024 : 66
3025 : 19
1001 : 38
--------------------2019-08-08 1:07:53----------------
1006 : 2
3013 : 341
205 : 11
1010 : 15
1011 : 13
3017 : 267
3011 : 67
4633 : 1
1100 : 2
1104 : 1
4464 : 1
1115 : 3
1014 : 1
1060 : 12
3018 : 51
3019 : 47
3024 : 103
3025 : 19
3014 : 169
1001 : 75
--------------------2019-08-08 1:12:53----------------
3013 : 242
205 : 10
1010 : 6
1011 : 8
3017 : 258
3011 : 43
1003 : 1
1000 : 5
1100 : 1
1104 : 16
1115 : 1
1014 : 1
1015 : 1
3018 : 56
3019 : 56
3024 : 114
3025 : 20
3014 : 225
1001 : 22
--------------------2019-08-08 1:17:53----------------
1006 : 1
3013 : 314
205 : 10
1010 : 1
1011 : 2
3017 : 243
3011 : 65
4633 : 1
3010 : 1
1003 : 2
1000 : 4
1100 : 6
1104 : 3
1102 : 2
4464 : 1
1115 : 3
1106 : 3
3018 : 62
3019 : 97
3024 : 87
3025 : 19
3014 : 218
1001 : 49
--------------------2019-08-08 1:22:53----------------
3013 : 337
205 : 10
1010 : 19
1011 : 15
3017 : 251
3011 : 38
4633 : 2
4418 : 1
1009 : 1
4464 : 1
1115 : 1
3018 : 54
3019 : 60
3024 : 101
3025 : 21
3014 : 21
1001 : 30
--------------------2019-08-08 1:27:53----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
1006 : 66
3013 : 254
205 : 8
1050 : 37
1010 : 7
1011 : 5
3017 : 184
3011 : 55
4633 : 2
3010 : 1
1032 : 9
1003 : 1
3030 : 4
1000 : 12
1051 : 3
4464 : 1
1025 : 1
4634 : 3
3018 : 58
3019 : 74
3024 : 88
3025 : 23
1026 : 10
1030 : 2
1001 : 22
--------------------2019-08-08 1:32:53----------------
81 : 4
1006 : 24
3013 : 285
205 : 7
1010 : 23
1011 : 54
3017 : 129
3011 : 50
3010 : 1
1032 : 1
1003 : 6
3030 : 1
1000 : 3
1100 : 28
1104 : 2
1004 : 1
1115 : 1
1101 : 1
1031 : 2
1014 : 4
1015 : 1
4634 : 30
3018 : 53
3019 : 62
3024 : 97
3025 : 19
4539 : 1
4631 : 1
4525 : 1
1001 : 82
--------------------2019-08-08 1:37:53----------------
1006 : 39
3013 : 207
205 : 5
1010 : 16
1011 : 17
3017 : 141
3011 : 48
4633 : 2
3010 : 2
1032 : 6
1000 : 1
1046 : 6
1100 : 2
1104 : 1
4464 : 1
1101 : 12
1031 : 11
3018 : 62
1012 : 1
3019 : 69
3024 : 116
3025 : 20
1001 : 17
--------------------2019-08-08 1:42:53----------------
4017 : 1
1018 : 1
81 : 3
1006 : 9
3013 : 184
205 : 6
1050 : 42
1010 : 16
1011 : 24
3017 : 145
3011 : 43
4633 : 3
1032 : 16
1003 : 4
1009 : 1
3030 : 5
1000 : 3
1100 : 11
1104 : 9
1051 : 1
1031 : 2
3018 : 66
3019 : 81
3024 : 112
3025 : 20
1001 : 30
--------------------2019-08-08 1:47:53----------------
4017 : 1
1018 : 1
81 : 1
1006 : 11
3013 : 402
205 : 11
1050 : 50
1010 : 13
1011 : 17
3017 : 274
3011 : 36
4633 : 3
3010 : 13
1003 : 1
1009 : 1
3030 : 6
1000 : 6
1100 : 3
1104 : 1
1004 : 1
4629 : 3
4464 : 1
1105 : 5
1014 : 14
1015 : 2
1108 : 5
3018 : 63
3019 : 66
3024 : 121
3025 : 21
1001 : 20
--------------------2019-08-08 1:52:53----------------
1006 : 19
3013 : 259
205 : 8
1010 : 7
1011 : 11
3017 : 299
3011 : 34
4633 : 1
3010 : 4
3030 : 1
1000 : 1
4464 : 1
1105 : 3
1108 : 3
3018 : 70
3019 : 63
3024 : 141
3025 : 18
1001 : 43
--------------------2019-08-08 1:57:54----------------
1006 : 12
3013 : 277
205 : 9
1010 : 3
1011 : 9
3017 : 276
3011 : 60
4633 : 2
3010 : 6
1003 : 1
1009 : 1
1000 : 1
1104 : 1
1004 : 1
1051 : 1
4464 : 1
1105 : 1
1101 : 3
1108 : 1
3018 : 66
3019 : 67
3024 : 135
3025 : 17
1001 : 16
--------------------2019-08-08 2:02:54----------------
4004 : 1
4017 : 2
1018 : 2
81 : 2
1006 : 4
3013 : 394
205 : 9
1050 : 3
1010 : 5
1011 : 6
3017 : 309
3011 : 40
4633 : 4
3010 : 3
1032 : 1
1003 : 9
1104 : 15
1051 : 3
4629 : 3
1115 : 1
1105 : 1
1031 : 1
1108 : 50
1060 : 1
3018 : 69
3019 : 62
3024 : 138
3025 : 17
1001 : 30
--------------------2019-08-08 2:07:54----------------
81 : 2
1006 : 1
3013 : 265
205 : 9
1010 : 1
1011 : 4
3017 : 305
3011 : 24
4633 : 1
3010 : 3
1003 : 2
1108 : 33
3018 : 64
3019 : 54
3024 : 142
3025 : 23
1001 : 26
--------------------2019-08-08 2:12:54----------------
4017 : 1
1006 : 5
3013 : 354
205 : 10
1010 : 10
1011 : 23
3017 : 263
3011 : 37
4633 : 1
3010 : 2
1105 : 3
1108 : 1
4031 : 1
3018 : 58
3019 : 60
3024 : 109
3025 : 21
1001 : 10
--------------------2019-08-08 2:17:54----------------
4004 : 2
4017 : 1
1018 : 2
81 : 2
1006 : 13
3013 : 442
205 : 10
1050 : 2
1010 : 12
1011 : 18
3017 : 298
3011 : 28
4633 : 1
3010 : 1
1003 : 1
1004 : 1
4629 : 5
4464 : 1
1105 : 1
1108 : 3
4039 : 1
3018 : 65
3019 : 89
3024 : 109
3025 : 17
1001 : 21
--------------------2019-08-08 2:22:54----------------
1006 : 10
3013 : 543
205 : 13
1050 : 1
1010 : 7
1011 : 18
3017 : 368
3011 : 44
4633 : 2
3010 : 7
3030 : 2
1104 : 5
1004 : 1
1051 : 1
4629 : 1
4464 : 1
1105 : 2
1108 : 2
3018 : 67
3019 : 57
3024 : 136
3025 : 15
1001 : 30
--------------------2019-08-08 2:27:54----------------
1006 : 4
3013 : 383
205 : 14
1010 : 4
1011 : 11
3017 : 438
3011 : 304
4633 : 1
3010 : 5
1003 : 1
3030 : 8
1104 : 1
4629 : 2
4464 : 1
1115 : 1
1105 : 8
1108 : 5
3018 : 62
3019 : 43
3024 : 142
3025 : 23
4539 : 1
4631 : 1
4525 : 1
1001 : 22
--------------------2019-08-08 2:32:54----------------
1006 : 1
3013 : 586
205 : 14
1010 : 5
1011 : 9
3017 : 345
3011 : 135
4633 : 2
3010 : 15
1003 : 1
3030 : 4
1104 : 11
1102 : 1
1004 : 1
1051 : 1
1007 : 8
4464 : 1
1115 : 2
1105 : 7
1101 : 1
1108 : 9
1103 : 1
3018 : 63
3019 : 62
3024 : 117
3025 : 20
1001 : 26
--------------------2019-08-08 2:37:54----------------
1006 : 11
3013 : 468
205 : 11
1050 : 1
1010 : 15
1011 : 17
3017 : 251
3011 : 68
4633 : 4
3010 : 10
3030 : 1
1100 : 1
1104 : 10
1102 : 1
4629 : 1
1115 : 1
1105 : 4
1101 : 1
1108 : 25
4634 : 2
3018 : 66
3019 : 82
3024 : 107
3025 : 18
1001 : 27
--------------------2019-08-08 2:42:54----------------
81 : 2
1006 : 10
3013 : 491
205 : 12
1010 : 2
1011 : 5
3017 : 379
3011 : 77
4633 : 1
3010 : 35
1003 : 2
1000 : 2
1004 : 2
1115 : 9
1105 : 7
1108 : 54
3018 : 69
3019 : 34
3024 : 171
3025 : 19
1001 : 97
--------------------2019-08-08 2:47:54----------------
81 : 2
1006 : 1
3013 : 484
205 : 12
3017 : 375
3011 : 88
3010 : 20
3030 : 1
1000 : 5
4464 : 3
1115 : 6
1105 : 8
1108 : 36
3018 : 67
3019 : 84
3024 : 110
3025 : 21
1001 : 64
--------------------2019-08-08 2:52:54----------------
1006 : 9
3013 : 433
205 : 12
1010 : 1
3017 : 416
3011 : 118
4633 : 1
3010 : 52
1003 : 1
3030 : 2
1000 : 2
4629 : 1
4464 : 1
1115 : 7
1105 : 12
1101 : 2
1108 : 44
3018 : 68
3019 : 77
3024 : 117
3025 : 16
1001 : 120
--------------------2019-08-08 2:57:54----------------
81 : 3
1006 : 1
3013 : 473
205 : 13
1010 : 11
1011 : 28
3017 : 369
3011 : 63
4633 : 1
3010 : 24
1003 : 5
3030 : 3
1000 : 1
1004 : 1
4464 : 1
1115 : 1
1105 : 13
1108 : 79
4634 : 3
3018 : 58
3019 : 72
3024 : 106
3025 : 20
1001 : 82
--------------------2019-08-08 3:02:54----------------
81 : 3
1006 : 11
3013 : 445
205 : 12
1010 : 2
1011 : 6
3017 : 365
3011 : 86
4633 : 2
3010 : 29
1003 : 1
1000 : 9
1004 : 1
4464 : 1
1115 : 5
1105 : 5
1108 : 28
3018 : 67
3019 : 64
3024 : 139
3025 : 18
1001 : 124
--------------------2019-08-08 3:07:55----------------
81 : 6
1006 : 7
3013 : 246
205 : 7
1010 : 13
1011 : 32
3017 : 327
3011 : 61
4633 : 3
3010 : 6
3030 : 1
1000 : 6
1104 : 2
4629 : 2
1105 : 4
1108 : 31
4634 : 4
3018 : 62
3019 : 81
3024 : 107
3025 : 19
1001 : 109
--------------------2019-08-08 3:12:55----------------
81 : 2
1006 : 32
3013 : 164
205 : 10
1010 : 5
1011 : 9
3017 : 358
3011 : 71
4633 : 2
3010 : 9
1003 : 3
3030 : 1
1000 : 5
1004 : 1
4629 : 1
1105 : 6
1108 : 44
4634 : 2
3018 : 68
3019 : 76
3024 : 123
3025 : 20
1001 : 129
--------------------2019-08-08 3:17:55----------------
4017 : 1
1018 : 1
81 : 3
1006 : 10
3013 : 429
205 : 12
1050 : 2
1010 : 3
1011 : 5
3017 : 306
3011 : 89
4633 : 2
3010 : 40
1003 : 1
1009 : 1
3030 : 1
1000 : 9
1100 : 1
1104 : 1
1004 : 1
1051 : 2
4464 : 2
1115 : 4
1105 : 6
1101 : 1
1108 : 57
3018 : 70
3019 : 62
3024 : 139
3025 : 22
1001 : 91
--------------------2019-08-08 3:22:55----------------
81 : 2
1006 : 10
3013 : 415
205 : 11
3017 : 326
3011 : 109
3010 : 11
3030 : 1
1000 : 5
4464 : 1
1115 : 7
1105 : 10
1108 : 60
3018 : 66
3019 : 65
3024 : 123
3025 : 21
1001 : 197
--------------------2019-08-08 3:27:55----------------
81 : 2
1006 : 5
3013 : 404
205 : 12
3017 : 373
3011 : 59
3010 : 16
3030 : 2
1000 : 4
1100 : 11
4464 : 1
1115 : 5
1105 : 6
1108 : 49
3018 : 64
3019 : 101
3024 : 88
3025 : 21
1001 : 101
--------------------2019-08-08 3:32:55----------------
81 : 5
1006 : 3
3013 : 300
205 : 10
1010 : 17
1011 : 41
3017 : 314
3011 : 216
4633 : 2
3010 : 7
1032 : 1
3030 : 3
1000 : 3
1115 : 2
1105 : 2
1031 : 2
1108 : 50
4634 : 3
3018 : 64
3019 : 102
3024 : 85
3025 : 19
1001 : 50
--------------------2019-08-08 3:37:55----------------
81 : 2
1006 : 6
3013 : 390
205 : 11
3017 : 326
3011 : 88
3010 : 17
3030 : 1
1000 : 4
1100 : 2
1102 : 1
1115 : 1
1105 : 11
1101 : 1
1108 : 47
3018 : 67
3019 : 51
3024 : 145
3025 : 18
1001 : 103
--------------------2019-08-08 3:42:55----------------
81 : 4
1006 : 5
3013 : 508
205 : 12
1050 : 1
1010 : 7
1011 : 12
3017 : 359
3011 : 67
3010 : 9
3030 : 6
1000 : 4
1100 : 1
1051 : 1
1115 : 9
1105 : 8
1101 : 9
1108 : 15
3018 : 64
3019 : 55
3024 : 131
3025 : 24
1001 : 95
--------------------2019-08-08 3:47:55----------------
81 : 8
1006 : 5
3013 : 339
205 : 10
1010 : 29
1011 : 26
3017 : 279
3011 : 55
4633 : 1
3010 : 7
3030 : 1
1000 : 4
4464 : 3
1115 : 5
1105 : 6
1101 : 2
1031 : 7
1108 : 3
4634 : 6
3018 : 64
3019 : 59
3024 : 129
3025 : 19
1001 : 56
--------------------2019-08-08 3:52:55----------------
81 : 6
1006 : 4
3013 : 360
205 : 9
1010 : 21
1011 : 49
3017 : 256
3011 : 60
4633 : 3
3010 : 5
3030 : 1
1000 : 7
1100 : 7
1104 : 5
1102 : 2
4464 : 1
1115 : 2
1105 : 3
1101 : 3
1014 : 9
1015 : 1
1108 : 2
3018 : 66
3019 : 73
3024 : 123
3025 : 21
1001 : 40
--------------------2019-08-08 3:57:55----------------
81 : 4
1006 : 35
3013 : 292
205 : 8
1010 : 30
1011 : 60
3017 : 216
3011 : 51
4633 : 1
4418 : 1
3010 : 6
1032 : 2
1009 : 1
1000 : 3
1100 : 17
4629 : 33
4464 : 1
1115 : 2
1031 : 5
1014 : 12
1015 : 1
1108 : 4
4634 : 5
3018 : 63
3019 : 92
3024 : 102
3025 : 19
1001 : 24
--------------------2019-08-08 4:02:55----------------
4004 : 2
4017 : 2
1018 : 1
81 : 1
1006 : 24
3013 : 229
205 : 7
1050 : 1
1010 : 4
1011 : 9
3017 : 196
3011 : 32
4633 : 1
3010 : 12
1032 : 1
1000 : 7
1104 : 1
1105 : 1
1108 : 12
3018 : 15
3019 : 18
3024 : 24
3025 : 5
1001 : 22
--------------------2019-08-08 4:07:55----------------
81 : 1
3013 : 188
205 : 3
3017 : 150
3011 : 6
4633 : 1
1032 : 10
1003 : 1
1009 : 1
1000 : 3
1031 : 1
1025 : 1
1026 : 8
1030 : 2
1001 : 9
--------------------2019-08-08 4:12:55----------------
81 : 2
3013 : 127
205 : 3
1010 : 8
1011 : 10
3017 : 161
3011 : 33
4633 : 3
1003 : 3
1100 : 1
1102 : 1
1101 : 1
1025 : 6
4634 : 3
--------------------2019-08-08 4:17:55----------------
81 : 2
3013 : 175
205 : 3
1010 : 10
1011 : 13
3017 : 156
3011 : 14
4633 : 1
1032 : 6
1100 : 2
1102 : 2
4464 : 1
1101 : 2
1031 : 3
1025 : 1
4634 : 4
1026 : 2
1030 : 2
--------------------2019-08-08 4:22:55----------------
1006 : 6
3013 : 140
205 : 3
1010 : 13
1011 : 19
3017 : 173
3011 : 18
4633 : 3
3010 : 2
1003 : 3
1100 : 5
1104 : 1
1102 : 1
4629 : 1
4464 : 1
1101 : 4
1031 : 1
1106 : 1
1025 : 5
4634 : 2
3018 : 4
3019 : 5
3024 : 8
3025 : 3
1026 : 3
1030 : 2
1001 : 3
--------------------2019-08-08 4:27:55----------------
4017 : 3
1018 : 3
81 : 3
1006 : 1
3013 : 247
205 : 9
1050 : 3
1010 : 12
1011 : 20
3017 : 241
3011 : 51
4633 : 2
1032 : 1
1009 : 5
1000 : 1
1100 : 1
1104 : 1
1102 : 1
4464 : 1
1115 : 1
1101 : 3
1031 : 2
4634 : 1
3018 : 56
1012 : 2
1013 : 2
3019 : 84
3024 : 89
3025 : 19
1001 : 50
--------------------2019-08-08 4:32:55----------------
4004 : 1
4017 : 8
1018 : 8
81 : 8
1006 : 2
3013 : 293
205 : 8
1050 : 8
1010 : 10
1011 : 22
3017 : 243
3011 : 38
4633 : 2
3010 : 2
1009 : 7
1100 : 10
1104 : 1
4629 : 2
1014 : 6
1015 : 1
3018 : 59
3019 : 49
3024 : 130
3025 : 20
1001 : 34
--------------------2019-08-08 4:37:56----------------
3013 : 326
205 : 11
3017 : 329
3011 : 123
3010 : 9
1003 : 1
1004 : 1
1105 : 4
1108 : 7
3018 : 57
3019 : 51
3024 : 116
3025 : 22
1001 : 36
--------------------2019-08-08 4:42:56----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
1006 : 4
3013 : 246
205 : 7
1050 : 1
1010 : 11
1011 : 18
3017 : 260
3011 : 49
4633 : 2
3010 : 2
1032 : 3
1009 : 1
1000 : 1
1100 : 10
1115 : 4
1031 : 3
1014 : 10
1015 : 3
4041 : 1
3018 : 57
3019 : 69
3024 : 100
3025 : 20
1001 : 35
--------------------2019-08-08 4:47:56----------------
1006 : 10
3013 : 280
205 : 8
1011 : 1
3017 : 316
3011 : 55
1100 : 6
4629 : 4
4464 : 1
3018 : 59
3019 : 67
3024 : 108
3025 : 16
1001 : 79
--------------------2019-08-08 4:52:56----------------
3013 : 213
205 : 9
3017 : 349
3011 : 44
4464 : 1
3018 : 57
3019 : 80
3024 : 89
3025 : 21
1001 : 23
--------------------2019-08-08 4:57:56----------------
3013 : 414
205 : 11
3017 : 330
3011 : 42
4464 : 1
3018 : 58
3019 : 59
3024 : 114
3025 : 21
1001 : 30
--------------------2019-08-08 5:02:56----------------
3013 : 330
205 : 8
3017 : 310
3011 : 52
3018 : 61
3019 : 96
3024 : 87
3025 : 16
1001 : 23
--------------------2019-08-08 5:07:56----------------
3013 : 320
205 : 9
3017 : 311
3011 : 59
3018 : 56
3019 : 73
3024 : 93
3025 : 21
1001 : 34
--------------------2019-08-08 5:12:56----------------
3013 : 288
205 : 11
3017 : 348
3011 : 127
4464 : 1
3018 : 56
3019 : 71
3024 : 97
3025 : 19
1001 : 22
--------------------2019-08-08 5:17:56----------------
3013 : 292
205 : 10
3017 : 302
3011 : 268
4464 : 1
3018 : 58
3019 : 85
3024 : 93
3025 : 21
1001 : 22
--------------------2019-08-08 5:22:56----------------
3013 : 360
205 : 10
3017 : 353
3011 : 39
4464 : 1
3018 : 53
3019 : 37
3024 : 122
3025 : 22
1001 : 27
--------------------2019-08-08 5:27:56----------------
3013 : 486
205 : 11
3017 : 315
3011 : 57
4464 : 1
3018 : 55
3019 : 76
3024 : 84
3025 : 20
1001 : 27
--------------------2019-08-08 5:32:56----------------
3013 : 322
205 : 10
3017 : 325
3011 : 45
3018 : 58
3019 : 99
3024 : 78
3025 : 19
1001 : 24
--------------------2019-08-08 5:37:56----------------
3013 : 412
205 : 10
3017 : 325
3011 : 109
