--------------------2019-08-06 0:02:15----------------
4004 : 1
4017 : 2
1018 : 2
81 : 11
1006 : 23
3013 : 454
205 : 14
1050 : 5
1010 : 10
1011 : 14
3017 : 353
3011 : 118
4633 : 4
4418 : 4
3010 : 73
1009 : 1
3030 : 16
1000 : 10
1100 : 9
1104 : 1
1102 : 1
1051 : 1
1115 : 3
1105 : 7
1101 : 1
1031 : 4
1014 : 29
1109 : 1
1106 : 1
4419 : 2
4421 : 7
4426 : 6
3018 : 103
3019 : 144
3024 : 158
3025 : 30
1001 : 54
--------------------2019-08-06 0:07:15----------------
4004 : 2
4017 : 2
1018 : 2
81 : 8
1006 : 94
3013 : 585
205 : 19
1050 : 4
1010 : 23
1011 : 32
3017 : 407
3011 : 178
4633 : 8
4418 : 3
3010 : 30
1032 : 4
1003 : 9
1009 : 1
3030 : 23
1000 : 20
1046 : 7
1100 : 16
1104 : 20
1102 : 8
1051 : 1
4629 : 8
1105 : 6
1101 : 2
1031 : 6
1014 : 12
1015 : 2
1109 : 1
4421 : 1
4426 : 2
3018 : 108
3019 : 146
3024 : 220
3025 : 38
3014 : 3
1271 : 2
1001 : 99
--------------------2019-08-06 0:12:15----------------
81 : 2
1006 : 53
3013 : 598
205 : 15
82 : 1
3202 : 1
1050 : 1
1010 : 26
1011 : 42
3017 : 393
3011 : 82
4633 : 5
3010 : 8
1032 : 4
1003 : 4
3030 : 29
1000 : 2
1100 : 1
1104 : 1
1102 : 1
1051 : 1
4464 : 2
1115 : 4
1105 : 14
1101 : 1
1031 : 4
1060 : 1
4460 : 2
4634 : 1
3018 : 129
3019 : 194
3024 : 184
3025 : 41
1271 : 2
1001 : 27
--------------------2019-08-06 0:17:15----------------
81 : 5
1006 : 61
3013 : 538
205 : 15
82 : 1
3202 : 1
1050 : 1
1010 : 11
1011 : 26
3017 : 424
3011 : 138
4633 : 3
3010 : 25
3030 : 21
1000 : 2
1104 : 5
1051 : 1
4629 : 7
4464 : 2
1115 : 2
1105 : 6
1101 : 1
1031 : 1
4416 : 1
3018 : 109
3019 : 137
3024 : 193
3025 : 38
3014 : 7
1271 : 4
1001 : 72
--------------------2019-08-06 0:22:16----------------
81 : 7
1006 : 12
3013 : 695
205 : 14
82 : 2
3202 : 2
1050 : 1
1010 : 12
1011 : 25
3017 : 260
3011 : 82
4633 : 3
4418 : 3
3010 : 3
1003 : 3
3030 : 6
1000 : 10
1100 : 5
1104 : 7
4629 : 9
4464 : 1
1115 : 3
1105 : 1
1101 : 14
1031 : 2
4421 : 5
4634 : 2
3018 : 65
3019 : 110
3024 : 82
3025 : 25
1001 : 60
--------------------2019/8/6 0:27:16----------------
4004 : 1
4017 : 1
1018 : 1
81 : 8
1006 : 7
3013 : 258
205 : 6
82 : 5
3202 : 5
1050 : 1
1010 : 40
1011 : 53
3017 : 167
3011 : 54
4633 : 5
4418 : 5
3010 : 3
1032 : 23
3030 : 1
1000 : 18
1100 : 1
1102 : 1
1115 : 2
1031 : 4
1014 : 9
4634 : 2
3018 : 65
1116 : 1
3019 : 76
3024 : 111
3025 : 23
1001 : 20
--------------------2019/8/6 0:32:16----------------
4004 : 2
4017 : 2
1018 : 2
81 : 5
1006 : 20
3013 : 502
205 : 12
82 : 5
3202 : 5
1050 : 1
1010 : 24
1011 : 39
3017 : 301
3011 : 71
4633 : 6
4418 : 9
3010 : 5
1032 : 1
4012 : 1
1003 : 4
3030 : 2
1000 : 3
1104 : 28
1051 : 1
4464 : 2
1105 : 2
1101 : 1
1031 : 5
545 : 2
4426 : 4
4460 : 4
3018 : 64
3019 : 92
3024 : 113
3025 : 19
3014 : 5
1001 : 40
--------------------2019/8/6 0:37:16----------------
4004 : 1
4017 : 1
1018 : 1
81 : 6
1006 : 23
3013 : 523
205 : 14
1050 : 1
1010 : 31
1011 : 43
3017 : 295
3011 : 65
4633 : 4
4418 : 1
3010 : 3
1032 : 2
1003 : 5
1009 : 1
3030 : 13
1000 : 3
1110 : 1
1100 : 1
1104 : 1
4629 : 2
1115 : 1
1105 : 1
1031 : 1
545 : 1
4039 : 1
4421 : 2
3018 : 86
1012 : 1
1013 : 1
3019 : 130
3024 : 127
3025 : 30
3014 : 43
1001 : 33
--------------------2019/8/6 0:42:16----------------
4017 : 1
1018 : 1
81 : 5
1006 : 7
3013 : 489
205 : 12
82 : 8
3202 : 8
1050 : 2
1010 : 19
1011 : 37
3017 : 255
3011 : 125
4633 : 1
4418 : 2
3010 : 2
1032 : 5
4012 : 1
1003 : 3
1009 : 1
3030 : 1
1000 : 2
1110 : 2
1100 : 8
1104 : 2
4629 : 6
4464 : 2
1115 : 3
1105 : 1
1101 : 1
1031 : 6
4610 : 1
4426 : 1
3018 : 106
3019 : 133
3024 : 184
3025 : 32
1001 : 49
--------------------2019/8/6 0:47:16----------------
4004 : 2
4017 : 2
1018 : 2
81 : 3
1006 : 11
3013 : 96
205 : 3
1050 : 1
1010 : 8
1011 : 9
3017 : 106
3011 : 31
4633 : 1
4418 : 2
1032 : 1
1009 : 2
3030 : 1
1104 : 1
1102 : 1
4464 : 1
1105 : 1
1031 : 1
3018 : 19
3019 : 42
3024 : 20
3025 : 9
1001 : 2
--------------------2019/8/6 0:52:16----------------
