--------------------2019-08-17 0:04:12----------------
1101 : 1
1106 : 1
3018 : 53
3019 : 68
3024 : 101
3025 : 19
3013 : 154
3017 : 198
1011 : 2
3011 : 74
1001 : 61
81 : 3
205 : 6
1010 : 1
4633 : 1
1105 : 3
4629 : 3
1006 : 24
1108 : 4
3010 : 10
1000 : 7
1115 : 2
1104 : 19
4464 : 2
--------------------2019-08-17 0:09:12----------------
3018 : 51
3019 : 63
3024 : 82
3025 : 19
3013 : 254
3017 : 203
1011 : 11
3011 : 54
1001 : 9
81 : 2
205 : 7
1010 : 8
4633 : 1
1105 : 4
1108 : 5
3010 : 2
1102 : 1
1104 : 3
3030 : 3
4464 : 1
--------------------2019-08-17 0:14:12----------------
4634 : 3
3018 : 52
3019 : 56
3024 : 105
3025 : 23
3013 : 297
3017 : 128
1011 : 34
3011 : 46
81 : 6
205 : 7
1010 : 17
4633 : 2
4629 : 4
1006 : 2
1100 : 1
1031 : 3
--------------------2019/8/17 0:19:12----------------
1101 : 2
1032 : 2
3018 : 51
3019 : 52
3024 : 106
3025 : 23
3013 : 287
3017 : 160
1011 : 15
3011 : 48
1001 : 15
4004 : 1
4017 : 1
1018 : 1
81 : 3
205 : 7
1010 : 10
4633 : 4
1105 : 1
1108 : 3
3010 : 1
1115 : 2
1031 : 7
--------------------2019/8/17 0:24:13----------------
82 : 2
3202 : 2
1101 : 2
3018 : 29
3019 : 50
3024 : 33
3025 : 16
3013 : 251
3017 : 114
1011 : 27
3011 : 43
1001 : 9
81 : 1
1050 : 1
205 : 5
1010 : 23
4633 : 2
1105 : 1
4629 : 1
1006 : 16
1108 : 9
1100 : 6
1000 : 4
1104 : 5
3030 : 1
--------------------2019/8/17 0:29:13----------------
1101 : 5
3018 : 38
3019 : 86
3024 : 22
3025 : 16
3013 : 428
3017 : 154
1011 : 41
3011 : 50
1001 : 29
4004 : 1
4017 : 1
1018 : 1
81 : 1
1050 : 1
205 : 8
1010 : 27
4633 : 3
1105 : 3
4629 : 3
1006 : 23
1108 : 6
3010 : 2
1100 : 1
1000 : 2
1104 : 1
3030 : 4
1031 : 2
--------------------2019/8/17 0:34:13----------------
1109 : 2
3018 : 47
3019 : 33
3024 : 89
3025 : 24
3013 : 440
3017 : 294
1011 : 6
3011 : 86
1001 : 108
4017 : 1
1018 : 1
81 : 1
1050 : 1
205 : 10
1010 : 2
4633 : 2
1105 : 4
1006 : 6
1108 : 21
3010 : 10
1000 : 1
1115 : 2
1009 : 1
4464 : 1
--------------------2019/8/17 0:39:13----------------
3018 : 50
3019 : 29
3024 : 113
3025 : 19
3013 : 418
3017 : 378
1011 : 1
3011 : 91
1001 : 126
205 : 10
1010 : 1
4633 : 1
1105 : 2
1006 : 2
1108 : 17
3010 : 2
1000 : 2
1115 : 13
--------------------2019/8/17 0:44:13----------------
3018 : 21
3019 : 27
3024 : 26
3025 : 18
3013 : 566
3017 : 384
1011 : 5
3011 : 60
1001 : 60
205 : 12
1010 : 1
4633 : 2
1105 : 3
1006 : 3
1108 : 11
1003 : 1
3010 : 1
1000 : 1
1115 : 3
--------------------2019/8/17 0:49:13----------------
3018 : 37
3019 : 39
3024 : 70
3025 : 21
3013 : 433
3017 : 334
1011 : 3
3011 : 77
1001 : 93
4017 : 4
1018 : 4
81 : 4
1050 : 1
205 : 10
1010 : 3
4633 : 2
1006 : 1
1003 : 7
1100 : 2
1102 : 2
1000 : 9
1115 : 2
1009 : 4
--------------------2019/8/17 0:54:13----------------
3018 : 56
3019 : 11
3024 : 134
3025 : 19
3013 : 454
3017 : 288
3014 : 23
1011 : 17
3011 : 89
1001 : 120
4017 : 1
1018 : 1
81 : 4
1050 : 1
205 : 11
1010 : 7
4633 : 1
1006 : 5
1003 : 1
1000 : 3
1115 : 2
1009 : 1
--------------------2019/8/17 0:59:13----------------
545 : 1
3018 : 53
3019 : 51
3024 : 114
3025 : 17
3013 : 356
3017 : 286
3014 : 1
1011 : 8
3011 : 54
1001 : 72
81 : 3
205 : 9
1010 : 7
4633 : 1
1006 : 5
1003 : 1
1100 : 5
1000 : 2
1115 : 5
1104 : 3
3030 : 1
1014 : 9
4464 : 1
--------------------2019/8/17 1:04:13----------------
1110 : 1
82 : 3
3202 : 3
3018 : 46
3019 : 47
3024 : 75
3025 : 22
3013 : 437
3017 : 292
3014 : 54
1011 : 5
3011 : 135
1001 : 64
4017 : 1
1018 : 1
81 : 1
1050 : 1
205 : 10
1010 : 2
4633 : 3
1003 : 1
1115 : 2
3030 : 1
1046 : 1
1048 : 1
1009 : 1
4464 : 2
--------------------2019/8/17 1:09:13----------------
82 : 2
3202 : 2
1032 : 1
3018 : 37
3019 : 19
3024 : 83
3025 : 15
4539 : 1
4631 : 1
4525 : 1
4534 : 1
3013 : 303
3017 : 190
1011 : 12
3011 : 61
1001 : 57
81 : 1
205 : 8
1010 : 6
1006 : 6
1000 : 1
3030 : 13
--------------------2019/8/17 1:14:13----------------
82 : 1
3202 : 1
1032 : 8
1025 : 5
3018 : 13
3019 : 17
3024 : 29
3025 : 8
1026 : 7
1030 : 5
3013 : 170
3017 : 155
3014 : 69
1011 : 8
3011 : 27
1001 : 22
4017 : 1
1018 : 1
81 : 2
1050 : 1
205 : 6
1010 : 7
4633 : 2
4629 : 1
1003 : 5
3010 : 1
1000 : 4
3030 : 10
1009 : 1
--------------------2019/8/17 1:19:13----------------
82 : 1
3202 : 1
1051 : 1
1101 : 2
1032 : 13
1025 : 1
1103 : 1
4634 : 4
3018 : 3
3019 : 12
3024 : 6
3025 : 2
1026 : 6
3013 : 183
3017 : 156
1011 : 72
3011 : 25
1001 : 26
4017 : 1
1018 : 1
81 : 7
1050 : 1
205 : 3
1010 : 25
4633 : 5
3010 : 1
1100 : 1
1102 : 1
1000 : 2
1009 : 1
--------------------2019/8/17 1:24:13----------------
1101 : 6
1106 : 1
1032 : 2
1025 : 4
1103 : 1
4634 : 1
1026 : 13
1030 : 6
3013 : 101
3017 : 153
1011 : 144
3011 : 26
1001 : 29
81 : 7
205 : 3
1010 : 23
4633 : 1
1105 : 3
1006 : 2
1108 : 5
1100 : 14
1102 : 7
1115 : 1
1031 : 18
1048 : 1
--------------------2019/8/17 1:29:13----------------
1101 : 3
1025 : 2
4634 : 1
3018 : 32
3019 : 36
3024 : 53
3025 : 14
1026 : 3
1030 : 4
3013 : 335
3017 : 219
1011 : 22
3011 : 58
1001 : 75
81 : 2
205 : 6
1010 : 17
4633 : 3
1105 : 4
4629 : 1
1006 : 27
1108 : 6
1003 : 4
3010 : 2
1100 : 3
1102 : 2
1000 : 3
1115 : 4
1104 : 38
3030 : 1
1031 : 1
4464 : 1
--------------------2019/8/17 1:34:13----------------
1004 : 1
1101 : 2
3018 : 35
3019 : 22
3024 : 73
3025 : 22
3013 : 320
3017 : 213
1011 : 44
3011 : 64
1001 : 117
81 : 4
205 : 9
1010 : 9
4633 : 1
