--------------------2019-07-18 0:03:52----------------
81 : 1
3013 : 122
205 : 2
1006 : 7
1010 : 17
3010 : 4
3011 : 21
1003 : 1
3030 : 3
1000 : 13
1001 : 12
3017 : 16
1046 : 5
1048 : 7
1011 : 22
4633 : 1
1100 : 1
82 : 4
3202 : 4
1101 : 1
--------------------2019-07-18 0:08:52----------------
81 : 4
3013 : 60
205 : 1
1006 : 29
1010 : 6
3010 : 7
3011 : 18
1003 : 1
1000 : 37
1001 : 9
3017 : 59
1046 : 9
1048 : 12
1011 : 14
1100 : 2
1014 : 4
1015 : 1
--------------------2019-07-18 0:13:52----------------
3013 : 54
205 : 1
3010 : 3
3011 : 4
1009 : 1
1000 : 2
3017 : 15
4633 : 1
82 : 1
3202 : 1
--------------------2019-07-18 0:18:52----------------
3013 : 30
205 : 1
3011 : 3
1001 : 2
3017 : 35
4629 : 1
--------------------2019-07-18 0:23:52----------------
81 : 1
3013 : 24
205 : 1
1006 : 2
3010 : 1
3011 : 2
3017 : 64
4633 : 1
--------------------2019-07-18 0:28:53----------------
3013 : 2
205 : 1
3010 : 3
3011 : 1
1003 : 1
3017 : 114
--------------------2019-07-18 0:30:13----------------
3017 : 17
--------------------2019-07-18 0:31:02----------------
--------------------2019-07-18 0:37:53----------------
4004 : 4
4017 : 3
1018 : 3
81 : 6
1050 : 2
3013 : 83
205 : 3
82 : 6
3202 : 6
1006 : 3
3017 : 30
1100 : 1
1104 : 1
3011 : 29
3014 : 3
1000 : 8
1001 : 12
3030 : 5
1010 : 2
1011 : 3
1032 : 2
4633 : 1
1105 : 2
1108 : 1
--------------------2019/7/18 0:42:53----------------
4017 : 2
1018 : 2
81 : 6
1050 : 5
3013 : 341
205 : 7
82 : 5
3202 : 5
1006 : 5
3017 : 82
1100 : 3
1104 : 7
3011 : 127
1000 : 5
1001 : 661
3030 : 22
4633 : 2
1105 : 4
1108 : 2
3010 : 7
1003 : 8
1009 : 1
1046 : 1
1102 : 3
1051 : 2
4629 : 3
1060 : 1
--------------------2019/7/18 0:47:54----------------
81 : 1
3013 : 214
205 : 1
82 : 4
3202 : 4
1006 : 60
3017 : 29
3011 : 19
1001 : 39
3030 : 3
1010 : 12
1011 : 29
4633 : 2
1003 : 3
1046 : 4
1048 : 27
4629 : 1
1115 : 1
--------------------2019/7/18 0:52:54----------------
3013 : 102
205 : 4
3017 : 173
3011 : 7
1010 : 5
1011 : 3
4633 : 1
1115 : 1
1031 : 9
--------------------2019/7/18 0:57:54----------------
3013 : 95
205 : 2
3017 : 167
3011 : 5
--------------------2019/7/18 1:02:54----------------
81 : 1
3013 : 92
205 : 3
1006 : 1
3017 : 211
3011 : 2
1000 : 3
1010 : 10
1011 : 18
3010 : 2
1003 : 1
1014 : 12
1015 : 1
--------------------2019/7/18 1:07:54----------------
3013 : 41
205 : 3
1006 : 7
3017 : 140
3011 : 29
1000 : 7
1001 : 2
1010 : 3
1011 : 2
1105 : 1
3010 : 7
1060 : 1
--------------------2019/7/18 1:12:54----------------
1050 : 3
3013 : 21
205 : 1
1006 : 7
3017 : 163
1104 : 3
3011 : 8
3030 : 5
1105 : 5
3010 : 7
1003 : 1
1051 : 1
4464 : 1
--------------------2019/7/18 1:17:54----------------
3013 : 52
205 : 2
1006 : 5
3017 : 101
3011 : 16
3030 : 10
1105 : 4
3010 : 15
--------------------2019/7/18 1:22:54----------------
1050 : 4
3013 : 36
205 : 2
1006 : 14
3017 : 153
3011 : 12
1000 : 1
1001 : 27
3030 : 4
1105 : 4
3010 : 15
1051 : 1
--------------------2019/7/18 1:27:55----------------
4017 : 1
1018 : 1
81 : 2
1050 : 1
3013 : 49
205 : 2
1006 : 3
3017 : 46
3011 : 29
1000 : 4
3030 : 3
1010 : 3
1011 : 7
4633 : 1
3010 : 11
1009 : 1
--------------------2019/7/18 1:32:55----------------
81 : 1
1050 : 4
3013 : 10
205 : 1
1006 : 6
3017 : 90
