--------------------2019-08-24 0:03:46----------------
4004 : 1
4017 : 1
1018 : 1
81 : 7
4633 : 3
3013 : 433
205 : 16
3011 : 116
1010 : 40
1011 : 55
1006 : 12
4629 : 1
1050 : 2
3017 : 335
1108 : 2755
1105 : 5
1001 : 66
4418 : 2
3014 : 165
1003 : 89
3010 : 8
1000 : 33
1115 : 4
1104 : 2
82 : 2
3202 : 2
3025 : 53
3019 : 266
3024 : 66
3018 : 101
1109 : 2
3002 : 22
--------------------2019-08-24 0:08:46----------------
81 : 2
4633 : 5
3013 : 533
205 : 15
3011 : 94
1010 : 24
1011 : 50
1006 : 77
1050 : 1
3017 : 328
1108 : 2782
1105 : 7
1001 : 58
4418 : 1
4426 : 1
1103 : 1
3014 : 185
1003 : 83
3010 : 7
1100 : 11
1102 : 4
1000 : 8
1115 : 4
1104 : 14
3030 : 1
1031 : 2
1009 : 1
4464 : 1
1110 : 1
1060 : 2
1101 : 4
82 : 3
3202 : 3
3025 : 51
3019 : 334
3024 : 69
3018 : 140
3002 : 15
--------------------2019/8/24 0:13:46----------------
4004 : 1
4017 : 2
1018 : 2
81 : 2
4633 : 5
3013 : 465
205 : 13
3011 : 73
1010 : 46
1011 : 37
1006 : 8
1050 : 40
3017 : 275
1108 : 2763
1105 : 1
1001 : 9
3014 : 190
1003 : 96
3010 : 5
1100 : 9
1102 : 1
1104 : 3
1046 : 2
1048 : 1
1009 : 2
82 : 1
3202 : 1
1051 : 1
1106 : 1
3025 : 29
3019 : 156
3024 : 37
3018 : 68
4039 : 1
3002 : 13
--------------------2019/8/24 0:18:46----------------
81 : 3
4633 : 1
3013 : 377
205 : 11
3011 : 96
1010 : 3
1011 : 5
1006 : 2
4629 : 1
3017 : 326
1108 : 2626
1001 : 81
1103 : 1
3014 : 183
1003 : 105
1100 : 2
1102 : 7
1000 : 23
1104 : 38
4464 : 1
1101 : 1
3025 : 17
3019 : 64
3024 : 39
3018 : 34
3002 : 10
--------------------2019/8/24 0:23:46----------------
81 : 6
4633 : 2
3013 : 474
205 : 10
3011 : 80
1010 : 7
1011 : 17
1006 : 7
3017 : 268
1108 : 2747
1001 : 41
3014 : 145
1003 : 40
1100 : 1
1000 : 17
1031 : 16
3025 : 18
3019 : 72
3024 : 64
3018 : 41
1004 : 1
3002 : 10
--------------------2019/8/24 0:28:47----------------
81 : 1
4633 : 6
3013 : 417
205 : 12
3011 : 67
1010 : 20
1011 : 39
1006 : 4
3017 : 251
1108 : 2747
1001 : 27
3014 : 199
1003 : 71
1000 : 10
1031 : 2
4464 : 1
3025 : 17
3019 : 37
3024 : 57
3018 : 35
3002 : 9
--------------------2019/8/24 0:33:47----------------
81 : 2
4633 : 2
3013 : 484
205 : 8
3011 : 96
1010 : 8
1011 : 15
1006 : 8
3017 : 239
1108 : 2776
1105 : 3
1001 : 62
4418 : 1
3014 : 16
1003 : 10
3010 : 1
1000 : 21
1115 : 4
1104 : 22
3030 : 1
1031 : 2
1046 : 2
1048 : 2
4464 : 1
3025 : 34
3019 : 83
3024 : 56
3018 : 45
3002 : 21
--------------------2019/8/24 0:38:47----------------
4004 : 2
4017 : 2
1018 : 2
81 : 7
4633 : 4
3013 : 442
205 : 14
3011 : 79
1010 : 11
1011 : 25
1006 : 32
1050 : 2
3017 : 270
1108 : 2778
1105 : 2
1001 : 50
3014 : 228
1003 : 51
3010 : 4
1100 : 28
1102 : 2
1000 : 19
1115 : 2
1104 : 41
1014 : 26
1009 : 2
1032 : 5
3025 : 27
3019 : 96
3024 : 82
3018 : 66
4039 : 2
3002 : 17
--------------------2019/8/24 0:43:47----------------
4004 : 2
4017 : 3
1018 : 3
81 : 4
4633 : 1
3013 : 434
205 : 13
3011 : 88
1010 : 47
1011 : 12
1006 : 38
4629 : 2
1050 : 2
3017 : 278
1108 : 2766
1105 : 3
1001 : 48
4418 : 2
4419 : 1
4421 : 5
1025 : 1
4424 : 1
4426 : 5
3014 : 227
1003 : 53
3010 : 4
1100 : 7
1102 : 2
1000 : 12
1115 : 4
1104 : 77
3030 : 2
1009 : 3
1032 : 1
1101 : 3
3025 : 27
3019 : 117
3024 : 89
3018 : 63
4039 : 1
3002 : 16
--------------------2019/8/24 0:48:47----------------
4004 : 1
4017 : 1
1018 : 1
81 : 6
4633 : 3
3013 : 524
205 : 12
3011 : 98
1010 : 27
1011 : 30
1006 : 7
1050 : 2
3017 : 297
1108 : 2775
1001 : 66
4460 : 2
4461 : 5
4462 : 5
3014 : 236
1003 : 3
3010 : 3
1000 : 26
1115 : 3
1104 : 4
3030 : 6
4464 : 1
1060 : 2
4634 : 9
3025 : 27
3019 : 94
3024 : 44
3018 : 45
4039 : 1
3002 : 17
--------------------2019/8/24 0:53:47----------------
4017 : 1
1018 : 1
81 : 6
4633 : 3
3013 : 501
205 : 13
3011 : 100
1010 : 15
1011 : 14
1006 : 3
1050 : 1
3017 : 282
1108 : 2758
1001 : 51
3014 : 218
3010 : 1
1100 : 7
1102 : 2
1000 : 16
1104 : 5
3030 : 4
1031 : 1
1014 : 5
1101 : 1
1015 : 2
82 : 2
3202 : 2
3025 : 28
3019 : 50
3024 : 72
3018 : 42
4031 : 2
1109 : 1
4041 : 2
3002 : 15
--------------------2019/8/24 0:58:47----------------
81 : 4
4633 : 3
3013 : 576
205 : 15
3011 : 98
1010 : 16
1011 : 21
1006 : 6
1050 : 1
3017 : 324
1108 : 2778
1001 : 54
3014 : 197
1003 : 1
3010 : 4
1100 : 7
1102 : 1
1000 : 22
1115 : 4
1104 : 9
3030 : 9
1031 : 1
4464 : 1
3025 : 24
3019 : 83
3024 : 65
3018 : 57
3002 : 19
--------------------2019/8/24 1:03:47----------------
81 : 1
4633 : 2
3013 : 404
205 : 13
3011 : 79
1010 : 4
1011 : 71
1006 : 42
3017 : 370
1108 : 2754
1001 : 26
1103 : 1
3014 : 225
1003 : 2
3010 : 5
1100 : 40
1102 : 6
1000 : 1
1115 : 2
1104 : 9
3030 : 7
1048 : 1
1101 : 1
82 : 3
3202 : 3
3025 : 22
3019 : 76
3024 : 85
3018 : 50
3002 : 16
--------------------2019/8/24 1:08:47----------------
81 : 1
4633 : 4
3013 : 466
205 : 13
3011 : 95
1010 : 7
1011 : 27
1006 : 10
3017 : 265
1108 : 2792
1105 : 1
1001 : 91
3014 : 201
3010 : 5
1100 : 1
1102 : 2
1000 : 2
1104 : 6
3030 : 1
1060 : 1
82 : 1
3202 : 1
3025 : 18
3019 : 227
3024 : 60
3018 : 41
3002 : 14
--------------------2019/8/24 1:13:47----------------
81 : 1
4633 : 5
3013 : 372
205 : 14
3011 : 89
1010 : 11
1011 : 30
1006 : 14
3017 : 288
1108 : 2785
1105 : 1
1001 : 23
3014 : 245
3010 : 11
1000 : 3
1115 : 3
1104 : 32
1031 : 5
4464 : 1
3025 : 32
3019 : 184
3024 : 45
3018 : 76
3002 : 20
--------------------2019/8/24 1:18:47----------------
81 : 1
4633 : 2
3013 : 435
205 : 10
3011 : 77
1010 : 4
1011 : 18
1006 : 9
3017 : 267
1108 : 2760
1105 : 1
1001 : 31
3014 : 82
3010 : 5
1000 : 17
1115 : 1
1104 : 10
3030 : 1
4464 : 2
3025 : 20
3019 : 99
3024 : 38
3018 : 39
3002 : 13
--------------------2019/8/24 1:23:47----------------
4017 : 1
1018 : 1
81 : 1
3013 : 200
205 : 13
3011 : 84
1011 : 1
1006 : 90
4629 : 2
1050 : 1
3017 : 338
1108 : 2771
1001 : 27
3014 : 245
1003 : 1
3010 : 5
1000 : 6
1115 : 5
1104 : 125
1009 : 1
3025 : 23
3019 : 229
3024 : 70
3018 : 46
3002 : 9
--------------------2019/8/24 1:28:47----------------
81 : 1
4633 : 1
3013 : 566
205 : 11
3011 : 106
1010 : 2
1011 : 26
1006 : 16
1050 : 1
3017 : 240
1108 : 2747
1001 : 34
1103 : 1
3014 : 212
3010 : 3
1100 : 6
1000 : 9
1115 : 2
3030 : 1
4464 : 1
1051 : 1
3025 : 11
3019 : 41
3024 : 24
3018 : 21
3002 : 9
--------------------2019/8/24 1:33:47----------------
81 : 2
3013 : 501
205 : 13
3011 : 66
1010 : 1
1011 : 49
1006 : 42
3017 : 318
