--------------------2019-09-07 0:02:35----------------
3002 : 21
3013 : 549
3011 : 126
1011 : 7
3014 : 649
1001 : 35
3017 : 646
4004 : 1
4017 : 1
1018 : 1
81 : 5
205 : 24
3018 : 129
3010 : 13
1010 : 4
1003 : 157
1006 : 59
3025 : 45
3019 : 251
3030 : 18
1115 : 5
3024 : 92
4464 : 1
--------------------2019-09-07 0:07:35----------------
3002 : 13
3013 : 661
3011 : 265
1011 : 46
3014 : 593
1001 : 30
3017 : 545
4004 : 1
4017 : 1
1018 : 1
81 : 4
205 : 28
3018 : 133
3010 : 7
1010 : 14
4633 : 3
1003 : 128
1006 : 60
3025 : 45
3019 : 327
3030 : 29
4629 : 7
1115 : 5
1031 : 3
1046 : 1
3024 : 154
1000 : 2
4430 : 1
4464 : 4
--------------------2019-09-07 0:12:35----------------
1032 : 1
4039 : 1
545 : 2
3002 : 13
3013 : 1064
3011 : 111
1011 : 40
3014 : 330
1001 : 26
3017 : 581
4539 : 1
4631 : 1
4525 : 1
4004 : 1
4017 : 1
1018 : 1
81 : 7
205 : 25
3018 : 133
3010 : 16
1010 : 8
4633 : 3
1003 : 94
1006 : 72
3025 : 42
3019 : 228
3030 : 12
4629 : 37
1115 : 4
1031 : 4
3024 : 145
1009 : 2
4464 : 2
--------------------2019-09-07 0:17:35----------------
3002 : 17
3013 : 757
3011 : 95
1011 : 2
3014 : 549
1001 : 28
3017 : 679
4539 : 1
4631 : 1
4525 : 1
4004 : 2
4017 : 1
1018 : 1
81 : 2
205 : 24
3018 : 126
3010 : 7
1003 : 120
1006 : 32
3025 : 37
3019 : 197
3030 : 12
4629 : 13
1115 : 3
3024 : 169
1000 : 1
4430 : 2
--------------------2019/9/7 0:22:35----------------
82 : 3
3202 : 1
4041 : 1
4039 : 1
4416 : 1
3002 : 19
3013 : 1027
3011 : 287
1011 : 59
3014 : 487
1001 : 28
3017 : 603
4418 : 2
4539 : 1
4631 : 1
4525 : 1
4004 : 4
4017 : 4
1018 : 4
81 : 8
205 : 27
3018 : 104
3010 : 10
1010 : 34
4633 : 5
1003 : 133
1006 : 62
3025 : 31
3019 : 243
3030 : 12
4629 : 11
1115 : 2
1031 : 6
3024 : 56
1009 : 1
4464 : 3
--------------------2019/9/7 0:27:36----------------
4634 : 1
82 : 1
3202 : 1
3002 : 16
3013 : 1078
3011 : 158
1011 : 62
3014 : 533
