1	183.226.199.238	pta9c2910d9b6b88e2a4	幸运星	415	2019-08-31 23:15:22	2019-08-31 23:22:18	1	0
1	223.104.3.53	pt01b5d1b0865e898d11	小龙女	1065	2019-08-31 23:05:45	2019-08-31 23:23:30	1	0
1	223.104.3.53	pt41f4833a70de2b7cdb	颜箫吟	1097	2019-08-31 23:05:20	2019-08-31 23:23:38	1	0
1	121.10.56.209	ptd83cc3ef05dd0084c7	大圣归来	228	2019-08-31 23:20:14	2019-08-31 23:24:03	1	0
1	223.104.3.53	pt3716910749752b84a5	虞嘉年	1143	2019-08-31 23:05:21	2019-08-31 23:24:25	1	0
1	223.104.3.53	pt4dc308287fee047c81	易妙思	1123	2019-08-31 23:05:42	2019-08-31 23:24:26	1	0
1	223.104.3.53	pt26ce8ea33fe92932ef	韦玉泽	1148	2019-08-31 23:05:19	2019-08-31 23:24:27	1	0
1	223.104.3.53	pt1d831a4be6aad77eaa	印玉龙	1147	2019-08-31 23:05:20	2019-08-31 23:24:27	1	0
1	223.104.3.53	ptd3934acf860ec9a576	养馨荣	1144	2019-08-31 23:05:22	2019-08-31 23:24:27	1	0
1	223.104.3.53	pt3c1451ac1854959b84	昌成荫	1175	2019-08-31 23:05:18	2019-08-31 23:24:54	1	0
1	183.222.111.237	pt118735fa27332c6a70	张小哥	710	2019-08-31 23:14:50	2019-08-31 23:26:40	1	0
1	183.222.111.237	ptd83cc3ef05dd0084c7	大圣归来	142	2019-08-31 23:27:27	2019-08-31 23:29:50	1	0
