1	121.10.56.209	ptd83cc3ef05dd0084c7	大圣归来	4185	2019-08-31 21:50:23	2019-08-31 23:00:08	1	0
1	114.223.150.230	pte5fb94ea9137c4e9b3	我是小法师	4048	2019-08-31 21:52:40	2019-08-31 23:00:08	1	0
1	114.223.150.230	pt4370002785e3969796	天下无双	1688	2019-08-31 22:32:00	2019-08-31 23:00:08	1	0
1	183.148.174.190	pt413fa4eedceba03260	王鸿光	821	2019-08-31 22:46:27	2019-08-31 23:00:08	1	0
1	223.104.3.53	pt3c1451ac1854959b84	昌成荫	671	2019-08-31 22:48:57	2019-08-31 23:00:08	1	0
1	223.104.3.53	ptd3934acf860ec9a576	养馨荣	664	2019-08-31 22:49:03	2019-08-31 23:00:08	1	0
1	223.104.3.53	pt1d831a4be6aad77eaa	印玉龙	663	2019-08-31 22:49:05	2019-08-31 23:00:08	1	0
1	223.104.3.53	pt01b5d1b0865e898d11	小龙女	388	2019-08-31 22:53:39	2019-08-31 23:00:08	1	0
1	115.150.56.44	pt162fd8fc6adc3d3d8e	聆听心雨	349	2019-08-31 22:54:19	2019-08-31 23:00:08	1	0
1	111.32.156.87	pt0acc320005f552705c	无影剑	27594	2019-08-31 15:20:14	2019-08-31 23:00:08	1	0
1	221.11.103.164	pte92df58ef05a46281f	青楼满座	19617	2019-08-31 17:33:10	2019-08-31 23:00:08	1	0
1	223.104.3.53	pt26ce8ea33fe92932ef	韦玉泽	9774	2019-08-31 20:17:14	2019-08-31 23:00:08	1	0
1	223.104.3.53	pt3716910749752b84a5	虞嘉年	9772	2019-08-31 20:17:16	2019-08-31 23:00:08	1	0
1	223.104.3.53	pt41f4833a70de2b7cdb	颜箫吟	9068	2019-08-31 20:29:00	2019-08-31 23:00:08	1	0
1	183.222.111.237	pt118735fa27332c6a70	张小哥	7748	2019-08-31 20:50:59	2019-08-31 23:00:08	1	0
1	218.70.217.32	pta9c2910d9b6b88e2a4	幸运星	5706	2019-08-31 21:25:02	2019-08-31 23:00:08	1	0
1	183.148.174.190	pt413fa4eedceba03260	王鸿光	54	2019-08-31 23:01:39	2019-08-31 23:02:34	1	0
1	183.222.111.237	pt118735fa27332c6a70	张小哥	101	2019-08-31 23:01:56	2019-08-31 23:03:37	1	0
1	220.249.163.62	ptc5bb7bab684639cc36	大黑	280	2019-08-31 23:04:02	2019-08-31 23:08:42	1	0
