1	117.136.38.53	ptd576909c0cf210f8f0	沈成业	12668	2019-09-09 11:32:13	2019-09-09 15:03:22	1	0
1	117.136.38.53	ptf9a1496f0f0de9fd7c	宣清昶	12838	2019-09-09 11:30:21	2019-09-09 15:04:19	1	0
1	117.136.38.53	pt4dc308287fee047c81	易妙思	32	2019-09-09 15:03:46	2019-09-09 15:04:19	1	0
1	117.136.38.53	pt70d1fa5fcb5111fe5a	百里如风	13383	2019-09-09 11:21:16	2019-09-09 15:04:19	1	0
1	117.136.38.53	pt3c1451ac1854959b84	昌成荫	13392	2019-09-09 11:21:14	2019-09-09 15:04:26	1	0
1	117.136.38.53	pt0cf0929a9d43e157dc	国绍祺	13391	2019-09-09 11:21:15	2019-09-09 15:04:26	1	0
1	117.136.38.53	pt3716910749752b84a5	虞嘉年	13390	2019-09-09 11:21:15	2019-09-09 15:04:26	1	0
1	117.136.38.53	pt1d831a4be6aad77eaa	印玉龙	13388	2019-09-09 11:21:17	2019-09-09 15:04:26	1	0
1	117.136.38.53	ptd3934acf860ec9a576	养馨荣	13388	2019-09-09 11:21:18	2019-09-09 15:04:26	1	0
1	117.136.38.53	pt4c9d289634b5875303	贺兰依珊	13387	2019-09-09 11:21:19	2019-09-09 15:04:26	1	0
1	117.136.38.53	pt41f4833a70de2b7cdb	颜箫吟	12819	2019-09-09 11:30:47	2019-09-09 15:04:26	1	0
1	122.112.137.39	pt400ca4e7b7f3b14372	小小道士	2363	2019-09-09 14:29:10	2019-09-09 15:08:34	1	0
