1	112.96.112.253	pt87078602b74d52e6c7	¥´∆Ê	276	2019-08-28 21:35:24	2019-08-28 21:40:01	1	0
1	112.96.112.253	pt87078602b74d52e6c7	¥´∆Ê	204	2019-08-28 21:40:37	2019-08-28 21:44:01	1	0
1	175.23.38.206	pt22923fe80c409f96bb	’∂ªÍ	135	2019-08-28 21:41:45	2019-08-28 21:44:01	1	0
1	42.249.48.228	pt3faa4cafc334ac8484	…’øæ	613	2019-08-28 21:33:48	2019-08-28 21:44:01	1	0
1	183.222.109.24	pt0e5fa6b69da80597f2	Œ‚–∞	572	2019-08-28 21:34:29	2019-08-28 21:44:01	1	0
1	117.136.38.166	pt3c1451ac1854959b84	≤˝≥…“Ò	422	2019-08-28 21:36:59	2019-08-28 21:44:01	1	0
1	117.136.38.166	pt26ce8ea33fe92932ef	Œ§”Ò‘Û	422	2019-08-28 21:36:59	2019-08-28 21:44:01	1	0
1	117.136.38.166	pt0cf0929a9d43e157dc	π˙…‹Ï˜	421	2019-08-28 21:37:00	2019-08-28 21:44:01	1	0
1	117.136.38.166	pt1d831a4be6aad77eaa	”°”Ò¡˙	420	2019-08-28 21:37:01	2019-08-28 21:44:01	1	0
1	117.136.38.166	pt4c9d289634b5875303	∫ÿ¿º“¿…∫	415	2019-08-28 21:37:06	2019-08-28 21:44:01	1	0
1	117.136.38.166	ptd3934acf860ec9a576	—¯‹∞»Ÿ	414	2019-08-28 21:37:07	2019-08-28 21:44:01	1	0
1	117.136.38.166	pt3716910749752b84a5	”›ºŒƒÍ	413	2019-08-28 21:37:08	2019-08-28 21:44:01	1	0
1	117.136.38.166	pt70d1fa5fcb5111fe5a	∞Ÿ¿Ô»Á∑Á	413	2019-08-28 21:37:08	2019-08-28 21:44:01	1	0
1	117.136.38.166	ptf9a1496f0f0de9fd7c	–˚«ÂÍ∆	412	2019-08-28 21:37:09	2019-08-28 21:44:01	1	0
1	58.243.10.128	pt9d42b1714d8d66b218	∑Ω±„√Ê	397	2019-08-28 21:37:24	2019-08-28 21:44:01	1	0
1	42.249.48.228	pt3faa4cafc334ac8484	…’øæ	10	2019-08-28 21:44:52	2019-08-28 21:45:03	1	0
1	175.23.38.206	pt22923fe80c409f96bb	’∂ªÍ	3	2019-08-28 21:44:59	2019-08-28 21:45:03	1	0
