1	36.105.102.153	pt95fe2743fc93a42d76	æ¡ŒÈ∑°∆‚	1340	2019-09-04 15:50:25	2019-09-04 16:12:46	1	0
1	117.136.0.220	pt1d831a4be6aad77eaa	”°”Ò¡˙	8036	2019-09-04 13:59:26	2019-09-04 16:13:22	1	0
1	117.136.0.220	pt26ce8ea33fe92932ef	Œ§”Ò‘Û	8030	2019-09-04 13:59:31	2019-09-04 16:13:22	1	0
1	117.136.0.220	pt4c9d289634b5875303	∫ÿ¿º“¿…∫	8026	2019-09-04 13:59:37	2019-09-04 16:13:24	1	0
1	117.136.0.220	pt3c1451ac1854959b84	≤˝≥…“Ò	8041	2019-09-04 13:59:23	2019-09-04 16:13:24	1	0
1	117.136.0.220	pt3716910749752b84a5	”›ºŒƒÍ	8025	2019-09-04 13:59:39	2019-09-04 16:13:24	1	0
1	117.136.0.220	pt41f4833a70de2b7cdb	—’ÛÔ“˜	8024	2019-09-04 13:59:39	2019-09-04 16:13:24	1	0
1	117.136.0.220	ptd3934acf860ec9a576	—¯‹∞»Ÿ	8004	2019-09-04 13:59:59	2019-09-04 16:13:24	1	0
1	117.136.0.220	pt4dc308287fee047c81	“◊√ÓÀº	5855	2019-09-04 14:35:48	2019-09-04 16:13:24	1	0
1	117.136.0.220	pt0cf0929a9d43e157dc	π˙…‹Ï˜	8063	2019-09-04 13:59:32	2019-09-04 16:13:55	1	0
