1	171.214.198.7	pt0e5fa6b69da80597f2	淡陌青衫	238	2019-08-29 17:07:55	2019-08-29 17:11:53	1	0
1	117.136.38.166	pt1d831a4be6aad77eaa	印玉龙	321	2019-08-29 17:08:51	2019-08-29 17:14:13	1	0
1	117.136.38.166	ptf9a1496f0f0de9fd7c	宣清昶	338	2019-08-29 17:09:06	2019-08-29 17:14:45	1	0
1	117.136.38.166	pt3716910749752b84a5	虞嘉年	341	2019-08-29 17:09:04	2019-08-29 17:14:46	1	0
1	117.136.38.166	pt26ce8ea33fe92932ef	韦玉泽	357	2019-08-29 17:08:49	2019-08-29 17:14:47	1	0
1	117.136.38.166	pt3c1451ac1854959b84	昌成荫	359	2019-08-29 17:08:48	2019-08-29 17:14:47	1	0
1	117.136.38.166	pt0cf0929a9d43e157dc	国绍祺	356	2019-08-29 17:08:50	2019-08-29 17:14:47	1	0
1	117.136.38.166	pt4c9d289634b5875303	贺兰依珊	344	2019-08-29 17:09:02	2019-08-29 17:14:47	1	0
1	117.136.38.166	pt70d1fa5fcb5111fe5a	百里如风	342	2019-08-29 17:09:05	2019-08-29 17:14:47	1	0
1	117.136.38.166	ptd3934acf860ec9a576	养馨荣	479	2019-08-29 17:09:03	2019-08-29 17:17:03	1	0
