1	117.177.229.7	ptfc96aabdf84c7652cc	江流儿	2543	2019-09-23 21:52:04	2019-09-23 22:34:27	1	0
1	223.104.21.252	pt78c8052bfdc6ad94e2	飞扬	1882	2019-09-23 22:03:05	2019-09-23 22:34:27	1	0
1	171.210.175.85	pt9dbf50c660e324a87f	小道	1405	2019-09-23 22:11:02	2019-09-23 22:34:27	1	0
1	182.151.164.116	pt9f0bcf0057fbbe8c42	小号法师	968	2019-09-23 22:18:18	2019-09-23 22:34:27	1	0
1	183.23.74.147	pt1101f79d3ed320cd3d	大头鱼	677	2019-09-23 22:23:10	2019-09-23 22:34:27	1	0
1	183.23.74.147	ptec32e55c687dffc787	大饼加油	634	2019-09-23 22:23:53	2019-09-23 22:34:27	1	0
1	182.151.164.116	pt9f0bcf0057fbbe8c42	小号法师	72	2019-09-23 22:35:05	2019-09-23 22:36:18	1	0
1	182.151.164.116	pt9f0bcf0057fbbe8c42	小号法师	64	2019-09-23 22:36:36	2019-09-23 22:37:40	1	0
1	223.104.21.252	pt78c8052bfdc6ad94e2	飞扬	192	2019-09-23 22:35:05	2019-09-23 22:38:18	1	0
1	117.177.229.7	ptfc96aabdf84c7652cc	江流儿	188	2019-09-23 22:36:09	2019-09-23 22:39:18	1	0
