1	111.32.156.87	pt0acc320005f552705c	无影剑	36221	2019-09-02 11:26:31	2019-09-02 21:30:13	1	0
1	121.32.242.208	ptd5dc06107c475a9dad	下雨天	34720	2019-09-02 11:51:32	2019-09-02 21:30:13	1	0
1	122.112.137.39	pte8bdeef1e00142e398	天下秀	33426	2019-09-02 12:13:06	2019-09-02 21:30:13	1	0
1	183.236.48.27	ptc5bb7bab684639cc36	大黑	19451	2019-09-02 16:06:01	2019-09-02 21:30:13	1	0
1	113.195.102.105	pt162fd8fc6adc3d3d8e	聆听心雨	13573	2019-09-02 17:43:59	2019-09-02 21:30:13	1	0
1	223.104.3.42	pt3c1451ac1854959b84	昌成荫	12477	2019-09-02 18:02:16	2019-09-02 21:30:13	1	0
1	223.104.3.42	ptd3934acf860ec9a576	养馨荣	12471	2019-09-02 18:02:22	2019-09-02 21:30:13	1	0
1	223.104.3.42	pt26ce8ea33fe92932ef	韦玉泽	12462	2019-09-02 18:02:30	2019-09-02 21:30:13	1	0
1	223.104.3.42	pt41f4833a70de2b7cdb	颜箫吟	12456	2019-09-02 18:02:36	2019-09-02 21:30:13	1	0
1	223.104.3.42	pt1d831a4be6aad77eaa	印玉龙	12437	2019-09-02 18:02:55	2019-09-02 21:30:13	1	0
1	223.104.3.42	pt4dc308287fee047c81	易妙思	12430	2019-09-02 18:03:03	2019-09-02 21:30:13	1	0
1	223.104.3.42	pt4c9d289634b5875303	贺兰依珊	9759	2019-09-02 18:47:33	2019-09-02 21:30:13	1	0
1	223.104.3.42	pt3716910749752b84a5	虞嘉年	9756	2019-09-02 18:47:36	2019-09-02 21:30:13	1	0
1	112.44.209.229	pt118735fa27332c6a70	张小哥	2700	2019-09-02 20:45:12	2019-09-02 21:30:13	1	0
1	117.136.66.192	pta913e312131d2ee97d	疯狂	1617	2019-09-02 21:03:16	2019-09-02 21:30:13	1	0
1	122.112.137.39	pte8bdeef1e00142e398	天下秀	0	2019-09-02 21:31:24	2019-09-02 21:31:24	1	0
1	114.223.150.230	pte5fb94ea9137c4e9b3	我是小法师	0	2019-09-02 21:31:24	2019-09-02 21:31:24	1	0
1	114.223.150.230	pte5fb94ea9137c4e9b3	我是小法师	339	2019-09-02 21:32:06	2019-09-02 21:37:46	1	0
