1	183.23.72.133	pt2b5829974ddcacdcd6	¸«Í·°ï	1729	2019-09-05 03:42:42	2019-09-05 04:11:32	1	0
1	183.23.72.133	pt2b5829974ddcacdcd6	¸«Í·°ï	54	2019-09-05 04:11:38	2019-09-05 04:12:33	1	0
1	183.23.72.133	pt2b5829974ddcacdcd6	¸«Í·°ï	11	2019-09-05 04:12:39	2019-09-05 04:12:50	1	0
1	117.136.79.11	ptf824bacf4828a487ad	æÌÈ»	9072	2019-09-05 01:43:29	2019-09-05 04:14:42	1	0
1	117.136.79.11	ptf824bacf4828a487ad	æÌÈ»	13	2019-09-05 04:14:49	2019-09-05 04:15:03	1	0
1	117.136.79.11	ptf824bacf4828a487ad	æÌÈ»	102	2019-09-05 04:15:10	2019-09-05 04:16:52	1	0
1	117.136.0.206	pt4c9d289634b5875303	ºØÀ¼ÒÀÉº	10648	2019-09-05 01:21:34	2019-09-05 04:19:02	1	0
1	117.136.0.206	pt0cf0929a9d43e157dc	¹úÉÜì÷	7740	2019-09-05 02:10:01	2019-09-05 04:19:02	1	0
1	117.136.0.206	pt26ce8ea33fe92932ef	Î¤ÓñÔó	10682	2019-09-05 01:20:59	2019-09-05 04:19:02	1	0
1	117.136.0.206	pt3c1451ac1854959b84	²ý³ÉÒñ	10684	2019-09-05 01:20:58	2019-09-05 04:19:02	1	0
1	117.136.0.206	ptd3934acf860ec9a576	ÑøÜ°ÈÙ	10683	2019-09-05 01:20:59	2019-09-05 04:19:02	1	0
1	117.136.0.206	pt4dc308287fee047c81	Ò×ÃîË¼	10657	2019-09-05 01:21:25	2019-09-05 04:19:02	1	0
1	117.136.0.206	pt1d831a4be6aad77eaa	Ó¡ÓñÁú	6131	2019-09-05 02:36:51	2019-09-05 04:19:02	1	0
1	117.136.0.206	pt3716910749752b84a5	ÓÝ¼ÎÄê	10681	2019-09-05 01:21:01	2019-09-05 04:19:03	1	0
1	117.136.0.206	pt41f4833a70de2b7cdb	ÑÕóïÒ÷	10658	2019-09-05 01:21:24	2019-09-05 04:19:03	1	0
