1	117.136.0.221	pt26ce8ea33fe92932ef	韦玉泽	10281	2019-09-01 20:43:46	2019-09-01 23:35:06	1	0
1	117.136.32.110	ptd83cc3ef05dd0084c7	大圣归来	1687	2019-09-01 23:08:27	2019-09-01 23:36:34	1	0
1	117.136.32.110	ptd83cc3ef05dd0084c7	热血传说	47	2019-09-01 23:36:40	2019-09-01 23:37:28	1	0
1	117.136.32.110	ptd83cc3ef05dd0084c7	大圣归来	31	2019-09-01 23:37:34	2019-09-01 23:38:06	1	0
1	117.136.32.110	ptd83cc3ef05dd0084c7	热血传说	42	2019-09-01 23:38:12	2019-09-01 23:38:54	1	0
1	117.136.0.221	ptd576909c0cf210f8f0	沈成业	6425	2019-09-01 21:52:13	2019-09-01 23:39:19	1	0
1	117.136.0.221	pt3716910749752b84a5	虞嘉年	10532	2019-09-01 20:43:48	2019-09-01 23:39:20	1	0
1	117.136.0.221	pt26ce8ea33fe92932ef	韦玉泽	247	2019-09-01 23:35:14	2019-09-01 23:39:21	1	0
1	117.136.0.221	pt1d831a4be6aad77eaa	印玉龙	10534	2019-09-01 20:43:47	2019-09-01 23:39:21	1	0
1	117.136.0.221	pt4dc308287fee047c81	易妙思	10528	2019-09-01 20:43:53	2019-09-01 23:39:22	1	0
1	117.136.0.221	pt41f4833a70de2b7cdb	颜箫吟	10535	2019-09-01 20:43:47	2019-09-01 23:39:22	1	0
1	117.136.0.221	ptd3934acf860ec9a576	养馨荣	10533	2019-09-01 20:43:49	2019-09-01 23:39:22	1	0
1	117.136.0.221	pt3c1451ac1854959b84	昌成荫	10537	2019-09-01 20:43:45	2019-09-01 23:39:22	1	0
